frame,number of people
11,"[[1.0, 632.0, 151.0, 939.0, 0.897702693939209, 0.0], [247.0, 603.0, 490.0, 831.0, 0.8682022094726562, 0.0], [1644.0, 628.0, 1871.0, 860.0, 0.8668496608734131, 0.0], [1677.0, 566.0, 1765.0, 713.0, 0.8214619755744934, 0.0], [1544.0, 627.0, 1697.0, 770.0, 0.8149987459182739, 0.0], [192.0, 501.0, 317.0, 627.0, 0.7594642639160156, 0.0], [1404.0, 574.0, 1567.0, 726.0, 0.6140445470809937, 0.0], [486.0, 540.0, 566.0, 693.0, 0.5874064564704895, 0.0], [406.0, 588.0, 571.0, 834.0, 0.5828156471252441, 0.0], [1.0, 409.0, 71.0, 554.0, 0.5247106552124023, 0.0], [1253.0, 577.0, 1507.0, 982.0, 0.4976130723953247, 0.0], [1854.0, 694.0, 1920.0, 842.0, 0.4694719910621643, 0.0], [1160.0, 435.0, 1231.0, 504.0, 0.46411237120628357, 0.0], [493.0, 467.0, 582.0, 540.0, 0.4624654948711395, 0.0], [849.0, 621.0, 1019.0, 1066.0, 0.4528355896472931, 0.0], [81.0, 543.0, 201.0, 714.0, 0.4082905352115631, 0.0], [316.0, 430.0, 420.0, 558.0, 0.3801954686641693, 0.0], [948.0, 503.0, 1039.0, 633.0, 0.3468928933143616, 0.0], [951.0, 486.0, 1460.0, 1076.0, 0.3438633978366852, 0.0], [142.0, 399.0, 231.0, 517.0, 0.3418428599834442, 0.0], [193.0, 606.0, 297.0, 714.0, 0.3198358118534088, 0.0], [1221.0, 454.0, 1255.0, 509.0, 0.3193058669567108, 0.0], [1871.0, 837.0, 1919.0, 936.0, 0.2913505434989929, 0.0], [61.0, 436.0, 172.0, 628.0, 0.28604602813720703, 0.0], [386.0, 415.0, 468.0, 490.0, 0.28321364521980286, 0.0], [425.0, 451.0, 518.0, 523.0, 0.27882513403892517, 0.0], [584.0, 403.0, 650.0, 508.0, 0.2567574083805084, 0.0], [270.0, 479.0, 356.0, 592.0, 0.2527867257595062, 0.0]]"
12,"[[1.0, 632.0, 151.0, 941.0, 0.8955312371253967, 0.0], [1645.0, 629.0, 1871.0, 858.0, 0.8744975328445435, 0.0], [247.0, 602.0, 489.0, 830.0, 0.8708533048629761, 0.0], [1544.0, 627.0, 1699.0, 772.0, 0.8191999793052673, 0.0], [1677.0, 566.0, 1765.0, 713.0, 0.8146242499351501, 0.0], [192.0, 503.0, 317.0, 626.0, 0.7728642821311951, 0.0], [1406.0, 574.0, 1564.0, 724.0, 0.7063146233558655, 0.0], [487.0, 541.0, 566.0, 693.0, 0.583880603313446, 0.0], [406.0, 589.0, 571.0, 808.0, 0.5823050141334534, 0.0], [1.0, 409.0, 71.0, 554.0, 0.5317946076393127, 0.0], [844.0, 617.0, 996.0, 1073.0, 0.480648934841156, 0.0], [491.0, 471.0, 578.0, 540.0, 0.46490055322647095, 0.0], [1854.0, 694.0, 1920.0, 842.0, 0.46194514632225037, 0.0], [81.0, 542.0, 201.0, 716.0, 0.4260473847389221, 0.0], [192.0, 607.0, 318.0, 736.0, 0.42275291681289673, 0.0], [318.0, 429.0, 420.0, 557.0, 0.4077053368091583, 0.0], [1211.0, 592.0, 1510.0, 1038.0, 0.36835357546806335, 0.0], [1162.0, 433.0, 1232.0, 507.0, 0.3485851585865021, 0.0], [142.0, 400.0, 231.0, 509.0, 0.34793928265571594, 0.0], [386.0, 415.0, 468.0, 489.0, 0.3067702651023865, 0.0], [1022.0, 435.0, 1245.0, 755.0, 0.2956097722053528, 0.0], [63.0, 436.0, 171.0, 625.0, 0.286058247089386, 0.0], [860.0, 606.0, 960.0, 809.0, 0.2860330641269684, 0.0], [1871.0, 836.0, 1919.0, 936.0, 0.28055238723754883, 0.0], [957.0, 801.0, 1029.0, 954.0, 0.2749441862106323, 0.0], [425.0, 450.0, 518.0, 523.0, 0.25522297620773315, 0.0]]"
13,"[[1645.0, 628.0, 1872.0, 857.0, 0.8803779482841492, 0.0], [1.0, 631.0, 151.0, 941.0, 0.8796796202659607, 0.0], [249.0, 602.0, 491.0, 830.0, 0.8693491220474243, 0.0], [1544.0, 627.0, 1699.0, 772.0, 0.8175929188728333, 0.0], [1678.0, 566.0, 1765.0, 714.0, 0.8148500323295593, 0.0], [1407.0, 574.0, 1563.0, 720.0, 0.7820705771446228, 0.0], [191.0, 503.0, 317.0, 626.0, 0.7702152132987976, 0.0], [486.0, 540.0, 565.0, 693.0, 0.5562623143196106, 0.0], [1.0, 409.0, 71.0, 555.0, 0.5356094837188721, 0.0], [407.0, 590.0, 569.0, 791.0, 0.5225377678871155, 0.0], [1159.0, 434.0, 1231.0, 512.0, 0.5134251713752747, 0.0], [1855.0, 695.0, 1920.0, 842.0, 0.4897962212562561, 0.0], [84.0, 545.0, 201.0, 718.0, 0.4327066242694855, 0.0], [1218.0, 672.0, 1504.0, 1032.0, 0.427986204624176, 0.0], [192.0, 607.0, 316.0, 737.0, 0.42150500416755676, 0.0], [489.0, 469.0, 582.0, 578.0, 0.404988557100296, 0.0], [317.0, 429.0, 420.0, 557.0, 0.3771197199821472, 0.0], [141.0, 399.0, 231.0, 533.0, 0.3507489562034607, 0.0], [880.0, 449.0, 1327.0, 1062.0, 0.33572155237197876, 0.0], [1871.0, 837.0, 1919.0, 936.0, 0.33090734481811523, 0.0], [271.0, 474.0, 361.0, 593.0, 0.3261783719062805, 0.0], [1123.0, 400.0, 1164.0, 474.0, 0.29782772064208984, 0.0], [386.0, 415.0, 468.0, 490.0, 0.29638242721557617, 0.0], [64.0, 436.0, 171.0, 625.0, 0.2936384975910187, 0.0], [858.0, 604.0, 957.0, 801.0, 0.2797471880912781, 0.0], [587.0, 403.0, 649.0, 506.0, 0.26128867268562317, 0.0], [894.0, 408.0, 966.0, 512.0, 0.2568821907043457, 0.0]]"
14,"[[1.0, 631.0, 150.0, 940.0, 0.8904284834861755, 0.0], [249.0, 601.0, 490.0, 831.0, 0.8737137317657471, 0.0], [1644.0, 629.0, 1872.0, 858.0, 0.8489339351654053, 0.0], [1544.0, 628.0, 1699.0, 772.0, 0.8193848729133606, 0.0], [1677.0, 566.0, 1765.0, 713.0, 0.8065468072891235, 0.0], [1407.0, 574.0, 1563.0, 720.0, 0.8063796162605286, 0.0], [1222.0, 693.0, 1502.0, 982.0, 0.794792652130127, 0.0], [191.0, 500.0, 317.0, 629.0, 0.7709958553314209, 0.0], [1176.0, 569.0, 1281.0, 736.0, 0.616349458694458, 0.0], [486.0, 541.0, 565.0, 693.0, 0.5900365710258484, 0.0], [1158.0, 432.0, 1231.0, 511.0, 0.5808607935905457, 0.0], [1.0, 409.0, 71.0, 556.0, 0.5569764971733093, 0.0], [830.0, 479.0, 1301.0, 1073.0, 0.5504024028778076, 0.0], [1859.0, 693.0, 1920.0, 940.0, 0.5250689387321472, 0.0], [1187.0, 657.0, 1343.0, 827.0, 0.5156867504119873, 0.0], [408.0, 589.0, 570.0, 793.0, 0.510031521320343, 0.0], [491.0, 474.0, 576.0, 540.0, 0.4877546429634094, 0.0], [192.0, 606.0, 321.0, 740.0, 0.46383532881736755, 0.0], [82.0, 543.0, 201.0, 713.0, 0.43345725536346436, 0.0], [271.0, 476.0, 367.0, 591.0, 0.3468307852745056, 0.0], [1123.0, 400.0, 1165.0, 472.0, 0.3351210057735443, 0.0], [895.0, 409.0, 968.0, 513.0, 0.33343812823295593, 0.0], [141.0, 399.0, 231.0, 535.0, 0.3271734118461609, 0.0], [318.0, 430.0, 417.0, 556.0, 0.323070228099823, 0.0], [588.0, 403.0, 649.0, 507.0, 0.2683885991573334, 0.0], [486.0, 475.0, 585.0, 602.0, 0.26452207565307617, 0.0], [1269.0, 579.0, 1385.0, 730.0, 0.2598612904548645, 0.0], [387.0, 416.0, 468.0, 490.0, 0.25972121953964233, 0.0]]"
15,"[[1.0, 631.0, 150.0, 940.0, 0.8991180658340454, 0.0], [251.0, 599.0, 492.0, 831.0, 0.8698218464851379, 0.0], [1406.0, 573.0, 1562.0, 719.0, 0.8346763253211975, 0.0], [1545.0, 627.0, 1698.0, 774.0, 0.8196418285369873, 0.0], [1679.0, 566.0, 1765.0, 713.0, 0.8179787993431091, 0.0], [1644.0, 629.0, 1871.0, 859.0, 0.8064365983009338, 0.0], [1169.0, 567.0, 1281.0, 720.0, 0.7759087681770325, 0.0], [1216.0, 692.0, 1500.0, 983.0, 0.7740822434425354, 0.0], [191.0, 502.0, 317.0, 629.0, 0.7603175640106201, 0.0], [835.0, 483.0, 1299.0, 1072.0, 0.7324211001396179, 0.0], [1857.0, 688.0, 1920.0, 941.0, 0.6707009673118591, 0.0], [1184.0, 657.0, 1342.0, 838.0, 0.6589446067810059, 0.0], [192.0, 605.0, 325.0, 742.0, 0.5785633325576782, 0.0], [408.0, 589.0, 569.0, 788.0, 0.5620469450950623, 0.0], [486.0, 541.0, 566.0, 693.0, 0.5583394765853882, 0.0], [1.0, 409.0, 71.0, 554.0, 0.535559892654419, 0.0], [1157.0, 430.0, 1231.0, 514.0, 0.4563864767551422, 0.0], [895.0, 409.0, 967.0, 514.0, 0.43576309084892273, 0.0], [491.0, 478.0, 577.0, 542.0, 0.4291985332965851, 0.0], [83.0, 542.0, 202.0, 730.0, 0.4240276515483856, 0.0], [1297.0, 579.0, 1380.0, 708.0, 0.41589540243148804, 0.0], [317.0, 428.0, 420.0, 558.0, 0.39699065685272217, 0.0], [272.0, 476.0, 364.0, 588.0, 0.3306933343410492, 0.0], [1172.0, 499.0, 1233.0, 625.0, 0.31757259368896484, 0.0], [1085.0, 429.0, 1131.0, 500.0, 0.30958375334739685, 0.0], [141.0, 400.0, 231.0, 529.0, 0.30159232020378113, 0.0], [1113.0, 453.0, 1180.0, 563.0, 0.2808820605278015, 0.0], [60.0, 437.0, 171.0, 624.0, 0.2737746238708496, 0.0], [942.0, 412.0, 1008.0, 478.0, 0.2697160243988037, 0.0], [387.0, 415.0, 467.0, 491.0, 0.2638230323791504, 0.0], [854.0, 387.0, 907.0, 456.0, 0.2587314248085022, 0.0], [587.0, 403.0, 649.0, 507.0, 0.25659510493278503, 0.0], [1123.0, 400.0, 1165.0, 472.0, 0.2552959620952606, 0.0], [485.0, 478.0, 584.0, 611.0, 0.25079283118247986, 0.0]]"
16,"[[0.0, 630.0, 150.0, 941.0, 0.8980165123939514, 0.0], [250.0, 599.0, 492.0, 828.0, 0.8758512139320374, 0.0], [1645.0, 628.0, 1871.0, 858.0, 0.836121141910553, 0.0], [1406.0, 572.0, 1562.0, 719.0, 0.8264375925064087, 0.0], [1680.0, 566.0, 1765.0, 713.0, 0.8230787515640259, 0.0], [1545.0, 627.0, 1697.0, 772.0, 0.8146664500236511, 0.0], [191.0, 502.0, 317.0, 629.0, 0.7630747556686401, 0.0], [1181.0, 567.0, 1280.0, 718.0, 0.7126220464706421, 0.0], [852.0, 477.0, 1279.0, 1076.0, 0.6840484142303467, 0.0], [1203.0, 690.0, 1501.0, 994.0, 0.682249128818512, 0.0], [1182.0, 657.0, 1343.0, 841.0, 0.6509343981742859, 0.0], [1858.0, 690.0, 1920.0, 940.0, 0.6378530859947205, 0.0], [1.0, 409.0, 71.0, 553.0, 0.5325217247009277, 0.0], [409.0, 589.0, 570.0, 790.0, 0.532028317451477, 0.0], [488.0, 541.0, 565.0, 692.0, 0.5227285623550415, 0.0], [492.0, 475.0, 576.0, 541.0, 0.4835699498653412, 0.0], [1297.0, 579.0, 1380.0, 706.0, 0.48026156425476074, 0.0], [192.0, 605.0, 324.0, 738.0, 0.4470720887184143, 0.0], [317.0, 428.0, 421.0, 558.0, 0.43158137798309326, 0.0], [1157.0, 429.0, 1232.0, 512.0, 0.4145669937133789, 0.0], [895.0, 409.0, 969.0, 513.0, 0.40672335028648376, 0.0], [81.0, 540.0, 202.0, 733.0, 0.3989148437976837, 0.0], [1147.0, 592.0, 1228.0, 717.0, 0.35708481073379517, 0.0], [486.0, 478.0, 582.0, 601.0, 0.3428378999233246, 0.0], [1088.0, 428.0, 1130.0, 501.0, 0.329556405544281, 0.0], [856.0, 387.0, 907.0, 455.0, 0.31316274404525757, 0.0], [272.0, 477.0, 360.0, 584.0, 0.30627498030662537, 0.0], [425.0, 451.0, 516.0, 523.0, 0.30609652400016785, 0.0], [141.0, 400.0, 231.0, 524.0, 0.30330848693847656, 0.0], [1166.0, 498.0, 1234.0, 621.0, 0.30182772874832153, 0.0], [387.0, 416.0, 468.0, 491.0, 0.3018058240413666, 0.0], [942.0, 412.0, 1009.0, 478.0, 0.2837205231189728, 0.0], [58.0, 439.0, 171.0, 625.0, 0.2825770974159241, 0.0], [1107.0, 454.0, 1180.0, 572.0, 0.2778194546699524, 0.0]]"
17,"[[1.0, 631.0, 150.0, 941.0, 0.9108955264091492, 0.0], [252.0, 597.0, 491.0, 826.0, 0.8716707229614258, 0.0], [1679.0, 566.0, 1765.0, 713.0, 0.8195651173591614, 0.0], [1406.0, 572.0, 1564.0, 719.0, 0.8188923597335815, 0.0], [1645.0, 629.0, 1871.0, 858.0, 0.8155656456947327, 0.0], [1545.0, 627.0, 1697.0, 772.0, 0.8129296898841858, 0.0], [192.0, 503.0, 317.0, 628.0, 0.7667796611785889, 0.0], [1184.0, 567.0, 1280.0, 718.0, 0.7301101088523865, 0.0], [832.0, 465.0, 1246.0, 1078.0, 0.7246832251548767, 0.0], [1207.0, 690.0, 1502.0, 996.0, 0.7012989521026611, 0.0], [1857.0, 689.0, 1920.0, 940.0, 0.6884957551956177, 0.0], [1128.0, 592.0, 1229.0, 716.0, 0.6787376999855042, 0.0], [1179.0, 657.0, 1343.0, 844.0, 0.6610831022262573, 0.0], [1.0, 409.0, 71.0, 554.0, 0.533852756023407, 0.0], [488.0, 541.0, 564.0, 692.0, 0.5241105556488037, 0.0], [409.0, 588.0, 569.0, 791.0, 0.4834463894367218, 0.0], [492.0, 475.0, 575.0, 541.0, 0.47765591740608215, 0.0], [1296.0, 578.0, 1380.0, 706.0, 0.4347459375858307, 0.0], [192.0, 605.0, 326.0, 737.0, 0.4250360429286957, 0.0], [80.0, 540.0, 202.0, 735.0, 0.41772177815437317, 0.0], [855.0, 387.0, 909.0, 457.0, 0.4015168249607086, 0.0], [1158.0, 428.0, 1232.0, 511.0, 0.3907451629638672, 0.0], [321.0, 429.0, 420.0, 557.0, 0.38100773096084595, 0.0], [1103.0, 456.0, 1181.0, 577.0, 0.375923216342926, 0.0], [425.0, 451.0, 518.0, 523.0, 0.36536097526550293, 0.0], [893.0, 409.0, 978.0, 508.0, 0.35658571124076843, 0.0], [816.0, 503.0, 898.0, 793.0, 0.3456813395023346, 0.0], [272.0, 480.0, 362.0, 583.0, 0.32782652974128723, 0.0], [942.0, 413.0, 1007.0, 471.0, 0.3078612983226776, 0.0], [141.0, 401.0, 231.0, 528.0, 0.3066786527633667, 0.0], [1149.0, 500.0, 1234.0, 613.0, 0.3042188584804535, 0.0], [387.0, 415.0, 468.0, 490.0, 0.30276384949684143, 0.0], [1085.0, 428.0, 1131.0, 501.0, 0.3025294840335846, 0.0], [791.0, 406.0, 852.0, 504.0, 0.3000785708427429, 0.0], [59.0, 439.0, 171.0, 624.0, 0.2849334180355072, 0.0], [486.0, 476.0, 579.0, 615.0, 0.2539600729942322, 0.0]]"
18,"[[0.0, 632.0, 149.0, 942.0, 0.9167792201042175, 0.0], [254.0, 597.0, 493.0, 831.0, 0.8791184425354004, 0.0], [1645.0, 629.0, 1871.0, 857.0, 0.8507574796676636, 0.0], [1679.0, 566.0, 1765.0, 713.0, 0.8256211280822754, 0.0], [1407.0, 571.0, 1564.0, 718.0, 0.8229089379310608, 0.0], [1545.0, 627.0, 1698.0, 773.0, 0.8132830262184143, 0.0], [192.0, 502.0, 317.0, 627.0, 0.7720475196838379, 0.0], [1212.0, 691.0, 1500.0, 986.0, 0.7649893164634705, 0.0], [1178.0, 657.0, 1342.0, 844.0, 0.7396880984306335, 0.0], [1183.0, 567.0, 1280.0, 717.0, 0.7365860939025879, 0.0], [835.0, 464.0, 1239.0, 1076.0, 0.6693360805511475, 0.0], [1858.0, 690.0, 1920.0, 940.0, 0.6285654902458191, 0.0], [1113.0, 591.0, 1230.0, 733.0, 0.6238608360290527, 0.0], [0.0, 409.0, 71.0, 555.0, 0.5501677393913269, 0.0], [410.0, 588.0, 569.0, 793.0, 0.5211677551269531, 0.0], [488.0, 542.0, 565.0, 692.0, 0.5052794814109802, 0.0], [82.0, 539.0, 203.0, 740.0, 0.49509501457214355, 0.0], [1295.0, 578.0, 1385.0, 706.0, 0.48073697090148926, 0.0], [192.0, 605.0, 325.0, 739.0, 0.4732288122177124, 0.0], [856.0, 387.0, 910.0, 455.0, 0.4715379774570465, 0.0], [271.0, 478.0, 364.0, 583.0, 0.46090269088745117, 0.0], [491.0, 475.0, 575.0, 541.0, 0.45122021436691284, 0.0], [1155.0, 427.0, 1232.0, 513.0, 0.43651941418647766, 0.0], [320.0, 427.0, 421.0, 558.0, 0.4095517098903656, 0.0], [891.0, 409.0, 990.0, 501.0, 0.39182204008102417, 0.0], [1138.0, 500.0, 1234.0, 610.0, 0.37534528970718384, 0.0], [425.0, 450.0, 517.0, 523.0, 0.350510835647583, 0.0], [942.0, 413.0, 1007.0, 471.0, 0.34553059935569763, 0.0], [807.0, 499.0, 896.0, 798.0, 0.3440803587436676, 0.0], [141.0, 401.0, 231.0, 524.0, 0.3281463086605072, 0.0], [1101.0, 457.0, 1181.0, 579.0, 0.30615442991256714, 0.0], [1086.0, 428.0, 1131.0, 501.0, 0.3044006824493408, 0.0], [60.0, 439.0, 171.0, 624.0, 0.29335078597068787, 0.0], [791.0, 406.0, 853.0, 505.0, 0.2886987030506134, 0.0], [485.0, 477.0, 579.0, 615.0, 0.27181270718574524, 0.0], [386.0, 415.0, 467.0, 492.0, 0.2716235816478729, 0.0], [333.0, 542.0, 408.0, 604.0, 0.2582606077194214, 0.0], [276.0, 404.0, 335.0, 492.0, 0.2528954744338989, 0.0], [774.0, 406.0, 854.0, 590.0, 0.25135165452957153, 0.0]]"
19,"[[1.0, 633.0, 149.0, 942.0, 0.9170278906822205, 0.0], [255.0, 596.0, 494.0, 829.0, 0.8733017444610596, 0.0], [1645.0, 629.0, 1871.0, 857.0, 0.855894923210144, 0.0], [1679.0, 566.0, 1765.0, 714.0, 0.8186215758323669, 0.0], [1407.0, 571.0, 1567.0, 718.0, 0.8145195245742798, 0.0], [1545.0, 627.0, 1698.0, 773.0, 0.8070674538612366, 0.0], [192.0, 501.0, 316.0, 626.0, 0.7798953652381897, 0.0], [1214.0, 691.0, 1500.0, 987.0, 0.7606058120727539, 0.0], [1177.0, 657.0, 1340.0, 845.0, 0.7506921291351318, 0.0], [1183.0, 567.0, 1280.0, 717.0, 0.7211845517158508, 0.0], [1110.0, 590.0, 1230.0, 717.0, 0.6393947005271912, 0.0], [1858.0, 689.0, 1920.0, 940.0, 0.6325687766075134, 0.0], [808.0, 468.0, 1227.0, 1075.0, 0.6121441721916199, 0.0], [1296.0, 578.0, 1385.0, 705.0, 0.5559213161468506, 0.0], [0.0, 409.0, 71.0, 555.0, 0.5553674101829529, 0.0], [411.0, 588.0, 569.0, 792.0, 0.5407143235206604, 0.0], [271.0, 474.0, 364.0, 574.0, 0.5167956948280334, 0.0], [192.0, 605.0, 326.0, 740.0, 0.5023436546325684, 0.0], [488.0, 542.0, 564.0, 692.0, 0.4905466139316559, 0.0], [83.0, 539.0, 203.0, 740.0, 0.4801924228668213, 0.0], [487.0, 474.0, 578.0, 567.0, 0.4405589997768402, 0.0], [320.0, 427.0, 421.0, 558.0, 0.42963436245918274, 0.0], [1135.0, 500.0, 1234.0, 610.0, 0.41863346099853516, 0.0], [855.0, 387.0, 911.0, 458.0, 0.41203606128692627, 0.0], [1156.0, 427.0, 1232.0, 512.0, 0.40062564611434937, 0.0], [425.0, 450.0, 517.0, 523.0, 0.3684738278388977, 0.0], [942.0, 413.0, 1007.0, 472.0, 0.36337512731552124, 0.0], [141.0, 400.0, 231.0, 524.0, 0.3494786024093628, 0.0], [891.0, 409.0, 980.0, 500.0, 0.3249594569206238, 0.0], [791.0, 406.0, 853.0, 504.0, 0.3099823594093323, 0.0], [806.0, 496.0, 894.0, 792.0, 0.3098817765712738, 0.0], [60.0, 438.0, 171.0, 623.0, 0.30159327387809753, 0.0], [1086.0, 428.0, 1131.0, 501.0, 0.2966879904270172, 0.0], [386.0, 414.0, 468.0, 492.0, 0.2804493010044098, 0.0], [333.0, 540.0, 409.0, 604.0, 0.264112651348114, 0.0], [276.0, 404.0, 335.0, 492.0, 0.2577512562274933, 0.0], [1105.0, 458.0, 1181.0, 599.0, 0.2573428750038147, 0.0]]"
20,"[[0.0, 633.0, 149.0, 942.0, 0.9178295731544495, 0.0], [261.0, 595.0, 494.0, 829.0, 0.865920901298523, 0.0], [1645.0, 629.0, 1871.0, 857.0, 0.8419055342674255, 0.0], [1679.0, 566.0, 1765.0, 714.0, 0.8205709457397461, 0.0], [1545.0, 627.0, 1698.0, 772.0, 0.8092533946037292, 0.0], [191.0, 499.0, 317.0, 627.0, 0.7962514162063599, 0.0], [1407.0, 571.0, 1571.0, 719.0, 0.792671263217926, 0.0], [1214.0, 691.0, 1500.0, 984.0, 0.79183030128479, 0.0], [1177.0, 656.0, 1340.0, 846.0, 0.7213141918182373, 0.0], [1183.0, 567.0, 1280.0, 717.0, 0.6925572752952576, 0.0], [1857.0, 688.0, 1920.0, 940.0, 0.6704938411712646, 0.0], [1098.0, 591.0, 1230.0, 726.0, 0.6702024340629578, 0.0], [812.0, 478.0, 1215.0, 1075.0, 0.574073076248169, 0.0], [0.0, 409.0, 71.0, 555.0, 0.5552607178688049, 0.0], [192.0, 604.0, 327.0, 742.0, 0.5444530844688416, 0.0], [487.0, 542.0, 564.0, 692.0, 0.5143663883209229, 0.0], [273.0, 476.0, 363.0, 570.0, 0.5073103308677673, 0.0], [84.0, 539.0, 203.0, 742.0, 0.5035589933395386, 0.0], [321.0, 427.0, 418.0, 557.0, 0.47238942980766296, 0.0], [487.0, 475.0, 577.0, 557.0, 0.4668293595314026, 0.0], [410.0, 588.0, 569.0, 795.0, 0.4537297189235687, 0.0], [1296.0, 577.0, 1382.0, 707.0, 0.4451083838939667, 0.0], [891.0, 410.0, 994.0, 492.0, 0.43148452043533325, 0.0], [424.0, 451.0, 516.0, 522.0, 0.4224291145801544, 0.0], [855.0, 388.0, 911.0, 459.0, 0.4172636568546295, 0.0], [1131.0, 500.0, 1236.0, 614.0, 0.4071189761161804, 0.0], [1093.0, 459.0, 1181.0, 591.0, 0.36521589756011963, 0.0], [141.0, 400.0, 231.0, 524.0, 0.3562583327293396, 0.0], [1155.0, 427.0, 1233.0, 513.0, 0.3424512445926666, 0.0], [386.0, 414.0, 468.0, 493.0, 0.3168271481990814, 0.0], [774.0, 406.0, 853.0, 595.0, 0.30825257301330566, 0.0], [61.0, 438.0, 171.0, 623.0, 0.284466415643692, 0.0], [942.0, 413.0, 1007.0, 471.0, 0.2762080132961273, 0.0], [790.0, 406.0, 853.0, 505.0, 0.26861321926116943, 0.0], [277.0, 404.0, 334.0, 493.0, 0.25080832839012146, 0.0]]"
21,"[[0.0, 633.0, 148.0, 943.0, 0.9171226024627686, 0.0], [262.0, 595.0, 494.0, 829.0, 0.8675273656845093, 0.0], [1645.0, 629.0, 1871.0, 858.0, 0.8335195779800415, 0.0], [1679.0, 566.0, 1765.0, 713.0, 0.8209296464920044, 0.0], [1545.0, 627.0, 1699.0, 772.0, 0.8068945407867432, 0.0], [1211.0, 692.0, 1501.0, 983.0, 0.7866593599319458, 0.0], [192.0, 499.0, 316.0, 628.0, 0.7833528518676758, 0.0], [1408.0, 571.0, 1581.0, 718.0, 0.7607711553573608, 0.0], [1177.0, 656.0, 1342.0, 847.0, 0.7273367047309875, 0.0], [1182.0, 567.0, 1280.0, 715.0, 0.6817238330841064, 0.0], [1858.0, 690.0, 1920.0, 940.0, 0.6483065485954285, 0.0], [1101.0, 590.0, 1230.0, 719.0, 0.6183640956878662, 0.0], [0.0, 409.0, 71.0, 556.0, 0.5639081001281738, 0.0], [192.0, 604.0, 327.0, 743.0, 0.5308839678764343, 0.0], [789.0, 477.0, 1212.0, 1075.0, 0.5184822082519531, 0.0], [890.0, 410.0, 986.0, 487.0, 0.49290284514427185, 0.0], [85.0, 539.0, 203.0, 742.0, 0.4875237047672272, 0.0], [1058.0, 702.0, 1181.0, 874.0, 0.4851939082145691, 0.0], [488.0, 543.0, 563.0, 692.0, 0.47707802057266235, 0.0], [855.0, 387.0, 912.0, 468.0, 0.45153874158859253, 0.0], [320.0, 428.0, 414.0, 560.0, 0.43855786323547363, 0.0], [1296.0, 576.0, 1382.0, 707.0, 0.4336158335208893, 0.0], [411.0, 588.0, 569.0, 793.0, 0.41401049494743347, 0.0], [486.0, 475.0, 577.0, 578.0, 0.4133882224559784, 0.0], [1131.0, 500.0, 1236.0, 615.0, 0.39480119943618774, 0.0], [274.0, 474.0, 361.0, 575.0, 0.3930525779724121, 0.0], [425.0, 451.0, 515.0, 522.0, 0.3656124174594879, 0.0], [1157.0, 427.0, 1233.0, 513.0, 0.33140090107917786, 0.0], [774.0, 406.0, 853.0, 598.0, 0.3216250538825989, 0.0], [141.0, 400.0, 231.0, 522.0, 0.31661537289619446, 0.0], [1090.0, 459.0, 1180.0, 585.0, 0.305647075176239, 0.0], [792.0, 407.0, 852.0, 502.0, 0.3034708797931671, 0.0], [942.0, 412.0, 1008.0, 473.0, 0.2989114224910736, 0.0], [386.0, 414.0, 468.0, 494.0, 0.2979068458080292, 0.0], [61.0, 438.0, 171.0, 623.0, 0.28321608901023865, 0.0]]"
