frame,number of people
373,"[[1096.0, 420.0, 1248.0, 566.0, 0.8974202871322632, 0.0], [0.0, 420.0, 91.0, 631.0, 0.8897419571876526, 0.0], [636.0, 452.0, 783.0, 642.0, 0.8502493500709534, 0.0], [795.0, 342.0, 1162.0, 717.0, 0.8011250495910645, 0.0], [792.0, 435.0, 879.0, 565.0, 0.7561500668525696, 0.0], [1068.0, 422.0, 1127.0, 502.0, 0.748785674571991, 0.0], [110.0, 386.0, 314.0, 564.0, 0.7453588843345642, 0.0], [1243.0, 545.0, 1279.0, 629.0, 0.7123786211013794, 0.0], [58.0, 372.0, 149.0, 494.0, 0.6069368720054626, 0.0], [1202.0, 402.0, 1270.0, 483.0, 0.5933471322059631, 0.0], [727.0, 400.0, 820.0, 481.0, 0.5471985340118408, 0.0], [254.0, 397.0, 382.0, 525.0, 0.5227639079093933, 0.0], [564.0, 431.0, 693.0, 705.0, 0.485776424407959, 0.0], [131.0, 329.0, 210.0, 406.0, 0.42118126153945923, 0.0], [269.0, 362.0, 363.0, 451.0, 0.3823849856853485, 0.0], [821.0, 481.0, 929.0, 644.0, 0.3504994511604309, 0.0], [138.0, 379.0, 201.0, 469.0, 0.3462758958339691, 0.0], [222.0, 288.0, 286.0, 390.0, 0.3428407311439514, 0.0], [0.0, 386.0, 29.0, 427.0, 0.3036453425884247, 0.0], [324.0, 315.0, 395.0, 418.0, 0.30358320474624634, 0.0], [0.0, 271.0, 49.0, 363.0, 0.28363558650016785, 0.0], [792.0, 393.0, 848.0, 476.0, 0.2784212529659271, 0.0], [96.0, 350.0, 162.0, 448.0, 0.26131579279899597, 0.0], [281.0, 297.0, 346.0, 349.0, 0.2605193257331848, 0.0]]"
374,"[[1096.0, 419.0, 1248.0, 566.0, 0.8995147347450256, 0.0], [0.0, 420.0, 91.0, 631.0, 0.8887261152267456, 0.0], [636.0, 452.0, 783.0, 642.0, 0.8515661358833313, 0.0], [1055.0, 422.0, 1127.0, 504.0, 0.7696727514266968, 0.0], [794.0, 343.0, 1145.0, 716.0, 0.7561743855476379, 0.0], [123.0, 388.0, 313.0, 559.0, 0.7325150370597839, 0.0], [792.0, 434.0, 878.0, 565.0, 0.7174094319343567, 0.0], [1243.0, 545.0, 1279.0, 629.0, 0.7146965861320496, 0.0], [58.0, 372.0, 150.0, 494.0, 0.6223112940788269, 0.0], [1202.0, 402.0, 1270.0, 485.0, 0.5926114320755005, 0.0], [254.0, 397.0, 381.0, 524.0, 0.5548684000968933, 0.0], [728.0, 400.0, 819.0, 481.0, 0.5355833768844604, 0.0], [564.0, 431.0, 693.0, 705.0, 0.47250473499298096, 0.0], [131.0, 330.0, 210.0, 405.0, 0.4300689101219177, 0.0], [137.0, 379.0, 201.0, 469.0, 0.4114573299884796, 0.0], [269.0, 362.0, 363.0, 451.0, 0.39643028378486633, 0.0], [222.0, 287.0, 286.0, 390.0, 0.34419894218444824, 0.0], [0.0, 386.0, 28.0, 427.0, 0.31439945101737976, 0.0], [324.0, 315.0, 395.0, 418.0, 0.31125885248184204, 0.0], [0.0, 271.0, 49.0, 363.0, 0.2835428714752197, 0.0], [93.0, 351.0, 160.0, 446.0, 0.278103768825531, 0.0], [793.0, 393.0, 848.0, 477.0, 0.27642402052879333, 0.0], [280.0, 297.0, 346.0, 349.0, 0.2666572630405426, 0.0], [191.0, 324.0, 242.0, 391.0, 0.25614309310913086, 0.0]]"
375,"[[1097.0, 420.0, 1248.0, 566.0, 0.8985435366630554, 0.0], [0.0, 420.0, 90.0, 631.0, 0.8853676915168762, 0.0], [636.0, 452.0, 783.0, 642.0, 0.8467053174972534, 0.0], [1039.0, 422.0, 1125.0, 509.0, 0.8374974131584167, 0.0], [123.0, 388.0, 312.0, 559.0, 0.776776134967804, 0.0], [1243.0, 544.0, 1279.0, 629.0, 0.7027507424354553, 0.0], [775.0, 339.0, 1131.0, 718.0, 0.702620804309845, 0.0], [59.0, 377.0, 148.0, 493.0, 0.6453999280929565, 0.0], [1202.0, 403.0, 1272.0, 485.0, 0.5927442312240601, 0.0], [254.0, 397.0, 382.0, 524.0, 0.5709793567657471, 0.0], [728.0, 400.0, 819.0, 481.0, 0.5580062866210938, 0.0], [564.0, 430.0, 693.0, 705.0, 0.47963595390319824, 0.0], [131.0, 330.0, 210.0, 406.0, 0.4376102089881897, 0.0], [137.0, 380.0, 202.0, 469.0, 0.4018959701061249, 0.0], [268.0, 362.0, 363.0, 451.0, 0.3738173842430115, 0.0], [222.0, 287.0, 286.0, 389.0, 0.3503377437591553, 0.0], [792.0, 392.0, 851.0, 486.0, 0.3352109491825104, 0.0], [792.0, 436.0, 869.0, 562.0, 0.31961873173713684, 0.0], [324.0, 316.0, 395.0, 419.0, 0.31738606095314026, 0.0], [0.0, 386.0, 28.0, 427.0, 0.31548991799354553, 0.0], [0.0, 271.0, 49.0, 363.0, 0.28260937333106995, 0.0], [95.0, 350.0, 160.0, 444.0, 0.2722782492637634, 0.0], [574.0, 402.0, 655.0, 514.0, 0.2605228126049042, 0.0], [43.0, 311.0, 101.0, 412.0, 0.25613144040107727, 0.0]]"
376,"[[1097.0, 419.0, 1248.0, 567.0, 0.894262433052063, 0.0], [0.0, 420.0, 90.0, 631.0, 0.8895759582519531, 0.0], [1035.0, 421.0, 1126.0, 514.0, 0.8657507300376892, 0.0], [146.0, 388.0, 312.0, 561.0, 0.8615615367889404, 0.0], [636.0, 452.0, 783.0, 642.0, 0.8450762629508972, 0.0], [787.0, 338.0, 1106.0, 716.0, 0.7349040508270264, 0.0], [1243.0, 544.0, 1279.0, 629.0, 0.6941186189651489, 0.0], [58.0, 374.0, 149.0, 492.0, 0.6460968852043152, 0.0], [254.0, 397.0, 381.0, 523.0, 0.5798590779304504, 0.0], [727.0, 399.0, 819.0, 480.0, 0.5657404065132141, 0.0], [1202.0, 403.0, 1272.0, 484.0, 0.5591528415679932, 0.0], [139.0, 380.0, 201.0, 469.0, 0.49297165870666504, 0.0], [564.0, 431.0, 694.0, 705.0, 0.48412731289863586, 0.0], [131.0, 330.0, 210.0, 406.0, 0.4665163457393646, 0.0], [268.0, 362.0, 364.0, 452.0, 0.3783837854862213, 0.0], [222.0, 287.0, 286.0, 389.0, 0.36183226108551025, 0.0], [324.0, 316.0, 395.0, 418.0, 0.3371635973453522, 0.0], [0.0, 386.0, 28.0, 427.0, 0.3267613649368286, 0.0], [95.0, 350.0, 160.0, 446.0, 0.3047882914543152, 0.0], [42.0, 311.0, 101.0, 412.0, 0.28078165650367737, 0.0], [0.0, 271.0, 49.0, 363.0, 0.26835745573043823, 0.0], [191.0, 324.0, 242.0, 391.0, 0.26000770926475525, 0.0]]"
377,"[[0.0, 420.0, 91.0, 631.0, 0.8908831477165222, 0.0], [1097.0, 420.0, 1248.0, 566.0, 0.8875477313995361, 0.0], [1035.0, 421.0, 1126.0, 514.0, 0.8760713338851929, 0.0], [636.0, 452.0, 783.0, 642.0, 0.8426055312156677, 0.0], [116.0, 389.0, 312.0, 559.0, 0.7707034349441528, 0.0], [1243.0, 544.0, 1279.0, 629.0, 0.6956004500389099, 0.0], [761.0, 335.0, 1099.0, 715.0, 0.6511086821556091, 0.0], [59.0, 374.0, 150.0, 492.0, 0.649377703666687, 0.0], [253.0, 397.0, 382.0, 524.0, 0.5562349557876587, 0.0], [1203.0, 404.0, 1272.0, 484.0, 0.5387603640556335, 0.0], [730.0, 400.0, 820.0, 480.0, 0.5289614796638489, 0.0], [564.0, 431.0, 694.0, 705.0, 0.4862458407878876, 0.0], [131.0, 330.0, 210.0, 406.0, 0.43604207038879395, 0.0], [140.0, 380.0, 202.0, 469.0, 0.4342079162597656, 0.0], [259.0, 362.0, 369.0, 456.0, 0.3483777940273285, 0.0], [222.0, 286.0, 286.0, 390.0, 0.3456161618232727, 0.0], [324.0, 316.0, 395.0, 419.0, 0.33627697825431824, 0.0], [0.0, 386.0, 28.0, 427.0, 0.3238113820552826, 0.0], [97.0, 350.0, 161.0, 447.0, 0.3038339912891388, 0.0], [42.0, 311.0, 101.0, 412.0, 0.26249125599861145, 0.0], [0.0, 271.0, 49.0, 363.0, 0.2621248960494995, 0.0]]"
378,"[[0.0, 420.0, 90.0, 631.0, 0.8878019452095032, 0.0], [1035.0, 421.0, 1126.0, 515.0, 0.8816214799880981, 0.0], [1098.0, 420.0, 1247.0, 566.0, 0.8705545663833618, 0.0], [636.0, 452.0, 783.0, 641.0, 0.8203580975532532, 0.0], [118.0, 390.0, 312.0, 559.0, 0.815871000289917, 0.0], [1243.0, 544.0, 1279.0, 629.0, 0.6874424815177917, 0.0], [58.0, 374.0, 151.0, 492.0, 0.6659940481185913, 0.0], [752.0, 329.0, 1078.0, 715.0, 0.5862292647361755, 0.0], [253.0, 397.0, 382.0, 524.0, 0.57680344581604, 0.0], [728.0, 399.0, 821.0, 482.0, 0.5247917175292969, 0.0], [132.0, 330.0, 210.0, 406.0, 0.4768800735473633, 0.0], [1203.0, 404.0, 1273.0, 490.0, 0.4721756875514984, 0.0], [142.0, 380.0, 202.0, 469.0, 0.4720167815685272, 0.0], [565.0, 431.0, 694.0, 702.0, 0.4516987204551697, 0.0], [1013.0, 387.0, 1041.0, 439.0, 0.44334983825683594, 0.0], [222.0, 286.0, 286.0, 389.0, 0.3585893511772156, 0.0], [323.0, 316.0, 395.0, 419.0, 0.33767586946487427, 0.0], [0.0, 386.0, 28.0, 427.0, 0.33246004581451416, 0.0], [268.0, 363.0, 364.0, 452.0, 0.32748931646347046, 0.0], [95.0, 350.0, 160.0, 446.0, 0.29824912548065186, 0.0], [43.0, 310.0, 101.0, 412.0, 0.2817000448703766, 0.0], [191.0, 324.0, 242.0, 391.0, 0.2732972800731659, 0.0], [0.0, 271.0, 48.0, 364.0, 0.2639771103858948, 0.0]]"
379,"[[1034.0, 421.0, 1126.0, 515.0, 0.8938947916030884, 0.0], [0.0, 420.0, 90.0, 630.0, 0.8868491649627686, 0.0], [1097.0, 420.0, 1247.0, 566.0, 0.8743131160736084, 0.0], [116.0, 390.0, 312.0, 558.0, 0.8446816205978394, 0.0], [636.0, 453.0, 783.0, 639.0, 0.7790813446044922, 0.0], [673.0, 328.0, 1073.0, 717.0, 0.7761722207069397, 0.0], [1244.0, 544.0, 1279.0, 629.0, 0.6953774094581604, 0.0], [990.0, 387.0, 1043.0, 476.0, 0.6802834868431091, 0.0], [58.0, 374.0, 150.0, 493.0, 0.6717334985733032, 0.0], [253.0, 397.0, 382.0, 524.0, 0.5940895676612854, 0.0], [1202.0, 404.0, 1273.0, 490.0, 0.5158393979072571, 0.0], [732.0, 400.0, 812.0, 479.0, 0.4973142743110657, 0.0], [132.0, 330.0, 210.0, 406.0, 0.46683835983276367, 0.0], [142.0, 380.0, 201.0, 468.0, 0.4441918730735779, 0.0], [564.0, 431.0, 694.0, 699.0, 0.4427654445171356, 0.0], [222.0, 286.0, 286.0, 389.0, 0.3657357692718506, 0.0], [269.0, 362.0, 364.0, 452.0, 0.35342368483543396, 0.0], [323.0, 316.0, 395.0, 419.0, 0.35220831632614136, 0.0], [97.0, 349.0, 162.0, 448.0, 0.32016614079475403, 0.0], [0.0, 386.0, 29.0, 427.0, 0.3131316006183624, 0.0], [43.0, 310.0, 101.0, 412.0, 0.29054951667785645, 0.0], [191.0, 324.0, 242.0, 391.0, 0.2672049403190613, 0.0], [0.0, 271.0, 49.0, 363.0, 0.25840988755226135, 0.0]]"
380,"[[1034.0, 421.0, 1126.0, 515.0, 0.8946602940559387, 0.0], [0.0, 420.0, 90.0, 630.0, 0.886117160320282, 0.0], [1098.0, 420.0, 1248.0, 566.0, 0.8728475570678711, 0.0], [116.0, 390.0, 312.0, 558.0, 0.8399949073791504, 0.0], [673.0, 331.0, 1063.0, 714.0, 0.7844228744506836, 0.0], [636.0, 453.0, 784.0, 638.0, 0.7291567921638489, 0.0], [986.0, 386.0, 1044.0, 476.0, 0.7169970870018005, 0.0], [1244.0, 544.0, 1279.0, 629.0, 0.7027997374534607, 0.0], [58.0, 375.0, 150.0, 493.0, 0.6636346578598022, 0.0], [253.0, 397.0, 382.0, 524.0, 0.5919671654701233, 0.0], [1202.0, 404.0, 1273.0, 491.0, 0.51628577709198, 0.0], [132.0, 330.0, 210.0, 406.0, 0.45305758714675903, 0.0], [143.0, 380.0, 201.0, 468.0, 0.4330180287361145, 0.0], [564.0, 432.0, 695.0, 695.0, 0.41523730754852295, 0.0], [728.0, 398.0, 805.0, 478.0, 0.38735705614089966, 0.0], [323.0, 316.0, 395.0, 419.0, 0.3614828288555145, 0.0], [222.0, 286.0, 286.0, 389.0, 0.35725530982017517, 0.0], [269.0, 363.0, 363.0, 452.0, 0.34482792019844055, 0.0], [97.0, 349.0, 162.0, 448.0, 0.32528239488601685, 0.0], [0.0, 386.0, 29.0, 427.0, 0.3044493794441223, 0.0], [43.0, 310.0, 101.0, 412.0, 0.2814537584781647, 0.0], [191.0, 324.0, 242.0, 391.0, 0.2808881103992462, 0.0], [0.0, 271.0, 49.0, 363.0, 0.25323835015296936, 0.0]]"
381,"[[1034.0, 421.0, 1126.0, 515.0, 0.889470100402832, 0.0], [0.0, 419.0, 90.0, 630.0, 0.8771732449531555, 0.0], [1098.0, 420.0, 1247.0, 566.0, 0.8753299713134766, 0.0], [113.0, 390.0, 312.0, 558.0, 0.843120276927948, 0.0], [962.0, 386.0, 1045.0, 477.0, 0.7909913659095764, 0.0], [636.0, 453.0, 783.0, 639.0, 0.7787290811538696, 0.0], [1244.0, 544.0, 1279.0, 629.0, 0.7003761529922485, 0.0], [59.0, 375.0, 151.0, 493.0, 0.6518198251724243, 0.0], [681.0, 332.0, 1048.0, 714.0, 0.6385632157325745, 0.0], [252.0, 398.0, 382.0, 524.0, 0.5920713543891907, 0.0], [1203.0, 404.0, 1275.0, 490.0, 0.4739115834236145, 0.0], [727.0, 396.0, 794.0, 485.0, 0.46659865975379944, 0.0], [564.0, 431.0, 694.0, 697.0, 0.43378639221191406, 0.0], [132.0, 330.0, 210.0, 406.0, 0.4311676323413849, 0.0], [143.0, 381.0, 201.0, 468.0, 0.4103778898715973, 0.0], [269.0, 363.0, 364.0, 452.0, 0.3645346462726593, 0.0], [323.0, 316.0, 395.0, 420.0, 0.36299270391464233, 0.0], [222.0, 286.0, 286.0, 389.0, 0.34535568952560425, 0.0], [97.0, 349.0, 162.0, 448.0, 0.3045284152030945, 0.0], [0.0, 386.0, 29.0, 427.0, 0.2952272295951843, 0.0], [43.0, 310.0, 101.0, 411.0, 0.28761211037635803, 0.0], [191.0, 324.0, 242.0, 391.0, 0.26918724179267883, 0.0]]"
382,"[[1034.0, 421.0, 1126.0, 515.0, 0.8937148451805115, 0.0], [0.0, 420.0, 90.0, 630.0, 0.8806341886520386, 0.0], [1098.0, 420.0, 1247.0, 566.0, 0.876541018486023, 0.0], [115.0, 390.0, 312.0, 558.0, 0.8541172742843628, 0.0], [940.0, 387.0, 1043.0, 477.0, 0.8016226887702942, 0.0], [636.0, 453.0, 782.0, 640.0, 0.7947701811790466, 0.0], [660.0, 332.0, 1034.0, 714.0, 0.7323946952819824, 0.0], [1244.0, 544.0, 1279.0, 629.0, 0.6885534524917603, 0.0], [59.0, 375.0, 150.0, 493.0, 0.6465660333633423, 0.0], [252.0, 397.0, 381.0, 523.0, 0.5830426812171936, 0.0], [564.0, 431.0, 694.0, 698.0, 0.46318724751472473, 0.0], [1203.0, 404.0, 1275.0, 491.0, 0.45903515815734863, 0.0], [132.0, 330.0, 210.0, 406.0, 0.41371768712997437, 0.0], [142.0, 381.0, 200.0, 467.0, 0.4065837562084198, 0.0], [323.0, 316.0, 395.0, 420.0, 0.3733542859554291, 0.0], [269.0, 363.0, 364.0, 452.0, 0.34258076548576355, 0.0], [222.0, 287.0, 286.0, 389.0, 0.33742520213127136, 0.0], [0.0, 386.0, 29.0, 427.0, 0.30475011467933655, 0.0], [98.0, 349.0, 162.0, 448.0, 0.30016961693763733, 0.0], [42.0, 310.0, 101.0, 411.0, 0.2964145839214325, 0.0], [191.0, 324.0, 241.0, 391.0, 0.2629963755607605, 0.0], [0.0, 271.0, 49.0, 363.0, 0.2584248185157776, 0.0]]"
383,"[[1034.0, 421.0, 1126.0, 515.0, 0.8916166424751282, 0.0], [0.0, 419.0, 90.0, 630.0, 0.8819360136985779, 0.0], [1098.0, 420.0, 1247.0, 566.0, 0.8738139867782593, 0.0], [114.0, 391.0, 312.0, 558.0, 0.8474924564361572, 0.0], [937.0, 386.0, 1043.0, 476.0, 0.8011764883995056, 0.0], [636.0, 453.0, 782.0, 641.0, 0.8000145554542542, 0.0], [664.0, 329.0, 1030.0, 714.0, 0.7741549611091614, 0.0], [1244.0, 545.0, 1279.0, 629.0, 0.6817725300788879, 0.0], [58.0, 375.0, 150.0, 492.0, 0.6283919215202332, 0.0], [252.0, 397.0, 381.0, 523.0, 0.5859355926513672, 0.0], [563.0, 431.0, 694.0, 698.0, 0.46576282382011414, 0.0], [1203.0, 404.0, 1275.0, 492.0, 0.41662463545799255, 0.0], [132.0, 330.0, 210.0, 406.0, 0.4124071002006531, 0.0], [142.0, 381.0, 201.0, 467.0, 0.39170458912849426, 0.0], [323.0, 316.0, 395.0, 420.0, 0.3762674033641815, 0.0], [269.0, 363.0, 364.0, 452.0, 0.3369015157222748, 0.0], [221.0, 287.0, 286.0, 389.0, 0.33192741870880127, 0.0], [0.0, 386.0, 29.0, 427.0, 0.30673354864120483, 0.0], [42.0, 310.0, 102.0, 412.0, 0.2809491455554962, 0.0], [98.0, 350.0, 161.0, 447.0, 0.27872776985168457, 0.0], [191.0, 325.0, 241.0, 391.0, 0.253665953874588, 0.0], [0.0, 271.0, 48.0, 365.0, 0.25244659185409546, 0.0]]"
384,"[[1034.0, 421.0, 1126.0, 515.0, 0.8925710916519165, 0.0], [0.0, 418.0, 90.0, 631.0, 0.8789819478988647, 0.0], [1098.0, 420.0, 1247.0, 567.0, 0.8770503997802734, 0.0], [113.0, 391.0, 312.0, 559.0, 0.8341538906097412, 0.0], [635.0, 453.0, 780.0, 642.0, 0.8119134306907654, 0.0], [935.0, 386.0, 1043.0, 478.0, 0.7902310490608215, 0.0], [685.0, 331.0, 1011.0, 713.0, 0.7788376212120056, 0.0], [1243.0, 545.0, 1279.0, 628.0, 0.6832593083381653, 0.0], [59.0, 375.0, 150.0, 492.0, 0.6531322002410889, 0.0], [252.0, 397.0, 381.0, 523.0, 0.579224169254303, 0.0], [564.0, 431.0, 694.0, 704.0, 0.4882829785346985, 0.0], [134.0, 332.0, 209.0, 408.0, 0.4414852261543274, 0.0], [143.0, 381.0, 201.0, 468.0, 0.4051574766635895, 0.0], [1203.0, 405.0, 1275.0, 491.0, 0.3965758979320526, 0.0], [323.0, 315.0, 394.0, 419.0, 0.3789389431476593, 0.0], [269.0, 363.0, 363.0, 452.0, 0.3466789722442627, 0.0], [221.0, 287.0, 286.0, 390.0, 0.331137478351593, 0.0], [0.0, 386.0, 29.0, 427.0, 0.31029725074768066, 0.0], [98.0, 349.0, 161.0, 448.0, 0.2987869679927826, 0.0], [42.0, 310.0, 102.0, 411.0, 0.29579707980155945, 0.0], [191.0, 324.0, 242.0, 391.0, 0.2660088539123535, 0.0], [0.0, 271.0, 49.0, 363.0, 0.2519954741001129, 0.0]]"
385,"[[1034.0, 421.0, 1126.0, 515.0, 0.8915743231773376, 0.0], [0.0, 418.0, 90.0, 631.0, 0.8798882961273193, 0.0], [1098.0, 420.0, 1248.0, 567.0, 0.861459493637085, 0.0], [635.0, 453.0, 780.0, 641.0, 0.7975685000419617, 0.0], [936.0, 386.0, 1043.0, 478.0, 0.7826436161994934, 0.0], [694.0, 337.0, 1005.0, 715.0, 0.7386195063591003, 0.0], [120.0, 392.0, 312.0, 557.0, 0.7202439308166504, 0.0], [1242.0, 543.0, 1279.0, 628.0, 0.6649424433708191, 0.0], [58.0, 375.0, 150.0, 492.0, 0.6461572051048279, 0.0], [252.0, 397.0, 381.0, 523.0, 0.5575443506240845, 0.0], [564.0, 431.0, 694.0, 705.0, 0.5030118823051453, 0.0], [134.0, 332.0, 209.0, 407.0, 0.4550860822200775, 0.0], [144.0, 381.0, 201.0, 468.0, 0.399609237909317, 0.0], [1203.0, 405.0, 1275.0, 491.0, 0.3974476754665375, 0.0], [323.0, 314.0, 394.0, 418.0, 0.3874252140522003, 0.0], [269.0, 363.0, 364.0, 452.0, 0.35493865609169006, 0.0], [221.0, 287.0, 286.0, 389.0, 0.31987255811691284, 0.0], [0.0, 386.0, 29.0, 427.0, 0.30419665575027466, 0.0], [42.0, 310.0, 102.0, 411.0, 0.27823272347450256, 0.0], [98.0, 349.0, 161.0, 448.0, 0.27533215284347534, 0.0]]"
386,"[[1034.0, 421.0, 1126.0, 515.0, 0.8924431800842285, 0.0], [0.0, 419.0, 90.0, 631.0, 0.8809913992881775, 0.0], [1098.0, 420.0, 1248.0, 567.0, 0.8591816425323486, 0.0], [936.0, 386.0, 1043.0, 478.0, 0.7876312136650085, 0.0], [635.0, 453.0, 783.0, 641.0, 0.7719640135765076, 0.0], [119.0, 392.0, 312.0, 556.0, 0.7206745743751526, 0.0], [1240.0, 542.0, 1280.0, 627.0, 0.6735726594924927, 0.0], [679.0, 336.0, 997.0, 712.0, 0.6511242389678955, 0.0], [58.0, 375.0, 150.0, 492.0, 0.6482208967208862, 0.0], [252.0, 397.0, 381.0, 523.0, 0.5575661063194275, 0.0], [564.0, 431.0, 694.0, 707.0, 0.5207154154777527, 0.0], [134.0, 332.0, 209.0, 408.0, 0.46156802773475647, 0.0], [145.0, 381.0, 201.0, 468.0, 0.39266127347946167, 0.0], [1204.0, 405.0, 1274.0, 491.0, 0.3819475471973419, 0.0], [323.0, 314.0, 394.0, 418.0, 0.36488044261932373, 0.0], [269.0, 363.0, 364.0, 452.0, 0.35331249237060547, 0.0], [222.0, 287.0, 286.0, 389.0, 0.3132086992263794, 0.0], [0.0, 387.0, 29.0, 426.0, 0.300647497177124, 0.0], [42.0, 310.0, 102.0, 411.0, 0.2906797528266907, 0.0], [98.0, 349.0, 161.0, 448.0, 0.2831777334213257, 0.0], [0.0, 271.0, 49.0, 363.0, 0.2509782016277313, 0.0]]"
387,"[[1034.0, 421.0, 1126.0, 515.0, 0.8888461589813232, 0.0], [0.0, 419.0, 90.0, 631.0, 0.8817561268806458, 0.0], [1098.0, 420.0, 1247.0, 567.0, 0.8559315204620361, 0.0], [935.0, 386.0, 1042.0, 478.0, 0.7763492465019226, 0.0], [634.0, 450.0, 779.0, 641.0, 0.7635631561279297, 0.0], [113.0, 392.0, 312.0, 557.0, 0.725323498249054, 0.0], [1240.0, 540.0, 1280.0, 628.0, 0.6786751747131348, 0.0], [657.0, 327.0, 993.0, 710.0, 0.6758497953414917, 0.0], [58.0, 374.0, 150.0, 493.0, 0.6408851742744446, 0.0], [881.0, 455.0, 1004.0, 651.0, 0.5585876107215881, 0.0], [252.0, 397.0, 381.0, 523.0, 0.5510567426681519, 0.0], [564.0, 432.0, 694.0, 704.0, 0.535098671913147, 0.0], [133.0, 333.0, 209.0, 408.0, 0.46879148483276367, 0.0], [144.0, 381.0, 201.0, 468.0, 0.38817617297172546, 0.0], [1203.0, 405.0, 1275.0, 491.0, 0.37851300835609436, 0.0], [323.0, 315.0, 394.0, 418.0, 0.3591004014015198, 0.0], [269.0, 363.0, 364.0, 452.0, 0.34025445580482483, 0.0], [0.0, 386.0, 29.0, 427.0, 0.3105278015136719, 0.0], [222.0, 287.0, 286.0, 388.0, 0.3102950155735016, 0.0], [42.0, 311.0, 101.0, 412.0, 0.2820693254470825, 0.0], [97.0, 349.0, 161.0, 447.0, 0.26244595646858215, 0.0], [575.0, 400.0, 656.0, 511.0, 0.25792062282562256, 0.0], [0.0, 271.0, 48.0, 365.0, 0.2523626387119293, 0.0]]"
388,"[[1034.0, 421.0, 1126.0, 515.0, 0.8910922408103943, 0.0], [0.0, 419.0, 90.0, 631.0, 0.8798692226409912, 0.0], [1098.0, 420.0, 1247.0, 569.0, 0.8497991561889648, 0.0], [936.0, 385.0, 1041.0, 479.0, 0.806063711643219, 0.0], [868.0, 456.0, 1003.0, 645.0, 0.7857511639595032, 0.0], [111.0, 391.0, 312.0, 558.0, 0.7700316905975342, 0.0], [645.0, 334.0, 988.0, 713.0, 0.6708837747573853, 0.0], [58.0, 375.0, 149.0, 493.0, 0.6424751877784729, 0.0], [1242.0, 540.0, 1279.0, 628.0, 0.5710205435752869, 0.0], [252.0, 397.0, 381.0, 523.0, 0.5598772168159485, 0.0], [565.0, 430.0, 694.0, 693.0, 0.453854501247406, 0.0], [131.0, 331.0, 210.0, 407.0, 0.43185192346572876, 0.0], [1203.0, 405.0, 1277.0, 492.0, 0.4088893234729767, 0.0], [144.0, 381.0, 202.0, 468.0, 0.38854044675827026, 0.0], [323.0, 315.0, 394.0, 417.0, 0.35442036390304565, 0.0], [575.0, 400.0, 658.0, 511.0, 0.3531114459037781, 0.0], [268.0, 363.0, 364.0, 452.0, 0.340939462184906, 0.0], [0.0, 386.0, 29.0, 427.0, 0.307245671749115, 0.0], [222.0, 287.0, 286.0, 389.0, 0.3060770034790039, 0.0], [43.0, 311.0, 100.0, 412.0, 0.27725329995155334, 0.0], [554.0, 338.0, 624.0, 427.0, 0.254334419965744, 0.0], [96.0, 350.0, 161.0, 446.0, 0.2515546977519989, 0.0], [633.0, 449.0, 768.0, 643.0, 0.2515030801296234, 0.0], [0.0, 271.0, 48.0, 365.0, 0.2509397268295288, 0.0]]"
389,"[[1034.0, 421.0, 1126.0, 515.0, 0.8902597427368164, 0.0], [0.0, 419.0, 90.0, 631.0, 0.880456268787384, 0.0], [1098.0, 420.0, 1248.0, 569.0, 0.84823077917099, 0.0], [867.0, 456.0, 1003.0, 647.0, 0.8195003271102905, 0.0], [602.0, 330.0, 977.0, 713.0, 0.8005548119544983, 0.0], [936.0, 386.0, 1041.0, 478.0, 0.7986921072006226, 0.0], [112.0, 391.0, 312.0, 557.0, 0.7519888281822205, 0.0], [58.0, 374.0, 149.0, 493.0, 0.634821355342865, 0.0], [252.0, 397.0, 381.0, 523.0, 0.561653733253479, 0.0], [131.0, 330.0, 210.0, 407.0, 0.44526153802871704, 0.0], [1204.0, 405.0, 1278.0, 491.0, 0.43104803562164307, 0.0], [1244.0, 540.0, 1280.0, 628.0, 0.4157414734363556, 0.0], [565.0, 428.0, 696.0, 695.0, 0.41555604338645935, 0.0], [143.0, 381.0, 202.0, 468.0, 0.3976948857307434, 0.0], [860.0, 390.0, 911.0, 466.0, 0.39219018816947937, 0.0], [323.0, 315.0, 394.0, 418.0, 0.35899853706359863, 0.0], [268.0, 363.0, 364.0, 452.0, 0.34296515583992004, 0.0], [222.0, 287.0, 286.0, 389.0, 0.30713945627212524, 0.0], [0.0, 386.0, 29.0, 427.0, 0.3036653697490692, 0.0], [575.0, 400.0, 660.0, 511.0, 0.2766704559326172, 0.0], [554.0, 337.0, 624.0, 429.0, 0.2582082748413086, 0.0], [41.0, 309.0, 100.0, 411.0, 0.2575707733631134, 0.0], [0.0, 271.0, 48.0, 365.0, 0.25173643231391907, 0.0]]"
