frame,number of people
341,"[[795.0, 563.0, 981.0, 794.0, 0.9031975865364075, 0.0], [1.0, 524.0, 112.0, 786.0, 0.8867247700691223, 0.0], [181.0, 477.0, 389.0, 691.0, 0.8573034405708313, 0.0], [1029.0, 477.0, 1159.0, 627.0, 0.8143754601478577, 0.0], [1172.0, 483.0, 1318.0, 598.0, 0.8099096417427063, 0.0], [1024.0, 572.0, 1207.0, 816.0, 0.6756001710891724, 0.0], [73.0, 469.0, 185.0, 618.0, 0.649762749671936, 0.0], [315.0, 493.0, 478.0, 664.0, 0.6483128070831299, 0.0], [711.0, 541.0, 871.0, 735.0, 0.45589253306388855, 0.0], [55.0, 386.0, 131.0, 512.0, 0.4377676844596863, 0.0], [1550.0, 580.0, 1600.0, 693.0, 0.4211445152759552, 0.0], [349.0, 373.0, 439.0, 435.0, 0.406121164560318, 0.0], [126.0, 436.0, 208.0, 569.0, 0.3889879584312439, 0.0], [987.0, 487.0, 1063.0, 595.0, 0.38675811886787415, 0.0], [910.0, 498.0, 1021.0, 605.0, 0.3861081004142761, 0.0], [1.0, 339.0, 60.0, 443.0, 0.36277246475219727, 0.0], [953.0, 423.0, 1064.0, 528.0, 0.3618861436843872, 0.0], [187.0, 478.0, 242.0, 584.0, 0.3561937212944031, 0.0], [1130.0, 385.0, 1600.0, 885.0, 0.3355827331542969, 0.0], [172.0, 413.0, 261.0, 496.0, 0.3184663653373718, 0.0], [866.0, 470.0, 952.0, 567.0, 0.31005001068115234, 0.0], [345.0, 452.0, 456.0, 568.0, 0.28788280487060547, 0.0], [720.0, 497.0, 825.0, 642.0, 0.2802811563014984, 0.0], [1523.0, 500.0, 1593.0, 626.0, 0.2799547612667084, 0.0], [997.0, 571.0, 1164.0, 709.0, 0.2544023096561432, 0.0]]"
342,"[[795.0, 563.0, 981.0, 794.0, 0.8996525406837463, 0.0], [1.0, 524.0, 112.0, 786.0, 0.8853619694709778, 0.0], [181.0, 477.0, 389.0, 695.0, 0.8398218750953674, 0.0], [1173.0, 483.0, 1310.0, 597.0, 0.8221458196640015, 0.0], [1029.0, 477.0, 1159.0, 627.0, 0.8159909248352051, 0.0], [1026.0, 574.0, 1216.0, 815.0, 0.7820292711257935, 0.0], [315.0, 493.0, 479.0, 666.0, 0.64927077293396, 0.0], [72.0, 469.0, 185.0, 618.0, 0.632850170135498, 0.0], [904.0, 498.0, 1022.0, 608.0, 0.4821445047855377, 0.0], [349.0, 373.0, 439.0, 435.0, 0.4681626856327057, 0.0], [711.0, 542.0, 870.0, 732.0, 0.4606666564941406, 0.0], [54.0, 387.0, 131.0, 512.0, 0.4151393175125122, 0.0], [126.0, 436.0, 207.0, 569.0, 0.38519448041915894, 0.0], [987.0, 486.0, 1063.0, 595.0, 0.3782528340816498, 0.0], [1168.0, 385.0, 1595.0, 893.0, 0.37298092246055603, 0.0], [186.0, 477.0, 246.0, 586.0, 0.37135881185531616, 0.0], [954.0, 422.0, 1064.0, 529.0, 0.3622817099094391, 0.0], [1.0, 339.0, 60.0, 443.0, 0.3547387719154358, 0.0], [1551.0, 582.0, 1600.0, 685.0, 0.33933225274086, 0.0], [344.0, 452.0, 455.0, 568.0, 0.3305230736732483, 0.0], [172.0, 413.0, 261.0, 496.0, 0.3186614513397217, 0.0], [720.0, 497.0, 826.0, 641.0, 0.3109246492385864, 0.0], [865.0, 466.0, 954.0, 565.0, 0.3079911768436432, 0.0], [997.0, 571.0, 1163.0, 709.0, 0.29969292879104614, 0.0]]"
343,"[[795.0, 563.0, 982.0, 794.0, 0.9001858234405518, 0.0], [1290.0, 528.0, 1414.0, 641.0, 0.888184130191803, 0.0], [1025.0, 574.0, 1246.0, 816.0, 0.8878986835479736, 0.0], [1.0, 524.0, 112.0, 786.0, 0.883262574672699, 0.0], [172.0, 478.0, 391.0, 691.0, 0.8316762447357178, 0.0], [1172.0, 483.0, 1311.0, 597.0, 0.8235628604888916, 0.0], [1029.0, 477.0, 1159.0, 628.0, 0.8133767247200012, 0.0], [72.0, 469.0, 186.0, 619.0, 0.6512753367424011, 0.0], [315.0, 493.0, 479.0, 668.0, 0.6418226361274719, 0.0], [349.0, 373.0, 439.0, 435.0, 0.4771852493286133, 0.0], [711.0, 541.0, 870.0, 733.0, 0.47122588753700256, 0.0], [55.0, 388.0, 130.0, 513.0, 0.44231438636779785, 0.0], [903.0, 498.0, 1022.0, 610.0, 0.4137592613697052, 0.0], [186.0, 477.0, 247.0, 587.0, 0.39095911383628845, 0.0], [987.0, 486.0, 1063.0, 595.0, 0.38909482955932617, 0.0], [127.0, 436.0, 206.0, 568.0, 0.3802815079689026, 0.0], [1.0, 338.0, 60.0, 443.0, 0.37235769629478455, 0.0], [955.0, 422.0, 1064.0, 529.0, 0.3647027611732483, 0.0], [172.0, 413.0, 262.0, 497.0, 0.34107401967048645, 0.0], [345.0, 452.0, 455.0, 568.0, 0.3307259976863861, 0.0], [1191.0, 505.0, 1600.0, 893.0, 0.30915042757987976, 0.0], [864.0, 465.0, 955.0, 564.0, 0.3070068657398224, 0.0], [997.0, 571.0, 1167.0, 709.0, 0.2822445333003998, 0.0], [720.0, 497.0, 826.0, 641.0, 0.2733606696128845, 0.0]]"
344,"[[1025.0, 574.0, 1252.0, 817.0, 0.9017554521560669, 0.0], [796.0, 562.0, 982.0, 794.0, 0.8998757004737854, 0.0], [1290.0, 527.0, 1411.0, 640.0, 0.8892964720726013, 0.0], [1.0, 524.0, 112.0, 786.0, 0.8828971982002258, 0.0], [174.0, 478.0, 392.0, 691.0, 0.8515084385871887, 0.0], [1172.0, 483.0, 1311.0, 597.0, 0.8214508891105652, 0.0], [1029.0, 477.0, 1159.0, 628.0, 0.8135908842086792, 0.0], [72.0, 470.0, 185.0, 619.0, 0.6927580833435059, 0.0], [315.0, 494.0, 479.0, 666.0, 0.6684197187423706, 0.0], [1368.0, 429.0, 1600.0, 698.0, 0.5155233144760132, 0.0], [711.0, 541.0, 871.0, 732.0, 0.4873920679092407, 0.0], [55.0, 388.0, 131.0, 513.0, 0.4424685835838318, 0.0], [349.0, 373.0, 439.0, 435.0, 0.437804251909256, 0.0], [987.0, 486.0, 1063.0, 595.0, 0.4128517806529999, 0.0], [128.0, 436.0, 204.0, 567.0, 0.3910212516784668, 0.0], [1.0, 338.0, 60.0, 443.0, 0.37210890650749207, 0.0], [906.0, 498.0, 1021.0, 609.0, 0.37071073055267334, 0.0], [956.0, 423.0, 1064.0, 529.0, 0.35890206694602966, 0.0], [864.0, 464.0, 956.0, 564.0, 0.3552376925945282, 0.0], [344.0, 452.0, 455.0, 568.0, 0.3330707848072052, 0.0], [186.0, 477.0, 246.0, 588.0, 0.3286459743976593, 0.0], [171.0, 413.0, 262.0, 497.0, 0.31431981921195984, 0.0], [720.0, 497.0, 826.0, 642.0, 0.2820887863636017, 0.0], [997.0, 571.0, 1167.0, 709.0, 0.2749381959438324, 0.0]]"
345,"[[1025.0, 574.0, 1254.0, 817.0, 0.9048836827278137, 0.0], [796.0, 563.0, 982.0, 794.0, 0.8992398381233215, 0.0], [1.0, 523.0, 112.0, 786.0, 0.8840698599815369, 0.0], [1290.0, 527.0, 1410.0, 641.0, 0.8779603242874146, 0.0], [184.0, 479.0, 392.0, 691.0, 0.8597986698150635, 0.0], [1029.0, 477.0, 1160.0, 628.0, 0.8080657124519348, 0.0], [1172.0, 483.0, 1308.0, 597.0, 0.7991476655006409, 0.0], [72.0, 470.0, 186.0, 618.0, 0.6804589033126831, 0.0], [315.0, 494.0, 479.0, 667.0, 0.6504234075546265, 0.0], [711.0, 542.0, 871.0, 731.0, 0.4957250654697418, 0.0], [912.0, 498.0, 1021.0, 604.0, 0.4507647752761841, 0.0], [987.0, 486.0, 1063.0, 595.0, 0.44161227345466614, 0.0], [349.0, 373.0, 439.0, 435.0, 0.4279662072658539, 0.0], [55.0, 388.0, 130.0, 513.0, 0.41914018988609314, 0.0], [126.0, 436.0, 203.0, 566.0, 0.4050624370574951, 0.0], [1.0, 339.0, 60.0, 442.0, 0.3895379900932312, 0.0], [1246.0, 445.0, 1595.0, 899.0, 0.3853994905948639, 0.0], [185.0, 478.0, 249.0, 590.0, 0.37730342149734497, 0.0], [346.0, 452.0, 455.0, 568.0, 0.36918914318084717, 0.0], [958.0, 423.0, 1064.0, 529.0, 0.3634462058544159, 0.0], [865.0, 464.0, 959.0, 565.0, 0.33703169226646423, 0.0], [169.0, 413.0, 262.0, 496.0, 0.32257866859436035, 0.0], [720.0, 497.0, 827.0, 642.0, 0.27749624848365784, 0.0], [997.0, 570.0, 1168.0, 709.0, 0.27183201909065247, 0.0], [0.0, 482.0, 36.0, 531.0, 0.26007014513015747, 0.0]]"
346,"[[1025.0, 574.0, 1254.0, 818.0, 0.9083079695701599, 0.0], [796.0, 563.0, 982.0, 794.0, 0.8987138867378235, 0.0], [1.0, 523.0, 112.0, 786.0, 0.8888841867446899, 0.0], [1290.0, 528.0, 1410.0, 641.0, 0.8820208311080933, 0.0], [186.0, 480.0, 393.0, 692.0, 0.8530254364013672, 0.0], [1029.0, 477.0, 1160.0, 627.0, 0.8135936260223389, 0.0], [1172.0, 483.0, 1308.0, 597.0, 0.8048354983329773, 0.0], [315.0, 494.0, 479.0, 668.0, 0.6843080520629883, 0.0], [72.0, 470.0, 187.0, 618.0, 0.6666473746299744, 0.0], [711.0, 541.0, 871.0, 731.0, 0.5514637231826782, 0.0], [912.0, 497.0, 1020.0, 601.0, 0.5025913119316101, 0.0], [349.0, 373.0, 439.0, 435.0, 0.4612216055393219, 0.0], [987.0, 486.0, 1063.0, 595.0, 0.4379867613315582, 0.0], [1.0, 339.0, 60.0, 441.0, 0.38524067401885986, 0.0], [56.0, 388.0, 132.0, 514.0, 0.37666407227516174, 0.0], [185.0, 478.0, 249.0, 589.0, 0.3692322373390198, 0.0], [125.0, 437.0, 203.0, 565.0, 0.36465680599212646, 0.0], [960.0, 422.0, 1063.0, 529.0, 0.3521098792552948, 0.0], [167.0, 413.0, 262.0, 496.0, 0.33660566806793213, 0.0], [864.0, 464.0, 960.0, 565.0, 0.3300342559814453, 0.0], [345.0, 452.0, 455.0, 568.0, 0.32920458912849426, 0.0], [1286.0, 453.0, 1594.0, 890.0, 0.3056280016899109, 0.0], [997.0, 571.0, 1169.0, 709.0, 0.2984480559825897, 0.0], [720.0, 498.0, 827.0, 641.0, 0.26398539543151855, 0.0]]"
347,"[[1025.0, 574.0, 1254.0, 817.0, 0.9051320552825928, 0.0], [796.0, 563.0, 982.0, 794.0, 0.8985576033592224, 0.0], [1.0, 524.0, 112.0, 786.0, 0.8860726952552795, 0.0], [1290.0, 528.0, 1410.0, 641.0, 0.8824567794799805, 0.0], [186.0, 480.0, 393.0, 693.0, 0.8493612408638, 0.0], [1029.0, 477.0, 1160.0, 628.0, 0.8201037645339966, 0.0], [1172.0, 483.0, 1308.0, 597.0, 0.8060747385025024, 0.0], [1372.0, 525.0, 1502.0, 702.0, 0.7268706560134888, 0.0], [72.0, 469.0, 188.0, 619.0, 0.6593747138977051, 0.0], [315.0, 493.0, 479.0, 668.0, 0.6509194374084473, 0.0], [711.0, 541.0, 871.0, 731.0, 0.5462944507598877, 0.0], [910.0, 497.0, 1022.0, 606.0, 0.47672784328460693, 0.0], [349.0, 373.0, 440.0, 435.0, 0.46036627888679504, 0.0], [987.0, 487.0, 1063.0, 595.0, 0.4402802586555481, 0.0], [0.0, 339.0, 60.0, 441.0, 0.38648760318756104, 0.0], [864.0, 463.0, 961.0, 564.0, 0.38089585304260254, 0.0], [959.0, 423.0, 1064.0, 528.0, 0.377011239528656, 0.0], [56.0, 389.0, 131.0, 513.0, 0.36311954259872437, 0.0], [166.0, 413.0, 263.0, 496.0, 0.3442559838294983, 0.0], [124.0, 437.0, 202.0, 565.0, 0.33678415417671204, 0.0], [186.0, 477.0, 249.0, 590.0, 0.3273562788963318, 0.0], [345.0, 452.0, 455.0, 568.0, 0.3213350474834442, 0.0], [997.0, 571.0, 1169.0, 709.0, 0.30051475763320923, 0.0], [720.0, 498.0, 827.0, 642.0, 0.27682721614837646, 0.0], [417.0, 396.0, 485.0, 451.0, 0.2558458149433136, 0.0]]"
348,"[[1025.0, 574.0, 1254.0, 817.0, 0.9037752747535706, 0.0], [796.0, 564.0, 982.0, 794.0, 0.8965161442756653, 0.0], [1.0, 523.0, 112.0, 787.0, 0.8847624659538269, 0.0], [1290.0, 528.0, 1410.0, 641.0, 0.8790692687034607, 0.0], [185.0, 481.0, 392.0, 693.0, 0.8409130573272705, 0.0], [1029.0, 477.0, 1160.0, 627.0, 0.826561450958252, 0.0], [1172.0, 483.0, 1309.0, 597.0, 0.8016147017478943, 0.0], [1372.0, 523.0, 1511.0, 704.0, 0.7871044278144836, 0.0], [314.0, 494.0, 479.0, 667.0, 0.6706023216247559, 0.0], [73.0, 468.0, 189.0, 619.0, 0.6516791582107544, 0.0], [711.0, 541.0, 871.0, 733.0, 0.4978436529636383, 0.0], [911.0, 498.0, 1021.0, 604.0, 0.48156431317329407, 0.0], [349.0, 373.0, 440.0, 435.0, 0.48082298040390015, 0.0], [987.0, 487.0, 1063.0, 595.0, 0.4376666843891144, 0.0], [0.0, 339.0, 61.0, 440.0, 0.3797157108783722, 0.0], [55.0, 390.0, 129.0, 514.0, 0.37448638677597046, 0.0], [1321.0, 471.0, 1590.0, 885.0, 0.36743253469467163, 0.0], [164.0, 413.0, 263.0, 497.0, 0.36504513025283813, 0.0], [962.0, 423.0, 1063.0, 528.0, 0.3598288893699646, 0.0], [865.0, 463.0, 961.0, 564.0, 0.3531205952167511, 0.0], [997.0, 570.0, 1168.0, 709.0, 0.34003549814224243, 0.0], [186.0, 477.0, 250.0, 590.0, 0.3318277895450592, 0.0], [342.0, 452.0, 455.0, 568.0, 0.3224841356277466, 0.0], [125.0, 440.0, 204.0, 564.0, 0.3128644526004791, 0.0], [1412.0, 522.0, 1503.0, 593.0, 0.29649096727371216, 0.0], [720.0, 498.0, 826.0, 641.0, 0.28663647174835205, 0.0], [419.0, 395.0, 484.0, 451.0, 0.2531498074531555, 0.0], [0.0, 482.0, 36.0, 531.0, 0.25025245547294617, 0.0]]"
349,"[[1025.0, 574.0, 1254.0, 817.0, 0.9063773155212402, 0.0], [796.0, 563.0, 982.0, 794.0, 0.8978408575057983, 0.0], [1.0, 523.0, 112.0, 787.0, 0.8827738165855408, 0.0], [1290.0, 527.0, 1410.0, 642.0, 0.8758768439292908, 0.0], [1029.0, 477.0, 1160.0, 628.0, 0.8214277625083923, 0.0], [1172.0, 483.0, 1308.0, 597.0, 0.7952396273612976, 0.0], [174.0, 483.0, 388.0, 689.0, 0.7899770736694336, 0.0], [1372.0, 521.0, 1518.0, 704.0, 0.739787757396698, 0.0], [315.0, 493.0, 479.0, 667.0, 0.6727553009986877, 0.0], [73.0, 468.0, 188.0, 620.0, 0.6689212918281555, 0.0], [349.0, 373.0, 440.0, 435.0, 0.5017884373664856, 0.0], [910.0, 498.0, 1022.0, 606.0, 0.4801763892173767, 0.0], [710.0, 540.0, 871.0, 735.0, 0.46808430552482605, 0.0], [988.0, 487.0, 1063.0, 595.0, 0.4313431680202484, 0.0], [164.0, 413.0, 263.0, 498.0, 0.3953429162502289, 0.0], [54.0, 389.0, 129.0, 513.0, 0.3736684024333954, 0.0], [1.0, 339.0, 61.0, 442.0, 0.3601731061935425, 0.0], [186.0, 478.0, 252.0, 593.0, 0.3552601933479309, 0.0], [963.0, 422.0, 1062.0, 534.0, 0.337373822927475, 0.0], [997.0, 571.0, 1167.0, 709.0, 0.3309391438961029, 0.0], [343.0, 452.0, 455.0, 568.0, 0.326859712600708, 0.0], [123.0, 438.0, 201.0, 564.0, 0.3098128139972687, 0.0], [720.0, 498.0, 826.0, 641.0, 0.28364133834838867, 0.0], [1366.0, 413.0, 1596.0, 870.0, 0.2745782136917114, 0.0], [867.0, 464.0, 962.0, 564.0, 0.26586493849754333, 0.0], [421.0, 395.0, 484.0, 451.0, 0.264110267162323, 0.0]]"
350,"[[1025.0, 574.0, 1254.0, 817.0, 0.9071659445762634, 0.0], [796.0, 562.0, 982.0, 794.0, 0.8959946036338806, 0.0], [1.0, 524.0, 112.0, 787.0, 0.8821857571601868, 0.0], [1290.0, 528.0, 1410.0, 642.0, 0.8767714500427246, 0.0], [1029.0, 477.0, 1160.0, 627.0, 0.8189890384674072, 0.0], [1172.0, 483.0, 1307.0, 597.0, 0.7923098802566528, 0.0], [173.0, 484.0, 388.0, 688.0, 0.7730029225349426, 0.0], [1372.0, 521.0, 1516.0, 704.0, 0.7354546785354614, 0.0], [73.0, 468.0, 188.0, 620.0, 0.679086446762085, 0.0], [315.0, 493.0, 479.0, 667.0, 0.661467432975769, 0.0], [349.0, 373.0, 440.0, 435.0, 0.5244850516319275, 0.0], [710.0, 541.0, 870.0, 733.0, 0.4576834738254547, 0.0], [910.0, 498.0, 1022.0, 608.0, 0.45579373836517334, 0.0], [988.0, 487.0, 1063.0, 595.0, 0.4197425842285156, 0.0], [164.0, 413.0, 263.0, 498.0, 0.39650586247444153, 0.0], [55.0, 390.0, 129.0, 513.0, 0.38701239228248596, 0.0], [1.0, 339.0, 61.0, 442.0, 0.3651309311389923, 0.0], [186.0, 477.0, 252.0, 593.0, 0.3572322428226471, 0.0], [866.0, 465.0, 963.0, 564.0, 0.34243762493133545, 0.0], [1316.0, 496.0, 1596.0, 886.0, 0.3383021056652069, 0.0], [997.0, 571.0, 1167.0, 709.0, 0.3282955586910248, 0.0], [964.0, 422.0, 1062.0, 534.0, 0.32827141880989075, 0.0], [343.0, 452.0, 455.0, 568.0, 0.3194124698638916, 0.0], [122.0, 440.0, 201.0, 567.0, 0.29476335644721985, 0.0], [418.0, 395.0, 484.0, 451.0, 0.2882186770439148, 0.0], [0.0, 481.0, 36.0, 531.0, 0.2588047683238983, 0.0], [720.0, 498.0, 825.0, 642.0, 0.2586292326450348, 0.0]]"
351,"[[1023.0, 575.0, 1255.0, 817.0, 0.9089378714561462, 0.0], [1290.0, 528.0, 1410.0, 642.0, 0.8874466419219971, 0.0], [1.0, 524.0, 112.0, 787.0, 0.8865002989768982, 0.0], [797.0, 563.0, 983.0, 795.0, 0.8858566880226135, 0.0], [1029.0, 477.0, 1163.0, 626.0, 0.8495993614196777, 0.0], [179.0, 484.0, 390.0, 694.0, 0.8245584964752197, 0.0], [1371.0, 526.0, 1516.0, 705.0, 0.8078007102012634, 0.0], [1172.0, 483.0, 1310.0, 599.0, 0.7919716835021973, 0.0], [71.0, 466.0, 191.0, 619.0, 0.663236677646637, 0.0], [314.0, 496.0, 478.0, 661.0, 0.6377261877059937, 0.0], [349.0, 372.0, 439.0, 436.0, 0.5558602809906006, 0.0], [1317.0, 502.0, 1595.0, 880.0, 0.4937879145145416, 0.0], [908.0, 498.0, 1023.0, 606.0, 0.478648841381073, 0.0], [708.0, 534.0, 864.0, 882.0, 0.46486324071884155, 0.0], [163.0, 413.0, 264.0, 497.0, 0.45290204882621765, 0.0], [49.0, 386.0, 132.0, 513.0, 0.44069817662239075, 0.0], [187.0, 478.0, 250.0, 591.0, 0.43986010551452637, 0.0], [0.0, 485.0, 36.0, 532.0, 0.43010827898979187, 0.0], [0.0, 339.0, 60.0, 445.0, 0.3931484520435333, 0.0], [866.0, 462.0, 964.0, 565.0, 0.36923325061798096, 0.0], [988.0, 488.0, 1064.0, 593.0, 0.3632519543170929, 0.0], [996.0, 571.0, 1164.0, 708.0, 0.34753528237342834, 0.0], [416.0, 398.0, 485.0, 450.0, 0.3274083137512207, 0.0], [402.0, 454.0, 467.0, 568.0, 0.3135881721973419, 0.0], [279.0, 359.0, 357.0, 517.0, 0.2997669577598572, 0.0], [721.0, 498.0, 825.0, 641.0, 0.29952576756477356, 0.0], [325.0, 340.0, 386.0, 411.0, 0.29903265833854675, 0.0], [121.0, 441.0, 205.0, 571.0, 0.28675079345703125, 0.0], [965.0, 421.0, 1063.0, 532.0, 0.27042049169540405, 0.0]]"
352,"[[1023.0, 575.0, 1255.0, 817.0, 0.9074568748474121, 0.0], [1.0, 524.0, 112.0, 786.0, 0.8907618522644043, 0.0], [1290.0, 528.0, 1410.0, 642.0, 0.8859520554542542, 0.0], [797.0, 563.0, 983.0, 795.0, 0.8830088376998901, 0.0], [1029.0, 477.0, 1163.0, 626.0, 0.8481404185295105, 0.0], [184.0, 483.0, 389.0, 693.0, 0.8215845823287964, 0.0], [1373.0, 527.0, 1512.0, 702.0, 0.8005411624908447, 0.0], [1172.0, 483.0, 1305.0, 598.0, 0.7982041835784912, 0.0], [71.0, 466.0, 197.0, 618.0, 0.671122133731842, 0.0], [314.0, 496.0, 478.0, 661.0, 0.6102688312530518, 0.0], [350.0, 372.0, 439.0, 436.0, 0.5517168045043945, 0.0], [908.0, 499.0, 1022.0, 606.0, 0.48967424035072327, 0.0], [163.0, 413.0, 264.0, 497.0, 0.48335394263267517, 0.0], [187.0, 476.0, 248.0, 591.0, 0.4423057734966278, 0.0], [49.0, 384.0, 132.0, 515.0, 0.4401420056819916, 0.0], [708.0, 534.0, 864.0, 879.0, 0.4149891436100006, 0.0], [0.0, 485.0, 36.0, 532.0, 0.4138410687446594, 0.0], [0.0, 339.0, 60.0, 444.0, 0.4041910767555237, 0.0], [1319.0, 502.0, 1594.0, 882.0, 0.39569541811943054, 0.0], [866.0, 462.0, 964.0, 565.0, 0.3711024224758148, 0.0], [988.0, 488.0, 1064.0, 593.0, 0.3684268593788147, 0.0], [996.0, 571.0, 1165.0, 708.0, 0.34359124302864075, 0.0], [416.0, 396.0, 485.0, 450.0, 0.34351298213005066, 0.0], [721.0, 498.0, 823.0, 641.0, 0.311373770236969, 0.0], [278.0, 356.0, 358.0, 500.0, 0.299012154340744, 0.0], [401.0, 454.0, 467.0, 567.0, 0.29870787262916565, 0.0], [325.0, 340.0, 386.0, 411.0, 0.29229027032852173, 0.0], [965.0, 420.0, 1063.0, 532.0, 0.2721962034702301, 0.0]]"
353,"[[1023.0, 576.0, 1255.0, 818.0, 0.9067227244377136, 0.0], [1.0, 524.0, 112.0, 787.0, 0.888276219367981, 0.0], [797.0, 563.0, 983.0, 795.0, 0.8875643610954285, 0.0], [1290.0, 528.0, 1410.0, 642.0, 0.8871068358421326, 0.0], [1029.0, 477.0, 1163.0, 626.0, 0.8532021045684814, 0.0], [1172.0, 483.0, 1304.0, 598.0, 0.807110607624054, 0.0], [186.0, 483.0, 390.0, 694.0, 0.7914295792579651, 0.0], [1372.0, 529.0, 1508.0, 701.0, 0.6948805451393127, 0.0], [72.0, 466.0, 196.0, 619.0, 0.6709255576133728, 0.0], [314.0, 496.0, 478.0, 662.0, 0.5910826921463013, 0.0], [350.0, 372.0, 439.0, 436.0, 0.5358341932296753, 0.0], [1332.0, 458.0, 1589.0, 889.0, 0.5299074053764343, 0.0], [908.0, 498.0, 1023.0, 606.0, 0.5121732950210571, 0.0], [163.0, 413.0, 264.0, 497.0, 0.4708506166934967, 0.0], [49.0, 381.0, 131.0, 515.0, 0.4242265224456787, 0.0], [709.0, 534.0, 863.0, 878.0, 0.4071963429450989, 0.0], [0.0, 485.0, 36.0, 532.0, 0.40091148018836975, 0.0], [0.0, 339.0, 60.0, 445.0, 0.3951503336429596, 0.0], [867.0, 462.0, 965.0, 565.0, 0.3925410807132721, 0.0], [187.0, 476.0, 247.0, 591.0, 0.37371331453323364, 0.0], [988.0, 488.0, 1064.0, 593.0, 0.3711322247982025, 0.0], [996.0, 571.0, 1167.0, 709.0, 0.365226149559021, 0.0], [417.0, 396.0, 484.0, 450.0, 0.3346846103668213, 0.0], [720.0, 498.0, 824.0, 641.0, 0.2993685007095337, 0.0], [278.0, 360.0, 358.0, 517.0, 0.2990657687187195, 0.0], [402.0, 454.0, 468.0, 567.0, 0.2874448299407959, 0.0], [325.0, 340.0, 386.0, 411.0, 0.28744015097618103, 0.0], [965.0, 420.0, 1063.0, 532.0, 0.26994794607162476, 0.0]]"
354,"[[1023.0, 575.0, 1255.0, 819.0, 0.909346878528595, 0.0], [796.0, 563.0, 983.0, 794.0, 0.8890833258628845, 0.0], [1290.0, 528.0, 1410.0, 642.0, 0.8876002430915833, 0.0], [1.0, 524.0, 112.0, 787.0, 0.8863824605941772, 0.0], [1029.0, 477.0, 1163.0, 625.0, 0.8519321084022522, 0.0], [180.0, 483.0, 387.0, 690.0, 0.8136066198348999, 0.0], [1172.0, 483.0, 1309.0, 599.0, 0.7846124172210693, 0.0], [72.0, 465.0, 196.0, 618.0, 0.6480352878570557, 0.0], [314.0, 497.0, 479.0, 660.0, 0.6077432036399841, 0.0], [908.0, 499.0, 1023.0, 606.0, 0.500348687171936, 0.0], [162.0, 413.0, 264.0, 497.0, 0.5000418424606323, 0.0], [349.0, 372.0, 438.0, 436.0, 0.4947752058506012, 0.0], [709.0, 533.0, 862.0, 884.0, 0.4224352538585663, 0.0], [1372.0, 522.0, 1496.0, 702.0, 0.4063451290130615, 0.0], [0.0, 485.0, 36.0, 532.0, 0.402947336435318, 0.0], [1.0, 339.0, 60.0, 444.0, 0.3986055254936218, 0.0], [1329.0, 432.0, 1589.0, 900.0, 0.39719459414482117, 0.0], [186.0, 475.0, 245.0, 590.0, 0.395601749420166, 0.0], [867.0, 462.0, 965.0, 566.0, 0.39356115460395813, 0.0], [49.0, 383.0, 131.0, 515.0, 0.39006948471069336, 0.0], [996.0, 572.0, 1164.0, 709.0, 0.37109509110450745, 0.0], [989.0, 488.0, 1064.0, 593.0, 0.3532402515411377, 0.0], [422.0, 397.0, 483.0, 450.0, 0.31993797421455383, 0.0], [279.0, 355.0, 360.0, 501.0, 0.3015562891960144, 0.0], [401.0, 454.0, 467.0, 567.0, 0.2788204848766327, 0.0], [325.0, 340.0, 386.0, 411.0, 0.2787618637084961, 0.0]]"
355,"[[1023.0, 576.0, 1255.0, 820.0, 0.9141097068786621, 0.0], [796.0, 563.0, 983.0, 794.0, 0.8905967473983765, 0.0], [1290.0, 527.0, 1410.0, 642.0, 0.8842613697052002, 0.0], [1.0, 524.0, 113.0, 787.0, 0.8819969892501831, 0.0], [1028.0, 477.0, 1163.0, 627.0, 0.8429810404777527, 0.0], [181.0, 483.0, 389.0, 693.0, 0.8129470348358154, 0.0], [1173.0, 483.0, 1303.0, 598.0, 0.8038233518600464, 0.0], [72.0, 465.0, 199.0, 618.0, 0.6669880151748657, 0.0], [314.0, 496.0, 478.0, 661.0, 0.6343199610710144, 0.0], [350.0, 372.0, 439.0, 435.0, 0.5270364284515381, 0.0], [161.0, 413.0, 264.0, 496.0, 0.515948474407196, 0.0], [907.0, 499.0, 1023.0, 607.0, 0.5134861469268799, 0.0], [1325.0, 432.0, 1597.0, 900.0, 0.41658997535705566, 0.0], [709.0, 534.0, 863.0, 884.0, 0.40780553221702576, 0.0], [1.0, 339.0, 60.0, 445.0, 0.39900627732276917, 0.0], [49.0, 386.0, 132.0, 514.0, 0.3780769109725952, 0.0], [187.0, 476.0, 244.0, 590.0, 0.3766833245754242, 0.0], [995.0, 575.0, 1152.0, 709.0, 0.37287241220474243, 0.0], [0.0, 485.0, 36.0, 532.0, 0.3727208375930786, 0.0], [867.0, 460.0, 965.0, 565.0, 0.369608074426651, 0.0], [989.0, 489.0, 1064.0, 593.0, 0.34504708647727966, 0.0], [413.0, 394.0, 483.0, 450.0, 0.3275880515575409, 0.0], [278.0, 356.0, 360.0, 501.0, 0.30074137449264526, 0.0], [402.0, 454.0, 467.0, 568.0, 0.2922217845916748, 0.0], [325.0, 340.0, 386.0, 411.0, 0.29014334082603455, 0.0], [720.0, 498.0, 824.0, 642.0, 0.25461646914482117, 0.0]]"
