frame,number of people
337,"[[640.0, 244.0, 953.0, 537.0, 0.8831016421318054, 0.0], [837.0, 312.0, 936.0, 424.0, 0.8498600125312805, 0.0], [110.0, 287.0, 235.0, 415.0, 0.8459089398384094, 0.0], [0.0, 316.0, 66.0, 473.0, 0.8404150009155273, 0.0], [475.0, 335.0, 589.0, 481.0, 0.8205413818359375, 0.0], [611.0, 343.0, 702.0, 490.0, 0.6938895583152771, 0.0], [899.0, 298.0, 955.0, 362.0, 0.6751455664634705, 0.0], [613.0, 288.0, 699.0, 377.0, 0.6242838501930237, 0.0], [44.0, 282.0, 108.0, 361.0, 0.5519698858261108, 0.0], [192.0, 296.0, 286.0, 392.0, 0.5246368646621704, 0.0], [932.0, 407.0, 960.0, 471.0, 0.4953590929508209, 0.0], [430.0, 298.0, 493.0, 383.0, 0.43448740243911743, 0.0], [556.0, 299.0, 612.0, 358.0, 0.4165892004966736, 0.0], [424.0, 323.0, 523.0, 475.0, 0.3749846816062927, 0.0], [521.0, 282.0, 576.0, 348.0, 0.3366040885448456, 0.0], [0.0, 289.0, 22.0, 319.0, 0.33420002460479736, 0.0], [197.0, 270.0, 276.0, 344.0, 0.31123900413513184, 0.0]]"
338,"[[645.0, 246.0, 958.0, 536.0, 0.8897441625595093, 0.0], [845.0, 312.0, 936.0, 423.0, 0.8564010858535767, 0.0], [0.0, 316.0, 66.0, 473.0, 0.8421188592910767, 0.0], [111.0, 287.0, 235.0, 416.0, 0.836473286151886, 0.0], [475.0, 335.0, 589.0, 481.0, 0.828621506690979, 0.0], [611.0, 343.0, 703.0, 490.0, 0.7270575761795044, 0.0], [900.0, 299.0, 955.0, 361.0, 0.6937249302864075, 0.0], [614.0, 288.0, 698.0, 377.0, 0.6259828805923462, 0.0], [44.0, 282.0, 108.0, 361.0, 0.5464606881141663, 0.0], [192.0, 296.0, 286.0, 392.0, 0.5174506902694702, 0.0], [430.0, 298.0, 493.0, 383.0, 0.42791393399238586, 0.0], [554.0, 298.0, 613.0, 358.0, 0.41003596782684326, 0.0], [424.0, 323.0, 523.0, 472.0, 0.3835170269012451, 0.0], [934.0, 407.0, 960.0, 470.0, 0.3678644597530365, 0.0], [0.0, 289.0, 22.0, 319.0, 0.3469158411026001, 0.0], [520.0, 281.0, 574.0, 349.0, 0.31726473569869995, 0.0], [197.0, 270.0, 276.0, 344.0, 0.3059222400188446, 0.0]]"
339,"[[655.0, 249.0, 959.0, 535.0, 0.889324963092804, 0.0], [110.0, 287.0, 234.0, 415.0, 0.8433346152305603, 0.0], [1.0, 316.0, 67.0, 474.0, 0.8423858880996704, 0.0], [475.0, 336.0, 589.0, 481.0, 0.8278299570083618, 0.0], [858.0, 312.0, 936.0, 425.0, 0.7929816246032715, 0.0], [612.0, 342.0, 708.0, 490.0, 0.7275711297988892, 0.0], [704.0, 290.0, 773.0, 359.0, 0.7271466255187988, 0.0], [900.0, 298.0, 954.0, 361.0, 0.6923283934593201, 0.0], [614.0, 288.0, 699.0, 377.0, 0.5899950861930847, 0.0], [44.0, 282.0, 108.0, 361.0, 0.5721218585968018, 0.0], [193.0, 298.0, 289.0, 395.0, 0.5248452425003052, 0.0], [430.0, 298.0, 493.0, 383.0, 0.4036533236503601, 0.0], [556.0, 299.0, 613.0, 358.0, 0.37547028064727783, 0.0], [424.0, 322.0, 522.0, 471.0, 0.3649528920650482, 0.0], [0.0, 289.0, 22.0, 319.0, 0.32712259888648987, 0.0], [520.0, 280.0, 575.0, 350.0, 0.3046327233314514, 0.0], [196.0, 271.0, 277.0, 344.0, 0.2928479313850403, 0.0]]"
340,"[[660.0, 250.0, 957.0, 538.0, 0.8770594000816345, 0.0], [1.0, 316.0, 67.0, 474.0, 0.842258632183075, 0.0], [475.0, 336.0, 589.0, 481.0, 0.8182437419891357, 0.0], [107.0, 287.0, 235.0, 417.0, 0.8129978775978088, 0.0], [613.0, 342.0, 715.0, 491.0, 0.7700520157814026, 0.0], [704.0, 291.0, 783.0, 357.0, 0.768038809299469, 0.0], [908.0, 299.0, 956.0, 363.0, 0.6094635725021362, 0.0], [613.0, 288.0, 699.0, 378.0, 0.6072446703910828, 0.0], [44.0, 282.0, 109.0, 363.0, 0.5841252207756042, 0.0], [192.0, 297.0, 286.0, 392.0, 0.5129671096801758, 0.0], [424.0, 322.0, 522.0, 470.0, 0.38170677423477173, 0.0], [431.0, 299.0, 493.0, 383.0, 0.3728249967098236, 0.0], [555.0, 298.0, 613.0, 358.0, 0.3678872287273407, 0.0], [0.0, 289.0, 22.0, 319.0, 0.36479607224464417, 0.0], [196.0, 271.0, 277.0, 344.0, 0.3034377098083496, 0.0], [519.0, 280.0, 575.0, 351.0, 0.28279197216033936, 0.0]]"
341,"[[668.0, 253.0, 955.0, 535.0, 0.8731167316436768, 0.0], [107.0, 288.0, 235.0, 419.0, 0.8609452843666077, 0.0], [1.0, 316.0, 67.0, 474.0, 0.8448382019996643, 0.0], [475.0, 336.0, 589.0, 482.0, 0.815719485282898, 0.0], [613.0, 343.0, 722.0, 492.0, 0.7983153462409973, 0.0], [703.0, 290.0, 790.0, 357.0, 0.7279714345932007, 0.0], [613.0, 288.0, 699.0, 379.0, 0.6279677152633667, 0.0], [914.0, 300.0, 954.0, 362.0, 0.5998603701591492, 0.0], [43.0, 282.0, 109.0, 364.0, 0.5893821120262146, 0.0], [192.0, 297.0, 286.0, 392.0, 0.5112165212631226, 0.0], [0.0, 289.0, 21.0, 319.0, 0.3890529274940491, 0.0], [431.0, 299.0, 493.0, 383.0, 0.3701780438423157, 0.0], [556.0, 298.0, 613.0, 358.0, 0.36543822288513184, 0.0], [424.0, 322.0, 521.0, 469.0, 0.36529335379600525, 0.0], [519.0, 280.0, 574.0, 350.0, 0.331796795129776, 0.0], [197.0, 271.0, 276.0, 344.0, 0.30462899804115295, 0.0]]"
342,"[[695.0, 249.0, 960.0, 536.0, 0.9086498618125916, 0.0], [1.0, 316.0, 67.0, 474.0, 0.8478823304176331, 0.0], [101.0, 287.0, 235.0, 422.0, 0.8357270359992981, 0.0], [613.0, 343.0, 733.0, 494.0, 0.8199499249458313, 0.0], [475.0, 336.0, 589.0, 482.0, 0.8105300068855286, 0.0], [704.0, 290.0, 784.0, 358.0, 0.7335590720176697, 0.0], [780.0, 315.0, 832.0, 383.0, 0.6152772307395935, 0.0], [613.0, 288.0, 699.0, 378.0, 0.5949879884719849, 0.0], [43.0, 282.0, 109.0, 365.0, 0.5902959704399109, 0.0], [192.0, 296.0, 286.0, 392.0, 0.5118749737739563, 0.0], [0.0, 289.0, 22.0, 320.0, 0.40899211168289185, 0.0], [542.0, 298.0, 612.0, 359.0, 0.38966983556747437, 0.0], [424.0, 322.0, 521.0, 470.0, 0.3549745976924896, 0.0], [431.0, 297.0, 494.0, 388.0, 0.35462436079978943, 0.0], [518.0, 278.0, 572.0, 344.0, 0.3388161361217499, 0.0], [931.0, 339.0, 960.0, 416.0, 0.3158712387084961, 0.0], [197.0, 271.0, 276.0, 344.0, 0.31319159269332886, 0.0]]"
343,"[[612.0, 343.0, 747.0, 495.0, 0.8764939904212952, 0.0], [712.0, 254.0, 960.0, 534.0, 0.8661495447158813, 0.0], [101.0, 287.0, 235.0, 419.0, 0.8632804751396179, 0.0], [1.0, 316.0, 67.0, 474.0, 0.8497544527053833, 0.0], [776.0, 317.0, 846.0, 386.0, 0.8267870545387268, 0.0], [475.0, 336.0, 589.0, 481.0, 0.8144385814666748, 0.0], [703.0, 290.0, 784.0, 358.0, 0.7044767737388611, 0.0], [43.0, 282.0, 109.0, 366.0, 0.5770891904830933, 0.0], [613.0, 288.0, 698.0, 378.0, 0.5758674144744873, 0.0], [192.0, 297.0, 286.0, 392.0, 0.5154774188995361, 0.0], [541.0, 299.0, 612.0, 359.0, 0.4252162277698517, 0.0], [0.0, 289.0, 22.0, 320.0, 0.3961404263973236, 0.0], [431.0, 299.0, 494.0, 382.0, 0.3690359592437744, 0.0], [424.0, 322.0, 521.0, 464.0, 0.3623864948749542, 0.0], [196.0, 271.0, 277.0, 344.0, 0.30741044878959656, 0.0], [518.0, 278.0, 573.0, 344.0, 0.2853615880012512, 0.0]]"
344,"[[612.0, 343.0, 752.0, 495.0, 0.8900677561759949, 0.0], [105.0, 288.0, 236.0, 419.0, 0.8662831783294678, 0.0], [1.0, 316.0, 67.0, 474.0, 0.8398712277412415, 0.0], [776.0, 317.0, 847.0, 385.0, 0.8129590749740601, 0.0], [476.0, 336.0, 589.0, 481.0, 0.8126058578491211, 0.0], [729.0, 254.0, 960.0, 535.0, 0.7768064737319946, 0.0], [703.0, 290.0, 784.0, 358.0, 0.7034040689468384, 0.0], [44.0, 282.0, 109.0, 366.0, 0.5865074396133423, 0.0], [613.0, 288.0, 698.0, 378.0, 0.5707330107688904, 0.0], [192.0, 297.0, 286.0, 392.0, 0.5130395293235779, 0.0], [0.0, 289.0, 22.0, 320.0, 0.38858410716056824, 0.0], [546.0, 300.0, 612.0, 359.0, 0.3869967758655548, 0.0], [425.0, 323.0, 521.0, 460.0, 0.3765113055706024, 0.0], [431.0, 299.0, 495.0, 382.0, 0.37647250294685364, 0.0], [196.0, 271.0, 277.0, 344.0, 0.3095456659793854, 0.0], [517.0, 278.0, 573.0, 344.0, 0.2549859583377838, 0.0]]"
345,"[[612.0, 343.0, 751.0, 494.0, 0.8898352980613708, 0.0], [109.0, 289.0, 235.0, 418.0, 0.8617177605628967, 0.0], [1.0, 316.0, 67.0, 474.0, 0.8387346863746643, 0.0], [476.0, 337.0, 589.0, 481.0, 0.8127530813217163, 0.0], [776.0, 317.0, 846.0, 385.0, 0.8043180108070374, 0.0], [734.0, 259.0, 960.0, 539.0, 0.7658901214599609, 0.0], [703.0, 290.0, 785.0, 358.0, 0.6813128590583801, 0.0], [44.0, 282.0, 109.0, 365.0, 0.6077784895896912, 0.0], [191.0, 296.0, 286.0, 392.0, 0.5183989405632019, 0.0], [613.0, 288.0, 697.0, 378.0, 0.5178535580635071, 0.0], [0.0, 289.0, 22.0, 320.0, 0.3821968138217926, 0.0], [431.0, 299.0, 495.0, 382.0, 0.3550463914871216, 0.0], [424.0, 323.0, 521.0, 463.0, 0.34856507182121277, 0.0], [551.0, 299.0, 613.0, 359.0, 0.3408365249633789, 0.0], [194.0, 271.0, 277.0, 344.0, 0.3136771619319916, 0.0], [826.0, 305.0, 886.0, 422.0, 0.2652250826358795, 0.0], [812.0, 272.0, 900.0, 464.0, 0.26384446024894714, 0.0]]"
346,"[[612.0, 344.0, 752.0, 495.0, 0.8873617053031921, 0.0], [111.0, 288.0, 235.0, 418.0, 0.8600400686264038, 0.0], [0.0, 317.0, 66.0, 473.0, 0.8304526805877686, 0.0], [776.0, 317.0, 846.0, 386.0, 0.8090930581092834, 0.0], [476.0, 336.0, 589.0, 482.0, 0.8078252673149109, 0.0], [742.0, 257.0, 960.0, 536.0, 0.7816994190216064, 0.0], [703.0, 290.0, 786.0, 359.0, 0.6564709544181824, 0.0], [44.0, 283.0, 109.0, 365.0, 0.5932204127311707, 0.0], [191.0, 296.0, 286.0, 393.0, 0.5189718008041382, 0.0], [612.0, 288.0, 698.0, 379.0, 0.4772394597530365, 0.0], [0.0, 289.0, 22.0, 320.0, 0.3705989718437195, 0.0], [425.0, 322.0, 522.0, 455.0, 0.3531213402748108, 0.0], [549.0, 299.0, 613.0, 359.0, 0.35076093673706055, 0.0], [431.0, 298.0, 494.0, 388.0, 0.34320133924484253, 0.0], [194.0, 272.0, 277.0, 344.0, 0.3169200122356415, 0.0], [807.0, 265.0, 910.0, 475.0, 0.28044524788856506, 0.0]]"
347,"[[612.0, 343.0, 752.0, 495.0, 0.8890264630317688, 0.0], [111.0, 288.0, 235.0, 418.0, 0.8606159090995789, 0.0], [0.0, 317.0, 66.0, 473.0, 0.827465295791626, 0.0], [776.0, 317.0, 846.0, 386.0, 0.8091529011726379, 0.0], [476.0, 337.0, 589.0, 482.0, 0.808383584022522, 0.0], [762.0, 257.0, 958.0, 532.0, 0.7095640897750854, 0.0], [703.0, 290.0, 786.0, 359.0, 0.6538183689117432, 0.0], [823.0, 312.0, 901.0, 423.0, 0.6133503913879395, 0.0], [44.0, 283.0, 110.0, 364.0, 0.5831644535064697, 0.0], [191.0, 296.0, 286.0, 393.0, 0.5135720372200012, 0.0], [612.0, 288.0, 698.0, 378.0, 0.4852467477321625, 0.0], [0.0, 289.0, 22.0, 320.0, 0.3724464774131775, 0.0], [431.0, 298.0, 494.0, 388.0, 0.3513115644454956, 0.0], [425.0, 322.0, 522.0, 456.0, 0.3504856526851654, 0.0], [550.0, 299.0, 613.0, 359.0, 0.3361397683620453, 0.0], [195.0, 272.0, 277.0, 344.0, 0.30663812160491943, 0.0]]"
348,"[[612.0, 343.0, 753.0, 495.0, 0.8859307169914246, 0.0], [111.0, 289.0, 235.0, 419.0, 0.8592900633811951, 0.0], [0.0, 317.0, 66.0, 473.0, 0.8253282904624939, 0.0], [776.0, 317.0, 846.0, 386.0, 0.8084717392921448, 0.0], [476.0, 337.0, 589.0, 482.0, 0.8034185767173767, 0.0], [825.0, 313.0, 907.0, 424.0, 0.7690747976303101, 0.0], [776.0, 266.0, 959.0, 540.0, 0.7126129269599915, 0.0], [703.0, 290.0, 787.0, 359.0, 0.6329554915428162, 0.0], [44.0, 282.0, 110.0, 364.0, 0.5869808793067932, 0.0], [191.0, 296.0, 286.0, 393.0, 0.5127414464950562, 0.0], [612.0, 288.0, 698.0, 378.0, 0.4734969437122345, 0.0], [425.0, 322.0, 521.0, 457.0, 0.3635483980178833, 0.0], [0.0, 289.0, 22.0, 320.0, 0.36083897948265076, 0.0], [431.0, 298.0, 493.0, 388.0, 0.3408169746398926, 0.0], [551.0, 299.0, 614.0, 359.0, 0.33962690830230713, 0.0], [194.0, 272.0, 277.0, 344.0, 0.3027375638484955, 0.0]]"
349,"[[613.0, 344.0, 753.0, 495.0, 0.8896568417549133, 0.0], [111.0, 289.0, 235.0, 419.0, 0.8511358499526978, 0.0], [0.0, 317.0, 67.0, 473.0, 0.8249099850654602, 0.0], [776.0, 317.0, 846.0, 386.0, 0.8101457953453064, 0.0], [477.0, 334.0, 588.0, 481.0, 0.7973071336746216, 0.0], [825.0, 313.0, 907.0, 423.0, 0.7758880257606506, 0.0], [782.0, 260.0, 958.0, 540.0, 0.7714616656303406, 0.0], [703.0, 290.0, 789.0, 359.0, 0.6239252090454102, 0.0], [44.0, 282.0, 110.0, 365.0, 0.5749170184135437, 0.0], [191.0, 296.0, 286.0, 393.0, 0.50507652759552, 0.0], [612.0, 288.0, 698.0, 380.0, 0.4694679081439972, 0.0], [424.0, 322.0, 521.0, 468.0, 0.38080033659935, 0.0], [549.0, 299.0, 614.0, 359.0, 0.36077699065208435, 0.0], [0.0, 289.0, 22.0, 320.0, 0.3515140116214752, 0.0], [430.0, 298.0, 493.0, 389.0, 0.3335103988647461, 0.0], [194.0, 272.0, 277.0, 344.0, 0.29130819439888, 0.0]]"
350,"[[613.0, 344.0, 753.0, 495.0, 0.8904302716255188, 0.0], [111.0, 289.0, 235.0, 419.0, 0.8433846235275269, 0.0], [0.0, 317.0, 66.0, 473.0, 0.8278701305389404, 0.0], [776.0, 317.0, 846.0, 386.0, 0.8094989061355591, 0.0], [476.0, 336.0, 589.0, 482.0, 0.8006784319877625, 0.0], [784.0, 260.0, 958.0, 540.0, 0.7823681831359863, 0.0], [825.0, 313.0, 907.0, 423.0, 0.7719650864601135, 0.0], [703.0, 290.0, 790.0, 359.0, 0.6146309971809387, 0.0], [44.0, 282.0, 110.0, 364.0, 0.593908429145813, 0.0], [191.0, 296.0, 286.0, 393.0, 0.5083014965057373, 0.0], [612.0, 288.0, 698.0, 380.0, 0.475544810295105, 0.0], [424.0, 322.0, 521.0, 466.0, 0.38602009415626526, 0.0], [549.0, 299.0, 614.0, 359.0, 0.36581674218177795, 0.0], [0.0, 289.0, 22.0, 320.0, 0.34547939896583557, 0.0], [430.0, 298.0, 492.0, 389.0, 0.34246495366096497, 0.0], [194.0, 272.0, 277.0, 344.0, 0.29555386304855347, 0.0]]"
351,"[[613.0, 344.0, 753.0, 495.0, 0.8953745365142822, 0.0], [103.0, 290.0, 236.0, 419.0, 0.8574332594871521, 0.0], [0.0, 317.0, 66.0, 473.0, 0.8296325206756592, 0.0], [776.0, 317.0, 846.0, 387.0, 0.8268237709999084, 0.0], [788.0, 259.0, 958.0, 539.0, 0.7953206896781921, 0.0], [477.0, 336.0, 589.0, 481.0, 0.7865661978721619, 0.0], [825.0, 313.0, 906.0, 423.0, 0.7444283962249756, 0.0], [43.0, 280.0, 110.0, 360.0, 0.6106052398681641, 0.0], [703.0, 290.0, 791.0, 360.0, 0.6098220944404602, 0.0], [608.0, 287.0, 699.0, 393.0, 0.5358563661575317, 0.0], [424.0, 318.0, 518.0, 535.0, 0.4664103388786316, 0.0], [192.0, 299.0, 287.0, 401.0, 0.4654766321182251, 0.0], [549.0, 298.0, 615.0, 360.0, 0.4578292667865753, 0.0], [430.0, 297.0, 492.0, 390.0, 0.3672480583190918, 0.0], [0.0, 290.0, 21.0, 321.0, 0.2716512382030487, 0.0], [193.0, 272.0, 275.0, 344.0, 0.2682476341724396, 0.0]]"
352,"[[613.0, 345.0, 753.0, 495.0, 0.8906880021095276, 0.0], [107.0, 292.0, 235.0, 420.0, 0.8821081519126892, 0.0], [0.0, 317.0, 67.0, 473.0, 0.8317884206771851, 0.0], [776.0, 317.0, 846.0, 387.0, 0.8244948983192444, 0.0], [788.0, 262.0, 957.0, 540.0, 0.8041548728942871, 0.0], [477.0, 336.0, 589.0, 481.0, 0.7833157181739807, 0.0], [825.0, 313.0, 906.0, 423.0, 0.6995376348495483, 0.0], [43.0, 281.0, 111.0, 359.0, 0.6497073173522949, 0.0], [703.0, 290.0, 790.0, 360.0, 0.606095552444458, 0.0], [607.0, 286.0, 699.0, 401.0, 0.5173092484474182, 0.0], [424.0, 317.0, 518.0, 534.0, 0.46377307176589966, 0.0], [192.0, 299.0, 287.0, 399.0, 0.45775502920150757, 0.0], [549.0, 299.0, 615.0, 360.0, 0.4152074456214905, 0.0], [431.0, 299.0, 494.0, 384.0, 0.3603913187980652, 0.0], [0.0, 290.0, 21.0, 321.0, 0.2934873700141907, 0.0], [194.0, 272.0, 275.0, 344.0, 0.26456940174102783, 0.0], [519.0, 280.0, 578.0, 344.0, 0.2539103031158447, 0.0]]"
353,"[[614.0, 345.0, 753.0, 495.0, 0.89093017578125, 0.0], [109.0, 292.0, 235.0, 420.0, 0.8425963521003723, 0.0], [0.0, 317.0, 67.0, 473.0, 0.8330585360527039, 0.0], [776.0, 317.0, 846.0, 387.0, 0.8249244093894958, 0.0], [788.0, 262.0, 957.0, 538.0, 0.808218240737915, 0.0], [477.0, 336.0, 589.0, 481.0, 0.7829250693321228, 0.0], [43.0, 281.0, 112.0, 359.0, 0.6525899767875671, 0.0], [703.0, 290.0, 789.0, 360.0, 0.6069962978363037, 0.0], [824.0, 314.0, 905.0, 423.0, 0.6062213778495789, 0.0], [607.0, 286.0, 699.0, 405.0, 0.5197629332542419, 0.0], [424.0, 317.0, 518.0, 535.0, 0.4652920067310333, 0.0], [191.0, 299.0, 287.0, 401.0, 0.4520123600959778, 0.0], [549.0, 298.0, 615.0, 360.0, 0.41738733649253845, 0.0], [431.0, 299.0, 495.0, 384.0, 0.3589750826358795, 0.0], [0.0, 290.0, 22.0, 321.0, 0.2917482256889343, 0.0], [194.0, 272.0, 275.0, 344.0, 0.2736007869243622, 0.0]]"
354,"[[614.0, 344.0, 754.0, 496.0, 0.8821971416473389, 0.0], [109.0, 291.0, 234.0, 420.0, 0.8661357164382935, 0.0], [776.0, 317.0, 846.0, 387.0, 0.8347418904304504, 0.0], [0.0, 317.0, 67.0, 473.0, 0.8344946503639221, 0.0], [784.0, 258.0, 958.0, 535.0, 0.7898771166801453, 0.0], [476.0, 335.0, 589.0, 481.0, 0.7767562866210938, 0.0], [43.0, 281.0, 113.0, 360.0, 0.6402252912521362, 0.0], [703.0, 289.0, 790.0, 360.0, 0.6146142482757568, 0.0], [605.0, 286.0, 699.0, 412.0, 0.5225620269775391, 0.0], [823.0, 315.0, 898.0, 421.0, 0.4853169023990631, 0.0], [425.0, 325.0, 518.0, 531.0, 0.47198620438575745, 0.0], [192.0, 299.0, 288.0, 405.0, 0.4590567946434021, 0.0], [550.0, 298.0, 615.0, 360.0, 0.39932435750961304, 0.0], [430.0, 297.0, 493.0, 389.0, 0.3401939570903778, 0.0], [0.0, 290.0, 21.0, 321.0, 0.292751669883728, 0.0], [193.0, 272.0, 275.0, 344.0, 0.271158903837204, 0.0], [519.0, 279.0, 578.0, 344.0, 0.25572699308395386, 0.0]]"
355,"[[109.0, 291.0, 234.0, 420.0, 0.8758552074432373, 0.0], [614.0, 344.0, 754.0, 496.0, 0.8751388788223267, 0.0], [1.0, 316.0, 68.0, 474.0, 0.8372896313667297, 0.0], [776.0, 317.0, 845.0, 387.0, 0.8279143571853638, 0.0], [476.0, 336.0, 589.0, 481.0, 0.7809208035469055, 0.0], [773.0, 257.0, 960.0, 535.0, 0.776005744934082, 0.0], [43.0, 281.0, 113.0, 360.0, 0.6386961936950684, 0.0], [703.0, 289.0, 789.0, 360.0, 0.6276925206184387, 0.0], [605.0, 286.0, 700.0, 414.0, 0.5168069005012512, 0.0], [191.0, 299.0, 288.0, 401.0, 0.4561106264591217, 0.0], [426.0, 325.0, 518.0, 531.0, 0.45421257615089417, 0.0], [550.0, 298.0, 615.0, 360.0, 0.3589528501033783, 0.0], [824.0, 298.0, 891.0, 424.0, 0.3193787932395935, 0.0], [430.0, 297.0, 494.0, 390.0, 0.31934869289398193, 0.0], [519.0, 279.0, 578.0, 344.0, 0.3035616874694824, 0.0], [0.0, 290.0, 22.0, 321.0, 0.2944300174713135, 0.0], [193.0, 272.0, 275.0, 344.0, 0.2622503638267517, 0.0]]"
356,"[[614.0, 345.0, 753.0, 496.0, 0.8871227502822876, 0.0], [110.0, 292.0, 234.0, 420.0, 0.8766903877258301, 0.0], [762.0, 261.0, 960.0, 533.0, 0.8404314517974854, 0.0], [1.0, 316.0, 68.0, 474.0, 0.8315708637237549, 0.0], [776.0, 317.0, 846.0, 387.0, 0.8309503793716431, 0.0], [476.0, 336.0, 589.0, 481.0, 0.7784921526908875, 0.0], [703.0, 290.0, 787.0, 360.0, 0.6449413299560547, 0.0], [43.0, 281.0, 113.0, 361.0, 0.6307960748672485, 0.0], [605.0, 286.0, 700.0, 414.0, 0.5387385487556458, 0.0], [426.0, 325.0, 518.0, 530.0, 0.4538789689540863, 0.0], [191.0, 299.0, 288.0, 401.0, 0.45223188400268555, 0.0], [549.0, 299.0, 615.0, 360.0, 0.37169671058654785, 0.0], [824.0, 324.0, 886.0, 422.0, 0.3688332140445709, 0.0], [430.0, 297.0, 494.0, 390.0, 0.3235395550727844, 0.0], [0.0, 290.0, 22.0, 321.0, 0.28172802925109863, 0.0], [518.0, 277.0, 578.0, 343.0, 0.27834510803222656, 0.0]]"
357,"[[742.0, 253.0, 960.0, 538.0, 0.8963014483451843, 0.0], [616.0, 344.0, 755.0, 498.0, 0.8917210698127747, 0.0], [111.0, 293.0, 234.0, 419.0, 0.8759253621101379, 0.0], [776.0, 317.0, 845.0, 387.0, 0.8427243828773499, 0.0], [1.0, 316.0, 68.0, 474.0, 0.8301333785057068, 0.0], [476.0, 335.0, 589.0, 481.0, 0.7797839641571045, 0.0], [703.0, 290.0, 786.0, 360.0, 0.6544365882873535, 0.0], [44.0, 281.0, 114.0, 360.0, 0.6218791007995605, 0.0], [605.0, 286.0, 700.0, 413.0, 0.5242509841918945, 0.0], [425.0, 325.0, 518.0, 530.0, 0.44610294699668884, 0.0], [191.0, 300.0, 288.0, 402.0, 0.44080033898353577, 0.0], [549.0, 299.0, 615.0, 360.0, 0.3695661723613739, 0.0], [430.0, 297.0, 493.0, 391.0, 0.32078734040260315, 0.0], [0.0, 290.0, 21.0, 321.0, 0.27585574984550476, 0.0], [520.0, 277.0, 577.0, 343.0, 0.261633962392807, 0.0], [193.0, 272.0, 275.0, 344.0, 0.2602628469467163, 0.0]]"
358,"[[616.0, 343.0, 753.0, 497.0, 0.8997255563735962, 0.0], [735.0, 255.0, 960.0, 537.0, 0.8887272477149963, 0.0], [113.0, 293.0, 234.0, 419.0, 0.8787761926651001, 0.0], [1.0, 316.0, 68.0, 474.0, 0.8325773477554321, 0.0], [476.0, 336.0, 589.0, 481.0, 0.7729541659355164, 0.0], [779.0, 317.0, 831.0, 385.0, 0.7092312574386597, 0.0], [704.0, 290.0, 783.0, 360.0, 0.6864371299743652, 0.0], [43.0, 281.0, 114.0, 360.0, 0.6235888004302979, 0.0], [605.0, 286.0, 700.0, 415.0, 0.5227344036102295, 0.0], [426.0, 326.0, 517.0, 531.0, 0.4722597301006317, 0.0], [191.0, 299.0, 288.0, 400.0, 0.4529893696308136, 0.0], [551.0, 299.0, 615.0, 360.0, 0.38019078969955444, 0.0], [430.0, 297.0, 492.0, 391.0, 0.3084370493888855, 0.0], [0.0, 290.0, 21.0, 321.0, 0.2740442752838135, 0.0], [193.0, 272.0, 275.0, 344.0, 0.2548145353794098, 0.0]]"
359,"[[112.0, 292.0, 234.0, 419.0, 0.8809543251991272, 0.0], [616.0, 343.0, 754.0, 500.0, 0.8785509467124939, 0.0], [724.0, 254.0, 960.0, 535.0, 0.8591383695602417, 0.0], [1.0, 316.0, 68.0, 474.0, 0.8379884362220764, 0.0], [476.0, 337.0, 589.0, 481.0, 0.7777594923973083, 0.0], [704.0, 290.0, 781.0, 359.0, 0.717567503452301, 0.0], [43.0, 281.0, 114.0, 360.0, 0.6190148591995239, 0.0], [604.0, 286.0, 699.0, 415.0, 0.5556179285049438, 0.0], [426.0, 326.0, 517.0, 530.0, 0.4694038927555084, 0.0], [191.0, 299.0, 287.0, 400.0, 0.45080170035362244, 0.0], [549.0, 299.0, 615.0, 360.0, 0.39974504709243774, 0.0], [430.0, 297.0, 492.0, 392.0, 0.3231831192970276, 0.0], [0.0, 290.0, 21.0, 321.0, 0.2899670898914337, 0.0], [193.0, 272.0, 275.0, 344.0, 0.2600052058696747, 0.0]]"
360,"[[725.0, 256.0, 958.0, 534.0, 0.9072132110595703, 0.0], [616.0, 343.0, 753.0, 497.0, 0.8960673213005066, 0.0], [112.0, 292.0, 234.0, 419.0, 0.8801466226577759, 0.0], [1.0, 316.0, 68.0, 474.0, 0.8364691734313965, 0.0], [704.0, 290.0, 782.0, 359.0, 0.800092339515686, 0.0], [476.0, 334.0, 589.0, 481.0, 0.7761043906211853, 0.0], [44.0, 281.0, 113.0, 360.0, 0.610948383808136, 0.0], [604.0, 286.0, 700.0, 415.0, 0.5892985463142395, 0.0], [426.0, 326.0, 517.0, 531.0, 0.48537367582321167, 0.0], [191.0, 299.0, 288.0, 400.0, 0.4468541741371155, 0.0], [550.0, 299.0, 614.0, 360.0, 0.4333169162273407, 0.0], [430.0, 297.0, 492.0, 391.0, 0.3401510715484619, 0.0], [0.0, 290.0, 21.0, 321.0, 0.284570574760437, 0.0], [112.0, 284.0, 149.0, 348.0, 0.272678405046463, 0.0], [193.0, 272.0, 275.0, 344.0, 0.2594246566295624, 0.0]]"
