frame,number of people
226,"[[203.0, 117.0, 252.0, 164.0, 0.6483169794082642, 0.0], [157.0, 114.0, 199.0, 154.0, 0.5056552886962891, 0.0], [275.0, 106.0, 310.0, 143.0, 0.36192256212234497, 0.0], [0.0, 109.0, 25.0, 158.0, 0.3462302088737488, 0.0], [42.0, 102.0, 76.0, 144.0, 0.3165513873100281, 0.0]]"
227,"[[203.0, 116.0, 252.0, 165.0, 0.6592010855674744, 0.0], [157.0, 114.0, 199.0, 154.0, 0.517270565032959, 0.0], [276.0, 106.0, 313.0, 142.0, 0.35885050892829895, 0.0], [0.0, 109.0, 25.0, 158.0, 0.3460165858268738, 0.0], [42.0, 102.0, 76.0, 143.0, 0.3278951644897461, 0.0]]"
228,"[[202.0, 117.0, 252.0, 164.0, 0.644578218460083, 0.0], [157.0, 114.0, 199.0, 154.0, 0.5198983550071716, 0.0], [0.0, 109.0, 25.0, 158.0, 0.349601149559021, 0.0], [276.0, 106.0, 314.0, 142.0, 0.32885289192199707, 0.0], [42.0, 102.0, 76.0, 143.0, 0.31697919964790344, 0.0]]"
229,"[[202.0, 117.0, 252.0, 165.0, 0.6478674411773682, 0.0], [157.0, 114.0, 199.0, 154.0, 0.517074465751648, 0.0], [0.0, 109.0, 25.0, 158.0, 0.3557558059692383, 0.0], [276.0, 106.0, 313.0, 144.0, 0.340985506772995, 0.0], [42.0, 102.0, 76.0, 143.0, 0.2961203157901764, 0.0]]"
230,"[[202.0, 117.0, 252.0, 165.0, 0.6530670523643494, 0.0], [157.0, 115.0, 199.0, 153.0, 0.509638249874115, 0.0], [0.0, 108.0, 25.0, 158.0, 0.36663392186164856, 0.0], [275.0, 106.0, 313.0, 144.0, 0.3564873933792114, 0.0], [42.0, 102.0, 77.0, 143.0, 0.30271199345588684, 0.0]]"
231,"[[202.0, 117.0, 252.0, 164.0, 0.6437808871269226, 0.0], [157.0, 115.0, 199.0, 153.0, 0.5171889662742615, 0.0], [0.0, 108.0, 25.0, 158.0, 0.3740154206752777, 0.0], [276.0, 106.0, 313.0, 143.0, 0.3499141037464142, 0.0], [42.0, 102.0, 76.0, 143.0, 0.31200674176216125, 0.0]]"
232,"[[203.0, 118.0, 252.0, 164.0, 0.6351779699325562, 0.0], [157.0, 115.0, 199.0, 153.0, 0.49597448110580444, 0.0], [0.0, 109.0, 25.0, 158.0, 0.36588749289512634, 0.0], [276.0, 107.0, 313.0, 141.0, 0.3143756687641144, 0.0], [42.0, 102.0, 77.0, 143.0, 0.2868037819862366, 0.0]]"
233,"[[202.0, 118.0, 252.0, 165.0, 0.6438391804695129, 0.0], [157.0, 115.0, 199.0, 153.0, 0.47927647829055786, 0.0], [0.0, 109.0, 25.0, 158.0, 0.36060383915901184, 0.0], [276.0, 107.0, 313.0, 141.0, 0.30576005578041077, 0.0], [42.0, 102.0, 76.0, 143.0, 0.2842104732990265, 0.0]]"
234,"[[202.0, 117.0, 252.0, 165.0, 0.6378562450408936, 0.0], [157.0, 116.0, 198.0, 153.0, 0.45943647623062134, 0.0], [0.0, 109.0, 25.0, 158.0, 0.3660503327846527, 0.0], [276.0, 106.0, 313.0, 141.0, 0.3184605836868286, 0.0], [42.0, 101.0, 76.0, 143.0, 0.27104249596595764, 0.0]]"
235,"[[202.0, 117.0, 252.0, 164.0, 0.6444878578186035, 0.0], [157.0, 116.0, 198.0, 153.0, 0.47940659523010254, 0.0], [0.0, 109.0, 25.0, 158.0, 0.3797930181026459, 0.0], [276.0, 106.0, 313.0, 140.0, 0.31967565417289734, 0.0], [42.0, 102.0, 76.0, 144.0, 0.29735714197158813, 0.0]]"
236,"[[202.0, 117.0, 252.0, 164.0, 0.6449758410453796, 0.0], [157.0, 116.0, 198.0, 153.0, 0.47793006896972656, 0.0], [0.0, 108.0, 25.0, 158.0, 0.3843819200992584, 0.0], [276.0, 106.0, 313.0, 141.0, 0.32748010754585266, 0.0], [42.0, 102.0, 77.0, 144.0, 0.307352215051651, 0.0]]"
237,"[[202.0, 117.0, 252.0, 164.0, 0.6433839201927185, 0.0], [157.0, 116.0, 198.0, 153.0, 0.4706864058971405, 0.0], [0.0, 108.0, 25.0, 158.0, 0.418570876121521, 0.0], [42.0, 101.0, 77.0, 144.0, 0.35746681690216064, 0.0], [276.0, 106.0, 314.0, 140.0, 0.3500027358531952, 0.0]]"
238,"[[202.0, 117.0, 252.0, 164.0, 0.6467365622520447, 0.0], [157.0, 116.0, 198.0, 152.0, 0.4628809988498688, 0.0], [0.0, 108.0, 26.0, 158.0, 0.4593000113964081, 0.0], [42.0, 101.0, 78.0, 144.0, 0.3858753442764282, 0.0], [276.0, 107.0, 313.0, 140.0, 0.3346354067325592, 0.0]]"
239,"[[202.0, 117.0, 252.0, 164.0, 0.6430778503417969, 0.0], [0.0, 108.0, 26.0, 158.0, 0.46585342288017273, 0.0], [157.0, 116.0, 198.0, 153.0, 0.4612487852573395, 0.0], [42.0, 101.0, 78.0, 144.0, 0.37512412667274475, 0.0], [275.0, 107.0, 312.0, 140.0, 0.34222689270973206, 0.0]]"
240,"[[202.0, 117.0, 252.0, 164.0, 0.6412215232849121, 0.0], [157.0, 116.0, 198.0, 153.0, 0.4667927026748657, 0.0], [0.0, 108.0, 25.0, 158.0, 0.4440269470214844, 0.0], [275.0, 107.0, 313.0, 140.0, 0.35770276188850403, 0.0], [42.0, 101.0, 79.0, 144.0, 0.35489723086357117, 0.0]]"
241,"[[202.0, 117.0, 252.0, 164.0, 0.6405898928642273, 0.0], [157.0, 116.0, 199.0, 153.0, 0.4903527796268463, 0.0], [0.0, 109.0, 25.0, 158.0, 0.41274601221084595, 0.0], [275.0, 106.0, 313.0, 140.0, 0.3491794168949127, 0.0], [42.0, 101.0, 79.0, 144.0, 0.34569060802459717, 0.0]]"
242,"[[202.0, 117.0, 252.0, 164.0, 0.6411048769950867, 0.0], [157.0, 116.0, 199.0, 153.0, 0.49412351846694946, 0.0], [0.0, 109.0, 25.0, 158.0, 0.4010161757469177, 0.0], [42.0, 101.0, 78.0, 144.0, 0.36769089102745056, 0.0], [275.0, 106.0, 314.0, 140.0, 0.3475141227245331, 0.0]]"
243,"[[202.0, 117.0, 252.0, 164.0, 0.6437286734580994, 0.0], [157.0, 116.0, 199.0, 153.0, 0.49735721945762634, 0.0], [0.0, 108.0, 25.0, 158.0, 0.4333832859992981, 0.0], [275.0, 106.0, 314.0, 140.0, 0.358773797750473, 0.0], [42.0, 101.0, 78.0, 144.0, 0.3361435830593109, 0.0]]"
244,"[[202.0, 117.0, 252.0, 164.0, 0.6402007341384888, 0.0], [157.0, 116.0, 199.0, 153.0, 0.4989636540412903, 0.0], [0.0, 110.0, 24.0, 158.0, 0.39362481236457825, 0.0], [275.0, 106.0, 314.0, 141.0, 0.3662475049495697, 0.0], [42.0, 101.0, 78.0, 144.0, 0.31360968947410583, 0.0]]"
245,"[[202.0, 117.0, 252.0, 164.0, 0.6430423855781555, 0.0], [157.0, 116.0, 199.0, 153.0, 0.4991666078567505, 0.0], [0.0, 110.0, 24.0, 158.0, 0.39868053793907166, 0.0], [275.0, 106.0, 314.0, 141.0, 0.361933171749115, 0.0], [42.0, 101.0, 77.0, 144.0, 0.3510271906852722, 0.0]]"
246,"[[202.0, 117.0, 252.0, 164.0, 0.6446025967597961, 0.0], [157.0, 116.0, 199.0, 153.0, 0.5032602548599243, 0.0], [0.0, 111.0, 24.0, 158.0, 0.41310152411460876, 0.0], [42.0, 101.0, 77.0, 144.0, 0.3570002615451813, 0.0], [276.0, 106.0, 313.0, 140.0, 0.33840498328208923, 0.0]]"
247,"[[202.0, 117.0, 252.0, 164.0, 0.6528498530387878, 0.0], [157.0, 116.0, 199.0, 153.0, 0.5188819169998169, 0.0], [0.0, 109.0, 24.0, 158.0, 0.463796466588974, 0.0], [42.0, 101.0, 77.0, 144.0, 0.355707585811615, 0.0], [276.0, 106.0, 313.0, 139.0, 0.3066807687282562, 0.0]]"
248,"[[202.0, 117.0, 252.0, 164.0, 0.6572996973991394, 0.0], [157.0, 116.0, 199.0, 153.0, 0.5122117400169373, 0.0], [0.0, 108.0, 24.0, 158.0, 0.4673444628715515, 0.0], [42.0, 101.0, 77.0, 144.0, 0.361052542924881, 0.0], [276.0, 106.0, 313.0, 139.0, 0.320281445980072, 0.0]]"
249,"[[202.0, 117.0, 252.0, 164.0, 0.662047803401947, 0.0], [157.0, 116.0, 199.0, 153.0, 0.5158056616783142, 0.0], [0.0, 106.0, 24.0, 158.0, 0.5030219554901123, 0.0], [41.0, 101.0, 77.0, 144.0, 0.4189114272594452, 0.0], [276.0, 106.0, 314.0, 139.0, 0.3387893736362457, 0.0]]"
250,"[[202.0, 117.0, 252.0, 164.0, 0.6559996008872986, 0.0], [157.0, 115.0, 199.0, 153.0, 0.5233649015426636, 0.0], [0.0, 106.0, 24.0, 159.0, 0.4971301257610321, 0.0], [41.0, 101.0, 77.0, 144.0, 0.4286038875579834, 0.0], [276.0, 106.0, 314.0, 140.0, 0.37235328555107117, 0.0]]"
251,"[[204.0, 116.0, 250.0, 163.0, 0.6401011347770691, 0.0], [0.0, 106.0, 24.0, 159.0, 0.4891117513179779, 0.0], [157.0, 116.0, 198.0, 153.0, 0.4792872965335846, 0.0], [41.0, 101.0, 77.0, 144.0, 0.4360276758670807, 0.0], [276.0, 105.0, 316.0, 140.0, 0.35457006096839905, 0.0]]"
252,"[[204.0, 116.0, 250.0, 164.0, 0.6499238610267639, 0.0], [0.0, 106.0, 24.0, 158.0, 0.5051060318946838, 0.0], [157.0, 116.0, 198.0, 153.0, 0.47854870557785034, 0.0], [41.0, 101.0, 77.0, 144.0, 0.4318341910839081, 0.0], [276.0, 105.0, 316.0, 140.0, 0.3549654185771942, 0.0]]"
253,"[[203.0, 117.0, 252.0, 164.0, 0.6477656960487366, 0.0], [0.0, 108.0, 24.0, 158.0, 0.47745558619499207, 0.0], [157.0, 116.0, 198.0, 153.0, 0.4693765640258789, 0.0], [41.0, 101.0, 77.0, 144.0, 0.43845534324645996, 0.0], [276.0, 105.0, 316.0, 140.0, 0.3681217432022095, 0.0]]"
254,"[[203.0, 117.0, 252.0, 164.0, 0.6448285579681396, 0.0], [0.0, 108.0, 24.0, 158.0, 0.47421228885650635, 0.0], [157.0, 116.0, 198.0, 153.0, 0.4689595401287079, 0.0], [41.0, 101.0, 78.0, 144.0, 0.4378806948661804, 0.0], [276.0, 105.0, 316.0, 140.0, 0.3668214976787567, 0.0]]"
255,"[[203.0, 117.0, 252.0, 164.0, 0.6462554931640625, 0.0], [157.0, 116.0, 199.0, 153.0, 0.4763753116130829, 0.0], [0.0, 108.0, 24.0, 158.0, 0.46089982986450195, 0.0], [41.0, 101.0, 77.0, 144.0, 0.40887463092803955, 0.0], [276.0, 106.0, 315.0, 141.0, 0.3527979552745819, 0.0]]"
256,"[[203.0, 117.0, 252.0, 164.0, 0.6501262784004211, 0.0], [0.0, 107.0, 24.0, 158.0, 0.4921708106994629, 0.0], [157.0, 116.0, 199.0, 153.0, 0.4823169708251953, 0.0], [41.0, 101.0, 77.0, 144.0, 0.39534735679626465, 0.0], [276.0, 106.0, 315.0, 141.0, 0.34751269221305847, 0.0]]"
257,"[[203.0, 117.0, 252.0, 164.0, 0.6491037011146545, 0.0], [0.0, 107.0, 24.0, 158.0, 0.49066147208213806, 0.0], [157.0, 116.0, 199.0, 153.0, 0.4763237237930298, 0.0], [41.0, 101.0, 77.0, 144.0, 0.38230589032173157, 0.0], [275.0, 107.0, 311.0, 140.0, 0.34858784079551697, 0.0]]"
258,"[[203.0, 117.0, 252.0, 164.0, 0.6528742909431458, 0.0], [0.0, 106.0, 24.0, 158.0, 0.5366240739822388, 0.0], [157.0, 115.0, 199.0, 154.0, 0.4965367019176483, 0.0], [276.0, 106.0, 315.0, 141.0, 0.40565285086631775, 0.0], [42.0, 101.0, 77.0, 144.0, 0.29753029346466064, 0.0]]"
259,"[[203.0, 117.0, 252.0, 165.0, 0.6589576005935669, 0.0], [157.0, 114.0, 199.0, 154.0, 0.5205934643745422, 0.0], [0.0, 106.0, 24.0, 158.0, 0.5156478881835938, 0.0], [275.0, 106.0, 314.0, 143.0, 0.3934406042098999, 0.0], [43.0, 101.0, 77.0, 140.0, 0.2894381880760193, 0.0]]"
260,"[[203.0, 117.0, 252.0, 165.0, 0.6560891270637512, 0.0], [157.0, 114.0, 199.0, 154.0, 0.5336683988571167, 0.0], [0.0, 105.0, 24.0, 159.0, 0.5048893094062805, 0.0], [276.0, 106.0, 314.0, 142.0, 0.3872889578342438, 0.0], [42.0, 101.0, 77.0, 144.0, 0.2891731858253479, 0.0]]"
261,"[[0.0, 106.0, 24.0, 179.0, 0.6761576533317566, 0.0], [203.0, 117.0, 252.0, 164.0, 0.6547971367835999, 0.0], [157.0, 114.0, 199.0, 154.0, 0.514690637588501, 0.0], [276.0, 105.0, 315.0, 143.0, 0.37348973751068115, 0.0], [42.0, 102.0, 77.0, 144.0, 0.3219776451587677, 0.0]]"
262,"[[203.0, 117.0, 252.0, 165.0, 0.6586083173751831, 0.0], [157.0, 114.0, 199.0, 154.0, 0.5340916514396667, 0.0], [0.0, 113.0, 25.0, 165.0, 0.42205870151519775, 0.0], [276.0, 105.0, 315.0, 143.0, 0.36087965965270996, 0.0], [43.0, 101.0, 77.0, 140.0, 0.26639524102211, 0.0]]"
263,"[[202.0, 117.0, 252.0, 165.0, 0.6657875180244446, 0.0], [157.0, 114.0, 199.0, 154.0, 0.5423139333724976, 0.0], [0.0, 108.0, 23.0, 159.0, 0.5113983750343323, 0.0], [276.0, 105.0, 315.0, 144.0, 0.3484266698360443, 0.0], [42.0, 101.0, 77.0, 144.0, 0.2745795249938965, 0.0]]"
264,"[[202.0, 117.0, 252.0, 165.0, 0.6665661931037903, 0.0], [157.0, 114.0, 199.0, 154.0, 0.5347277522087097, 0.0], [0.0, 100.0, 24.0, 161.0, 0.3968004584312439, 0.0], [276.0, 106.0, 315.0, 144.0, 0.33146384358406067, 0.0], [43.0, 101.0, 77.0, 140.0, 0.26819950342178345, 0.0]]"
265,"[[202.0, 117.0, 252.0, 165.0, 0.681755542755127, 0.0], [158.0, 114.0, 200.0, 154.0, 0.5698825716972351, 0.0], [0.0, 83.0, 27.0, 180.0, 0.48357710242271423, 0.0], [276.0, 106.0, 315.0, 142.0, 0.3311609625816345, 0.0], [43.0, 101.0, 77.0, 140.0, 0.2719579041004181, 0.0]]"
266,"[[202.0, 117.0, 252.0, 165.0, 0.6814360022544861, 0.0], [157.0, 114.0, 199.0, 154.0, 0.5527326464653015, 0.0], [0.0, 81.0, 31.0, 180.0, 0.5316947102546692, 0.0], [276.0, 106.0, 316.0, 143.0, 0.3343047499656677, 0.0], [42.0, 101.0, 77.0, 140.0, 0.3003178536891937, 0.0]]"
267,"[[202.0, 117.0, 252.0, 165.0, 0.6824314594268799, 0.0], [0.0, 78.0, 32.0, 180.0, 0.662643551826477, 0.0], [158.0, 114.0, 199.0, 154.0, 0.550585925579071, 0.0], [42.0, 101.0, 78.0, 139.0, 0.29278308153152466, 0.0], [277.0, 106.0, 317.0, 141.0, 0.28887027502059937, 0.0]]"
268,"[[0.0, 79.0, 36.0, 180.0, 0.6899425983428955, 0.0], [203.0, 117.0, 252.0, 165.0, 0.6705411672592163, 0.0], [158.0, 114.0, 199.0, 154.0, 0.538233757019043, 0.0], [277.0, 106.0, 317.0, 141.0, 0.31404921412467957, 0.0], [43.0, 101.0, 77.0, 139.0, 0.2993919849395752, 0.0]]"
269,"[[0.0, 78.0, 38.0, 180.0, 0.6924657821655273, 0.0], [203.0, 117.0, 252.0, 164.0, 0.6694312691688538, 0.0], [158.0, 114.0, 199.0, 154.0, 0.5308526158332825, 0.0], [277.0, 106.0, 316.0, 141.0, 0.3113275170326233, 0.0], [42.0, 101.0, 77.0, 138.0, 0.2934330999851227, 0.0]]"
270,"[[0.0, 79.0, 39.0, 180.0, 0.7086737155914307, 0.0], [202.0, 117.0, 252.0, 164.0, 0.6790598630905151, 0.0], [158.0, 114.0, 199.0, 154.0, 0.5430023670196533, 0.0], [277.0, 106.0, 317.0, 141.0, 0.3289016783237457, 0.0], [41.0, 101.0, 80.0, 139.0, 0.30666181445121765, 0.0]]"
271,"[[0.0, 80.0, 43.0, 179.0, 0.6966096758842468, 0.0], [202.0, 117.0, 252.0, 164.0, 0.6821405291557312, 0.0], [158.0, 114.0, 199.0, 154.0, 0.5608046650886536, 0.0], [276.0, 106.0, 316.0, 141.0, 0.3260282576084137, 0.0], [42.0, 101.0, 77.0, 140.0, 0.28624728322029114, 0.0]]"
272,"[[202.0, 117.0, 252.0, 164.0, 0.6835288405418396, 0.0], [0.0, 79.0, 44.0, 179.0, 0.6773164868354797, 0.0], [158.0, 114.0, 199.0, 154.0, 0.5579648613929749, 0.0], [276.0, 106.0, 317.0, 140.0, 0.3266649842262268, 0.0], [42.0, 101.0, 77.0, 139.0, 0.2729988098144531, 0.0]]"
273,"[[0.0, 78.0, 53.0, 180.0, 0.7364844083786011, 0.0], [202.0, 117.0, 252.0, 164.0, 0.681017279624939, 0.0], [158.0, 114.0, 199.0, 154.0, 0.5787477493286133, 0.0], [277.0, 106.0, 318.0, 140.0, 0.28875306248664856, 0.0]]"
274,"[[0.0, 77.0, 55.0, 180.0, 0.755359947681427, 0.0], [202.0, 117.0, 252.0, 164.0, 0.6751117706298828, 0.0], [158.0, 114.0, 199.0, 154.0, 0.5658704042434692, 0.0], [277.0, 106.0, 318.0, 140.0, 0.29596349596977234, 0.0]]"
275,"[[0.0, 79.0, 57.0, 179.0, 0.7747840285301208, 0.0], [202.0, 117.0, 252.0, 164.0, 0.6714372634887695, 0.0], [158.0, 114.0, 199.0, 154.0, 0.5543863773345947, 0.0], [277.0, 106.0, 318.0, 140.0, 0.29582834243774414, 0.0]]"
276,"[[0.0, 78.0, 58.0, 179.0, 0.7670325040817261, 0.0], [202.0, 117.0, 252.0, 165.0, 0.6704778671264648, 0.0], [158.0, 114.0, 199.0, 155.0, 0.5598786473274231, 0.0], [277.0, 106.0, 317.0, 140.0, 0.29288727045059204, 0.0]]"
277,"[[0.0, 78.0, 70.0, 180.0, 0.7776414752006531, 0.0], [202.0, 117.0, 252.0, 165.0, 0.6695395112037659, 0.0], [158.0, 114.0, 199.0, 154.0, 0.592989981174469, 0.0], [277.0, 106.0, 317.0, 140.0, 0.2918548583984375, 0.0]]"
278,"[[0.0, 77.0, 78.0, 180.0, 0.7935571074485779, 0.0], [202.0, 117.0, 252.0, 165.0, 0.670181155204773, 0.0], [158.0, 114.0, 199.0, 154.0, 0.5841374397277832, 0.0], [277.0, 106.0, 317.0, 140.0, 0.297639936208725, 0.0]]"
279,"[[0.0, 78.0, 80.0, 180.0, 0.7778027057647705, 0.0], [202.0, 117.0, 252.0, 165.0, 0.6734367609024048, 0.0], [158.0, 114.0, 199.0, 154.0, 0.5675299167633057, 0.0], [277.0, 106.0, 317.0, 140.0, 0.3015482723712921, 0.0]]"
280,"[[4.0, 78.0, 92.0, 180.0, 0.81067955493927, 0.0], [202.0, 117.0, 252.0, 165.0, 0.6805242896080017, 0.0], [158.0, 114.0, 199.0, 154.0, 0.562404215335846, 0.0], [277.0, 106.0, 318.0, 140.0, 0.3088083565235138, 0.0], [0.0, 105.0, 25.0, 153.0, 0.26803335547447205, 0.0]]"
281,"[[6.0, 78.0, 90.0, 179.0, 0.8346468210220337, 0.0], [202.0, 117.0, 252.0, 165.0, 0.6814618110656738, 0.0], [158.0, 114.0, 199.0, 154.0, 0.563511073589325, 0.0], [277.0, 106.0, 317.0, 140.0, 0.317832350730896, 0.0], [0.0, 106.0, 25.0, 155.0, 0.3098490536212921, 0.0]]"
282,"[[9.0, 79.0, 93.0, 180.0, 0.8338197469711304, 0.0], [202.0, 117.0, 252.0, 165.0, 0.6832536458969116, 0.0], [158.0, 114.0, 199.0, 154.0, 0.5575306415557861, 0.0], [277.0, 106.0, 317.0, 140.0, 0.32691189646720886, 0.0], [0.0, 107.0, 24.0, 157.0, 0.3237345218658447, 0.0]]"
283,"[[15.0, 78.0, 97.0, 180.0, 0.8136760592460632, 0.0], [202.0, 117.0, 252.0, 165.0, 0.6833285689353943, 0.0], [158.0, 114.0, 199.0, 154.0, 0.5642834305763245, 0.0], [0.0, 108.0, 24.0, 158.0, 0.34375885128974915, 0.0], [277.0, 105.0, 318.0, 140.0, 0.33011704683303833, 0.0]]"
284,"[[18.0, 77.0, 99.0, 180.0, 0.8288065195083618, 0.0], [202.0, 117.0, 252.0, 165.0, 0.6831526756286621, 0.0], [158.0, 114.0, 199.0, 154.0, 0.5532363653182983, 0.0], [0.0, 109.0, 24.0, 158.0, 0.39879947900772095, 0.0], [277.0, 105.0, 318.0, 141.0, 0.33300113677978516, 0.0]]"
285,"[[21.0, 77.0, 105.0, 180.0, 0.8364776372909546, 0.0], [202.0, 117.0, 252.0, 165.0, 0.690068244934082, 0.0], [158.0, 114.0, 199.0, 154.0, 0.5442450642585754, 0.0], [0.0, 109.0, 23.0, 158.0, 0.46466174721717834, 0.0], [277.0, 106.0, 317.0, 140.0, 0.32206210494041443, 0.0]]"
286,"[[26.0, 78.0, 108.0, 180.0, 0.84822678565979, 0.0], [202.0, 117.0, 252.0, 165.0, 0.6949430704116821, 0.0], [158.0, 115.0, 199.0, 153.0, 0.5184879302978516, 0.0], [0.0, 109.0, 24.0, 158.0, 0.49293288588523865, 0.0], [276.0, 106.0, 317.0, 140.0, 0.3249146640300751, 0.0], [237.0, 95.0, 268.0, 124.0, 0.3185403347015381, 0.0]]"
287,"[[29.0, 79.0, 110.0, 180.0, 0.8480706810951233, 0.0], [202.0, 117.0, 252.0, 165.0, 0.6946172714233398, 0.0], [0.0, 109.0, 24.0, 158.0, 0.5074781775474548, 0.0], [158.0, 115.0, 199.0, 153.0, 0.5073046684265137, 0.0], [276.0, 105.0, 317.0, 141.0, 0.3276382386684418, 0.0], [236.0, 95.0, 268.0, 124.0, 0.3165014684200287, 0.0]]"
288,"[[34.0, 79.0, 114.0, 180.0, 0.866695761680603, 0.0], [202.0, 117.0, 253.0, 165.0, 0.6977770328521729, 0.0], [0.0, 110.0, 23.0, 158.0, 0.5127203464508057, 0.0], [158.0, 115.0, 198.0, 153.0, 0.5078030228614807, 0.0], [276.0, 106.0, 317.0, 140.0, 0.32121264934539795, 0.0], [236.0, 95.0, 268.0, 124.0, 0.284895122051239, 0.0]]"
289,"[[39.0, 80.0, 118.0, 180.0, 0.8545393347740173, 0.0], [202.0, 117.0, 253.0, 165.0, 0.6993610262870789, 0.0], [0.0, 110.0, 23.0, 158.0, 0.5376449823379517, 0.0], [158.0, 115.0, 198.0, 153.0, 0.4997725784778595, 0.0], [38.0, 98.0, 64.0, 139.0, 0.32853764295578003, 0.0], [276.0, 106.0, 316.0, 140.0, 0.32267823815345764, 0.0]]"
290,"[[42.0, 81.0, 118.0, 180.0, 0.8577596545219421, 0.0], [202.0, 117.0, 253.0, 165.0, 0.7047140598297119, 0.0], [0.0, 110.0, 24.0, 158.0, 0.5309323072433472, 0.0], [158.0, 115.0, 198.0, 153.0, 0.5063803791999817, 0.0], [37.0, 97.0, 65.0, 137.0, 0.3658732771873474, 0.0], [276.0, 106.0, 317.0, 140.0, 0.3164728879928589, 0.0]]"
291,"[[50.0, 82.0, 122.0, 180.0, 0.8329497575759888, 0.0], [202.0, 117.0, 253.0, 165.0, 0.7028800249099731, 0.0], [158.0, 115.0, 198.0, 153.0, 0.5346083641052246, 0.0], [0.0, 110.0, 23.0, 158.0, 0.508813202381134, 0.0], [36.0, 98.0, 73.0, 137.0, 0.3861427307128906, 0.0], [276.0, 106.0, 317.0, 140.0, 0.3153136968612671, 0.0]]"
292,"[[55.0, 82.0, 129.0, 180.0, 0.8463340401649475, 0.0], [202.0, 117.0, 253.0, 165.0, 0.7107956409454346, 0.0], [158.0, 115.0, 198.0, 153.0, 0.5595510005950928, 0.0], [0.0, 109.0, 23.0, 158.0, 0.5312982201576233, 0.0], [36.0, 99.0, 75.0, 136.0, 0.430527001619339, 0.0], [276.0, 106.0, 317.0, 140.0, 0.3267934024333954, 0.0], [141.0, 103.0, 171.0, 144.0, 0.2508162260055542, 0.0]]"
293,"[[59.0, 80.0, 134.0, 180.0, 0.8430081605911255, 0.0], [202.0, 117.0, 253.0, 165.0, 0.7046547532081604, 0.0], [158.0, 115.0, 198.0, 153.0, 0.5515703558921814, 0.0], [0.0, 110.0, 24.0, 158.0, 0.5172712206840515, 0.0], [35.0, 99.0, 78.0, 138.0, 0.4667971134185791, 0.0], [276.0, 105.0, 317.0, 141.0, 0.33252933621406555, 0.0]]"
294,"[[66.0, 80.0, 146.0, 180.0, 0.8326422572135925, 0.0], [202.0, 117.0, 252.0, 165.0, 0.7034712433815002, 0.0], [158.0, 115.0, 198.0, 153.0, 0.5371626019477844, 0.0], [0.0, 109.0, 24.0, 159.0, 0.5083433389663696, 0.0], [37.0, 100.0, 76.0, 137.0, 0.40925925970077515, 0.0], [276.0, 105.0, 317.0, 141.0, 0.3211711645126343, 0.0]]"
295,"[[74.0, 80.0, 153.0, 180.0, 0.8329524993896484, 0.0], [202.0, 117.0, 252.0, 165.0, 0.7069679498672485, 0.0], [158.0, 115.0, 198.0, 154.0, 0.5183218717575073, 0.0], [0.0, 109.0, 24.0, 158.0, 0.4656701385974884, 0.0], [36.0, 100.0, 75.0, 137.0, 0.3931531608104706, 0.0], [276.0, 105.0, 317.0, 141.0, 0.2908932566642761, 0.0], [61.0, 95.0, 92.0, 131.0, 0.2580472528934479, 0.0]]"
296,"[[77.0, 79.0, 151.0, 180.0, 0.8314040899276733, 0.0], [202.0, 117.0, 252.0, 165.0, 0.7017830610275269, 0.0], [158.0, 115.0, 199.0, 153.0, 0.5313040018081665, 0.0], [0.0, 108.0, 24.0, 158.0, 0.4475352168083191, 0.0], [35.0, 100.0, 75.0, 138.0, 0.40567266941070557, 0.0], [276.0, 105.0, 317.0, 141.0, 0.2770189642906189, 0.0], [55.0, 96.0, 94.0, 134.0, 0.26521652936935425, 0.0]]"
297,"[[84.0, 78.0, 154.0, 179.0, 0.8247827887535095, 0.0], [202.0, 117.0, 252.0, 165.0, 0.6962283253669739, 0.0], [158.0, 116.0, 198.0, 154.0, 0.533870279788971, 0.0], [36.0, 99.0, 76.0, 142.0, 0.47156062722206116, 0.0], [0.0, 111.0, 23.0, 158.0, 0.4535609781742096, 0.0], [276.0, 105.0, 316.0, 141.0, 0.27931439876556396, 0.0]]"
298,"[[88.0, 78.0, 162.0, 180.0, 0.7918251156806946, 0.0], [202.0, 117.0, 252.0, 165.0, 0.691342294216156, 0.0], [157.0, 116.0, 200.0, 164.0, 0.53584223985672, 0.0], [35.0, 99.0, 76.0, 141.0, 0.4781603217124939, 0.0], [0.0, 112.0, 23.0, 158.0, 0.467349648475647, 0.0], [276.0, 106.0, 316.0, 141.0, 0.30417248606681824, 0.0]]"
299,"[[90.0, 78.0, 165.0, 180.0, 0.8019123077392578, 0.0], [202.0, 117.0, 252.0, 165.0, 0.6876522898674011, 0.0], [156.0, 116.0, 200.0, 163.0, 0.4874919652938843, 0.0], [34.0, 99.0, 76.0, 141.0, 0.46501708030700684, 0.0], [0.0, 112.0, 23.0, 158.0, 0.4636684060096741, 0.0], [276.0, 106.0, 315.0, 141.0, 0.2993701994419098, 0.0]]"
