frame,number of cars
416,"[[224.0, 430.0, 360.0, 503.0, 0.9301576614379883, 2.0], [1436.0, 468.0, 1564.0, 545.0, 0.9200770258903503, 2.0], [432.0, 413.0, 530.0, 479.0, 0.9047110676765442, 2.0], [1068.0, 397.0, 1136.0, 446.0, 0.8934810757637024, 2.0], [1181.0, 393.0, 1261.0, 455.0, 0.878093421459198, 2.0], [15.0, 187.0, 88.0, 220.0, 0.8762813806533813, 2.0], [818.0, 251.0, 838.0, 266.0, 0.8465898633003235, 2.0], [721.0, 273.0, 750.0, 293.0, 0.8188906311988831, 2.0], [975.0, 243.0, 990.0, 256.0, 0.7822288274765015, 2.0], [1077.0, 318.0, 1117.0, 351.0, 0.7208406329154968, 2.0], [459.0, 196.0, 517.0, 214.0, 0.6955602169036865, 2.0], [863.0, 235.0, 880.0, 251.0, 0.6408337950706482, 2.0], [1034.0, 235.0, 1048.0, 246.0, 0.6293421387672424, 2.0], [1011.0, 235.0, 1024.0, 247.0, 0.5985116958618164, 2.0], [1260.0, 337.0, 1323.0, 378.0, 0.5928502082824707, 2.0], [1118.0, 294.0, 1157.0, 326.0, 0.5333471894264221, 2.0], [150.0, 184.0, 188.0, 201.0, 0.37949949502944946, 2.0], [1821.0, 1038.0, 1920.0, 1080.0, 0.34723395109176636, 2.0]]"
417,"[[419.0, 416.0, 520.0, 484.0, 0.9349133968353271, 2.0], [203.0, 434.0, 346.0, 510.0, 0.9274253845214844, 2.0], [1421.0, 459.0, 1542.0, 532.0, 0.9270930290222168, 2.0], [1739.0, 971.0, 1918.0, 1080.0, 0.9011244177818298, 2.0], [1065.0, 391.0, 1129.0, 440.0, 0.8946269750595093, 2.0], [9.0, 185.0, 83.0, 219.0, 0.8901503086090088, 2.0], [718.0, 273.0, 747.0, 291.0, 0.8784939050674438, 2.0], [1176.0, 388.0, 1253.0, 449.0, 0.8715110421180725, 2.0], [817.0, 249.0, 836.0, 264.0, 0.8361707329750061, 2.0], [1076.0, 314.0, 1114.0, 347.0, 0.7756675481796265, 2.0], [973.0, 240.0, 988.0, 254.0, 0.7485101819038391, 2.0], [1256.0, 333.0, 1313.0, 373.0, 0.7323958873748779, 2.0], [862.0, 234.0, 879.0, 250.0, 0.7213138341903687, 2.0], [456.0, 195.0, 514.0, 213.0, 0.6983030438423157, 2.0], [1115.0, 291.0, 1154.0, 322.0, 0.5081537365913391, 2.0], [1009.0, 233.0, 1023.0, 244.0, 0.5067750215530396, 2.0], [1033.0, 233.0, 1047.0, 244.0, 0.5016436576843262, 2.0], [148.0, 182.0, 186.0, 198.0, 0.43855994939804077, 2.0], [1250.0, 201.0, 1300.0, 213.0, 0.3796209990978241, 2.0]]"
418,"[[407.0, 419.0, 511.0, 488.0, 0.9334781765937805, 2.0], [1407.0, 451.0, 1524.0, 522.0, 0.9307985305786133, 2.0], [1062.0, 387.0, 1124.0, 434.0, 0.8974626064300537, 2.0], [184.0, 438.0, 332.0, 515.0, 0.8962630033493042, 2.0], [4.0, 184.0, 75.0, 217.0, 0.8958842754364014, 2.0], [1685.0, 912.0, 1913.0, 1079.0, 0.8555474877357483, 2.0], [1171.0, 383.0, 1247.0, 441.0, 0.8491237759590149, 2.0], [716.0, 271.0, 745.0, 291.0, 0.8472877740859985, 2.0], [815.0, 247.0, 834.0, 263.0, 0.8188605904579163, 2.0], [972.0, 239.0, 987.0, 251.0, 0.7590605616569519, 2.0], [1073.0, 312.0, 1110.0, 344.0, 0.6867355108261108, 2.0], [453.0, 193.0, 511.0, 211.0, 0.6654035449028015, 2.0], [862.0, 231.0, 878.0, 248.0, 0.574417769908905, 2.0], [1249.0, 329.0, 1307.0, 369.0, 0.5410664081573486, 2.0], [1112.0, 288.0, 1151.0, 319.0, 0.4833984375, 2.0], [1008.0, 232.0, 1021.0, 242.0, 0.47276800870895386, 2.0], [1032.0, 232.0, 1045.0, 241.0, 0.39428770542144775, 2.0], [147.0, 182.0, 186.0, 197.0, 0.31700369715690613, 2.0], [1251.0, 199.0, 1294.0, 210.0, 0.2681785225868225, 2.0]]"
419,"[[394.0, 420.0, 501.0, 494.0, 0.9376036524772644, 2.0], [161.0, 440.0, 316.0, 523.0, 0.929309070110321, 2.0], [1393.0, 442.0, 1507.0, 510.0, 0.9215098023414612, 2.0], [1627.0, 860.0, 1919.0, 1080.0, 0.8974726796150208, 2.0], [1.0, 182.0, 70.0, 215.0, 0.8663443326950073, 2.0], [1058.0, 381.0, 1121.0, 427.0, 0.844992995262146, 2.0], [1165.0, 377.0, 1239.0, 435.0, 0.8160836696624756, 2.0], [1243.0, 325.0, 1300.0, 364.0, 0.7700470089912415, 2.0], [814.0, 246.0, 833.0, 261.0, 0.7683104276657104, 2.0], [1070.0, 308.0, 1108.0, 340.0, 0.745334804058075, 2.0], [971.0, 235.0, 986.0, 250.0, 0.728299617767334, 2.0], [1109.0, 284.0, 1148.0, 316.0, 0.6977624893188477, 2.0], [860.0, 230.0, 878.0, 247.0, 0.676504909992218, 2.0], [450.0, 191.0, 509.0, 208.0, 0.6740149259567261, 2.0], [714.0, 270.0, 742.0, 289.0, 0.6292650103569031, 2.0], [1248.0, 197.0, 1289.0, 210.0, 0.577573835849762, 2.0], [146.0, 179.0, 184.0, 195.0, 0.39840269088745117, 2.0], [1008.0, 229.0, 1021.0, 240.0, 0.3623103201389313, 2.0], [1031.0, 229.0, 1044.0, 239.0, 0.3423098623752594, 2.0]]"
420,"[[139.0, 445.0, 301.0, 529.0, 0.9238380193710327, 2.0], [380.0, 424.0, 491.0, 498.0, 0.9193335771560669, 2.0], [1381.0, 434.0, 1490.0, 501.0, 0.9164395332336426, 2.0], [1587.0, 824.0, 1917.0, 1060.0, 0.9057739973068237, 2.0], [1055.0, 375.0, 1116.0, 420.0, 0.8952828645706177, 2.0], [1161.0, 374.0, 1233.0, 429.0, 0.8929513096809387, 2.0], [1068.0, 304.0, 1105.0, 337.0, 0.8274455666542053, 2.0], [712.0, 269.0, 740.0, 288.0, 0.8256402611732483, 2.0], [0.0, 180.0, 65.0, 214.0, 0.8144646286964417, 2.0], [813.0, 244.0, 831.0, 259.0, 0.7986918091773987, 2.0], [448.0, 189.0, 506.0, 205.0, 0.7374290227890015, 2.0], [1239.0, 322.0, 1294.0, 360.0, 0.7121022343635559, 2.0], [970.0, 234.0, 985.0, 247.0, 0.6987528204917908, 2.0], [1108.0, 282.0, 1144.0, 313.0, 0.6903485655784607, 2.0], [858.0, 228.0, 876.0, 245.0, 0.6733407974243164, 2.0], [1247.0, 195.0, 1287.0, 210.0, 0.6133082509040833, 2.0], [145.0, 177.0, 184.0, 193.0, 0.4801369905471802, 2.0], [1007.0, 228.0, 1020.0, 238.0, 0.4241715967655182, 2.0], [1030.0, 227.0, 1042.0, 237.0, 0.30805954337120056, 2.0]]"
421,"[[366.0, 427.0, 480.0, 503.0, 0.9365347623825073, 2.0], [116.0, 448.0, 283.0, 537.0, 0.9290925860404968, 2.0], [1369.0, 426.0, 1472.0, 492.0, 0.9091780185699463, 2.0], [1053.0, 371.0, 1112.0, 414.0, 0.8995253443717957, 2.0], [1546.0, 782.0, 1878.0, 1000.0, 0.8991906046867371, 2.0], [1156.0, 367.0, 1226.0, 423.0, 0.8592013716697693, 2.0], [709.0, 268.0, 736.0, 287.0, 0.84210205078125, 2.0], [0.0, 178.0, 58.0, 211.0, 0.8411151170730591, 2.0], [811.0, 243.0, 830.0, 259.0, 0.7815819382667542, 2.0], [447.0, 188.0, 504.0, 204.0, 0.7543351650238037, 2.0], [968.0, 232.0, 984.0, 245.0, 0.7319660782814026, 2.0], [1065.0, 302.0, 1102.0, 333.0, 0.72636878490448, 2.0], [1105.0, 280.0, 1144.0, 310.0, 0.6178719997406006, 2.0], [858.0, 226.0, 875.0, 243.0, 0.5543859601020813, 2.0], [1232.0, 316.0, 1287.0, 355.0, 0.5276116132736206, 2.0], [1028.0, 225.0, 1041.0, 235.0, 0.45427852869033813, 2.0], [1004.0, 226.0, 1017.0, 236.0, 0.44996434450149536, 2.0], [1246.0, 194.0, 1284.0, 207.0, 0.38162076473236084, 2.0]]"
422,"[[351.0, 431.0, 469.0, 510.0, 0.9311447739601135, 2.0], [91.0, 455.0, 266.0, 545.0, 0.9222736954689026, 2.0], [1508.0, 744.0, 1815.0, 939.0, 0.9067389369010925, 2.0], [1049.0, 365.0, 1108.0, 409.0, 0.9000248908996582, 2.0], [1357.0, 419.0, 1458.0, 482.0, 0.8987317681312561, 2.0], [1151.0, 363.0, 1220.0, 417.0, 0.8493572473526001, 2.0], [0.0, 176.0, 53.0, 210.0, 0.8046404123306274, 2.0], [810.0, 242.0, 829.0, 258.0, 0.7990517020225525, 2.0], [706.0, 268.0, 736.0, 287.0, 0.7874892950057983, 2.0], [444.0, 187.0, 504.0, 203.0, 0.755961000919342, 2.0], [857.0, 225.0, 875.0, 242.0, 0.7523501515388489, 2.0], [1064.0, 299.0, 1101.0, 329.0, 0.7201787233352661, 2.0], [968.0, 230.0, 983.0, 242.0, 0.5932767391204834, 2.0], [1103.0, 278.0, 1140.0, 307.0, 0.5466660261154175, 2.0], [1004.0, 224.0, 1017.0, 234.0, 0.5442477464675903, 2.0], [1029.0, 224.0, 1041.0, 233.0, 0.5063835978507996, 2.0], [144.0, 172.0, 181.0, 189.0, 0.3802356421947479, 2.0], [1245.0, 192.0, 1278.0, 206.0, 0.26074931025505066, 2.0]]"
423,"[[336.0, 434.0, 458.0, 515.0, 0.934126079082489, 2.0], [1474.0, 711.0, 1756.0, 890.0, 0.9187232851982117, 2.0], [63.0, 461.0, 246.0, 555.0, 0.8944048881530762, 2.0], [1147.0, 359.0, 1215.0, 411.0, 0.8913846015930176, 2.0], [1047.0, 361.0, 1104.0, 403.0, 0.88214111328125, 2.0], [1347.0, 411.0, 1444.0, 473.0, 0.8817242383956909, 2.0], [0.0, 175.0, 47.0, 208.0, 0.8499646782875061, 2.0], [704.0, 266.0, 734.0, 286.0, 0.8083597421646118, 2.0], [808.0, 241.0, 828.0, 257.0, 0.7889143824577332, 2.0], [1062.0, 296.0, 1097.0, 326.0, 0.7628324627876282, 2.0], [856.0, 223.0, 874.0, 241.0, 0.7237269878387451, 2.0], [441.0, 184.0, 501.0, 201.0, 0.6884270310401917, 2.0], [967.0, 227.0, 983.0, 241.0, 0.65720134973526, 2.0], [1223.0, 310.0, 1277.0, 348.0, 0.5730308294296265, 2.0], [1004.0, 222.0, 1016.0, 231.0, 0.5437129735946655, 2.0], [1028.0, 223.0, 1040.0, 232.0, 0.5218800902366638, 2.0], [1101.0, 276.0, 1138.0, 304.0, 0.47069689631462097, 2.0], [1244.0, 191.0, 1273.0, 204.0, 0.28170859813690186, 2.0], [144.0, 172.0, 165.0, 186.0, 0.2741493582725525, 2.0], [521.0, 179.0, 540.0, 191.0, 0.2564808428287506, 2.0]]"
424,"[[35.0, 467.0, 229.0, 566.0, 0.926354169845581, 2.0], [319.0, 438.0, 444.0, 522.0, 0.9162322282791138, 2.0], [1444.0, 680.0, 1705.0, 844.0, 0.9018856883049011, 2.0], [1045.0, 356.0, 1101.0, 398.0, 0.8848104476928711, 2.0], [702.0, 265.0, 732.0, 286.0, 0.8617885708808899, 2.0], [0.0, 174.0, 42.0, 208.0, 0.8518596887588501, 2.0], [808.0, 240.0, 827.0, 256.0, 0.8379848003387451, 2.0], [1337.0, 405.0, 1431.0, 466.0, 0.8230191469192505, 2.0], [1144.0, 353.0, 1209.0, 406.0, 0.8188393712043762, 2.0], [856.0, 222.0, 873.0, 240.0, 0.7102611064910889, 2.0], [440.0, 182.0, 499.0, 199.0, 0.7094719409942627, 2.0], [967.0, 225.0, 983.0, 239.0, 0.6947428584098816, 2.0], [1061.0, 294.0, 1096.0, 324.0, 0.6813117861747742, 2.0], [1218.0, 307.0, 1270.0, 345.0, 0.5228840112686157, 2.0], [1099.0, 274.0, 1136.0, 302.0, 0.4798942804336548, 2.0], [1027.0, 221.0, 1040.0, 230.0, 0.40820422768592834, 2.0], [1003.0, 220.0, 1016.0, 231.0, 0.35424545407295227, 2.0], [143.0, 170.0, 181.0, 185.0, 0.3035193383693695, 2.0], [521.0, 178.0, 540.0, 190.0, 0.2605741620063782, 2.0]]"
425,"[[302.0, 443.0, 433.0, 530.0, 0.9309927821159363, 2.0], [6.0, 474.0, 208.0, 574.0, 0.9236063957214355, 2.0], [1043.0, 352.0, 1098.0, 394.0, 0.8888583779335022, 2.0], [1327.0, 400.0, 1417.0, 457.0, 0.8833845853805542, 2.0], [700.0, 264.0, 731.0, 285.0, 0.8771430253982544, 2.0], [1417.0, 654.0, 1657.0, 803.0, 0.8668836355209351, 2.0], [806.0, 239.0, 826.0, 255.0, 0.8486228585243225, 2.0], [1139.0, 350.0, 1204.0, 402.0, 0.843134343624115, 2.0], [0.0, 172.0, 36.0, 206.0, 0.7887336611747742, 2.0], [855.0, 220.0, 873.0, 239.0, 0.7735597491264343, 2.0], [1059.0, 292.0, 1094.0, 321.0, 0.7518237233161926, 2.0], [439.0, 182.0, 497.0, 198.0, 0.7372801303863525, 2.0], [1097.0, 271.0, 1134.0, 299.0, 0.7264859080314636, 2.0], [966.0, 225.0, 982.0, 238.0, 0.723834753036499, 2.0], [1213.0, 303.0, 1265.0, 340.0, 0.6086199879646301, 2.0], [1026.0, 219.0, 1039.0, 228.0, 0.5097886919975281, 2.0], [1003.0, 219.0, 1015.0, 229.0, 0.44296956062316895, 2.0], [520.0, 176.0, 539.0, 189.0, 0.34568649530410767, 2.0], [143.0, 168.0, 181.0, 185.0, 0.33196398615837097, 2.0]]"
426,"[[285.0, 449.0, 421.0, 538.0, 0.9354305863380432, 2.0], [2.0, 483.0, 184.0, 585.0, 0.9068066477775574, 2.0], [1041.0, 349.0, 1095.0, 389.0, 0.8987225890159607, 2.0], [1396.0, 628.0, 1617.0, 768.0, 0.8819947242736816, 2.0], [1317.0, 393.0, 1405.0, 451.0, 0.8635872602462769, 2.0], [805.0, 239.0, 825.0, 255.0, 0.8382603526115417, 2.0], [698.0, 264.0, 729.0, 284.0, 0.8249738216400146, 2.0], [1135.0, 346.0, 1199.0, 397.0, 0.7705624103546143, 2.0], [966.0, 224.0, 982.0, 236.0, 0.743898332118988, 2.0], [438.0, 181.0, 495.0, 197.0, 0.7416332364082336, 2.0], [1056.0, 290.0, 1092.0, 319.0, 0.7373886108398438, 2.0], [855.0, 220.0, 872.0, 238.0, 0.7353107929229736, 2.0], [0.0, 171.0, 30.0, 204.0, 0.7117807269096375, 2.0], [1209.0, 302.0, 1261.0, 337.0, 0.4884892404079437, 2.0], [1095.0, 270.0, 1132.0, 297.0, 0.4837280511856079, 2.0], [1026.0, 219.0, 1038.0, 227.0, 0.44772133231163025, 2.0], [1002.0, 218.0, 1014.0, 227.0, 0.4005374610424042, 2.0], [143.0, 168.0, 180.0, 184.0, 0.3036669194698334, 2.0], [520.0, 175.0, 539.0, 188.0, 0.2534862160682678, 2.0]]"
427,"[[1.0, 491.0, 162.0, 599.0, 0.9345971941947937, 2.0], [267.0, 455.0, 407.0, 546.0, 0.9283159375190735, 2.0], [1376.0, 606.0, 1578.0, 736.0, 0.9140159487724304, 2.0], [1039.0, 345.0, 1091.0, 385.0, 0.9055060744285583, 2.0], [1309.0, 388.0, 1394.0, 443.0, 0.8906720280647278, 2.0], [1131.0, 343.0, 1194.0, 393.0, 0.8838360905647278, 2.0], [805.0, 238.0, 824.0, 253.0, 0.8527746796607971, 2.0], [696.0, 264.0, 727.0, 284.0, 0.8074367642402649, 2.0], [1056.0, 289.0, 1089.0, 316.0, 0.7854381799697876, 2.0], [0.0, 170.0, 24.0, 203.0, 0.7458179593086243, 2.0], [854.0, 220.0, 872.0, 238.0, 0.7407549619674683, 2.0], [435.0, 179.0, 490.0, 196.0, 0.7267739176750183, 2.0], [966.0, 222.0, 981.0, 234.0, 0.7142989635467529, 2.0], [1094.0, 267.0, 1129.0, 295.0, 0.5466530323028564, 2.0], [1001.0, 216.0, 1014.0, 227.0, 0.37846314907073975, 2.0], [1025.0, 217.0, 1038.0, 226.0, 0.3695796728134155, 2.0], [1206.0, 300.0, 1256.0, 334.0, 0.33959710597991943, 2.0], [492.0, 174.0, 507.0, 186.0, 0.2614098787307739, 2.0]]"
428,"[[1356.0, 586.0, 1545.0, 708.0, 0.9360883831977844, 2.0], [1037.0, 342.0, 1090.0, 381.0, 0.9004703164100647, 2.0], [0.0, 500.0, 139.0, 610.0, 0.8852773904800415, 2.0], [245.0, 462.0, 396.0, 557.0, 0.8813447952270508, 2.0], [804.0, 239.0, 824.0, 254.0, 0.8645921945571899, 2.0], [1128.0, 340.0, 1189.0, 388.0, 0.8526452779769897, 2.0], [1300.0, 383.0, 1382.0, 437.0, 0.8450632095336914, 2.0], [694.0, 264.0, 727.0, 284.0, 0.842465877532959, 2.0], [1054.0, 285.0, 1088.0, 314.0, 0.8143384456634521, 2.0], [853.0, 220.0, 872.0, 237.0, 0.8099218606948853, 2.0], [433.0, 178.0, 489.0, 196.0, 0.7851153612136841, 2.0], [965.0, 220.0, 981.0, 232.0, 0.7239013910293579, 2.0], [1201.0, 298.0, 1251.0, 331.0, 0.6852969527244568, 2.0], [0.0, 170.0, 19.0, 204.0, 0.614310085773468, 2.0], [1093.0, 266.0, 1128.0, 293.0, 0.5770115852355957, 2.0], [1025.0, 216.0, 1037.0, 224.0, 0.3623673617839813, 2.0], [1001.0, 216.0, 1014.0, 226.0, 0.34757447242736816, 2.0], [142.0, 166.0, 179.0, 182.0, 0.2616765797138214, 2.0]]"
429,"[[1338.0, 566.0, 1516.0, 682.0, 0.9310006499290466, 2.0], [224.0, 467.0, 378.0, 566.0, 0.9297506213188171, 2.0], [0.0, 509.0, 113.0, 620.0, 0.9199804663658142, 2.0], [801.0, 238.0, 824.0, 254.0, 0.9021395444869995, 2.0], [1125.0, 337.0, 1185.0, 384.0, 0.8892105221748352, 2.0], [1035.0, 339.0, 1087.0, 377.0, 0.8854983448982239, 2.0], [692.0, 263.0, 724.0, 284.0, 0.8570742011070251, 2.0], [1293.0, 378.0, 1373.0, 431.0, 0.8408432006835938, 2.0], [1052.0, 283.0, 1087.0, 312.0, 0.8178889751434326, 2.0], [429.0, 177.0, 488.0, 196.0, 0.8024859428405762, 2.0], [853.0, 218.0, 872.0, 236.0, 0.7692946195602417, 2.0], [1091.0, 263.0, 1126.0, 291.0, 0.7025961875915527, 2.0], [964.0, 220.0, 980.0, 232.0, 0.6895599961280823, 2.0], [1198.0, 295.0, 1245.0, 329.0, 0.6140342950820923, 2.0], [1000.0, 216.0, 1013.0, 225.0, 0.4015524089336395, 2.0], [1024.0, 216.0, 1036.0, 224.0, 0.3443306088447571, 2.0]]"
430,"[[203.0, 474.0, 363.0, 579.0, 0.9231105446815491, 2.0], [0.0, 520.0, 85.0, 609.0, 0.9153980612754822, 2.0], [1320.0, 548.0, 1488.0, 658.0, 0.91207355260849, 2.0], [1033.0, 335.0, 1084.0, 373.0, 0.8932203054428101, 2.0], [801.0, 238.0, 822.0, 254.0, 0.8930575847625732, 2.0], [1122.0, 334.0, 1180.0, 381.0, 0.8887053728103638, 2.0], [1286.0, 373.0, 1363.0, 424.0, 0.8850945234298706, 2.0], [689.0, 263.0, 721.0, 285.0, 0.815568745136261, 2.0], [1051.0, 282.0, 1085.0, 310.0, 0.8119819164276123, 2.0], [428.0, 176.0, 487.0, 194.0, 0.768680989742279, 2.0], [853.0, 217.0, 871.0, 236.0, 0.7263368964195251, 2.0], [1195.0, 291.0, 1242.0, 326.0, 0.5281137228012085, 2.0], [964.0, 218.0, 980.0, 231.0, 0.5222744941711426, 2.0], [1090.0, 262.0, 1123.0, 289.0, 0.5091821551322937, 2.0]]"
431,"[[1306.0, 532.0, 1463.0, 637.0, 0.9361188411712646, 2.0], [179.0, 483.0, 347.0, 588.0, 0.9279742240905762, 2.0], [1277.0, 369.0, 1353.0, 418.0, 0.9069409370422363, 2.0], [1119.0, 331.0, 1176.0, 377.0, 0.8936910033226013, 2.0], [800.0, 237.0, 821.0, 253.0, 0.874082624912262, 2.0], [0.0, 535.0, 56.0, 608.0, 0.8637132048606873, 2.0], [1032.0, 331.0, 1081.0, 369.0, 0.8527462482452393, 2.0], [687.0, 261.0, 719.0, 285.0, 0.7999098300933838, 2.0], [1049.0, 280.0, 1083.0, 307.0, 0.7826438546180725, 2.0], [426.0, 175.0, 483.0, 194.0, 0.7684153318405151, 2.0], [852.0, 216.0, 871.0, 235.0, 0.7112603187561035, 2.0], [1888.0, 698.0, 1920.0, 792.0, 0.6609804630279541, 2.0], [1192.0, 288.0, 1237.0, 322.0, 0.6566823720932007, 2.0], [964.0, 216.0, 980.0, 229.0, 0.5925199389457703, 2.0], [1089.0, 260.0, 1121.0, 288.0, 0.3541790544986725, 2.0], [142.0, 164.0, 169.0, 178.0, 0.28283941745758057, 2.0]]"
432,"[[1293.0, 518.0, 1439.0, 617.0, 0.9447508454322815, 2.0], [153.0, 490.0, 329.0, 601.0, 0.9212686419487, 2.0], [1270.0, 364.0, 1344.0, 413.0, 0.8818790912628174, 2.0], [685.0, 262.0, 719.0, 284.0, 0.8665549755096436, 2.0], [1030.0, 328.0, 1079.0, 364.0, 0.8497968316078186, 2.0], [1117.0, 327.0, 1172.0, 373.0, 0.8318099975585938, 2.0], [800.0, 236.0, 819.0, 251.0, 0.8292157053947449, 2.0], [1839.0, 672.0, 1920.0, 775.0, 0.8285356163978577, 2.0], [423.0, 174.0, 481.0, 193.0, 0.7793577313423157, 2.0], [1048.0, 278.0, 1082.0, 305.0, 0.7460029721260071, 2.0], [852.0, 216.0, 871.0, 235.0, 0.729230523109436, 2.0], [1188.0, 287.0, 1232.0, 319.0, 0.6223259568214417, 2.0], [963.0, 215.0, 979.0, 227.0, 0.6168825626373291, 2.0], [0.0, 549.0, 25.0, 608.0, 0.42317771911621094, 2.0]]"
433,"[[1280.0, 503.0, 1419.0, 600.0, 0.9452985525131226, 2.0], [127.0, 497.0, 309.0, 614.0, 0.9270708560943604, 2.0], [1263.0, 359.0, 1336.0, 407.0, 0.8836554884910583, 2.0], [1029.0, 325.0, 1076.0, 361.0, 0.8790004253387451, 2.0], [682.0, 262.0, 715.0, 284.0, 0.8717591762542725, 2.0], [1114.0, 324.0, 1168.0, 368.0, 0.866485595703125, 2.0], [798.0, 235.0, 819.0, 251.0, 0.8257946968078613, 2.0], [1047.0, 276.0, 1080.0, 303.0, 0.8117687702178955, 2.0], [420.0, 174.0, 478.0, 190.0, 0.7755137085914612, 2.0], [1795.0, 639.0, 1919.0, 772.0, 0.7371984124183655, 2.0], [1184.0, 284.0, 1228.0, 316.0, 0.7083507776260376, 2.0], [851.0, 215.0, 870.0, 234.0, 0.6650418043136597, 2.0], [963.0, 214.0, 979.0, 226.0, 0.5980337262153625, 2.0], [1085.0, 256.0, 1118.0, 283.0, 0.5750170350074768, 2.0], [141.0, 159.0, 179.0, 177.0, 0.4068959653377533, 2.0], [1050.0, 268.0, 1113.0, 298.0, 0.31012243032455444, 2.0], [1023.0, 211.0, 1034.0, 218.0, 0.26003071665763855, 2.0]]"
434,"[[1268.0, 492.0, 1401.0, 583.0, 0.9244453310966492, 2.0], [98.0, 506.0, 291.0, 627.0, 0.9163693189620972, 2.0], [1258.0, 355.0, 1327.0, 402.0, 0.8990761041641235, 2.0], [1112.0, 321.0, 1164.0, 365.0, 0.881285548210144, 2.0], [1029.0, 321.0, 1075.0, 357.0, 0.8699330687522888, 2.0], [680.0, 262.0, 713.0, 283.0, 0.8603003621101379, 2.0], [797.0, 235.0, 818.0, 251.0, 0.827254056930542, 2.0], [1046.0, 274.0, 1079.0, 300.0, 0.8179613947868347, 2.0], [1755.0, 614.0, 1919.0, 777.0, 0.805452823638916, 2.0], [418.0, 172.0, 476.0, 189.0, 0.779637336730957, 2.0], [1083.0, 254.0, 1117.0, 280.0, 0.7032952308654785, 2.0], [1182.0, 283.0, 1225.0, 313.0, 0.6853258609771729, 2.0], [850.0, 214.0, 870.0, 232.0, 0.6703121662139893, 2.0], [962.0, 212.0, 979.0, 225.0, 0.5983342528343201, 2.0], [141.0, 158.0, 179.0, 176.0, 0.3403124213218689, 2.0]]"
435,"[[1258.0, 479.0, 1383.0, 567.0, 0.9330521821975708, 2.0], [67.0, 517.0, 269.0, 643.0, 0.9300017356872559, 2.0], [1026.0, 318.0, 1072.0, 353.0, 0.8827027082443237, 2.0], [1108.0, 317.0, 1161.0, 361.0, 0.8637202382087708, 2.0], [797.0, 235.0, 817.0, 251.0, 0.8501378893852234, 2.0], [678.0, 262.0, 712.0, 283.0, 0.8414636254310608, 2.0], [1045.0, 273.0, 1078.0, 298.0, 0.8394619226455688, 2.0], [1718.0, 591.0, 1919.0, 748.0, 0.8349635601043701, 2.0], [1251.0, 351.0, 1319.0, 397.0, 0.8323966860771179, 2.0], [417.0, 172.0, 475.0, 188.0, 0.7771021723747253, 2.0], [850.0, 213.0, 870.0, 232.0, 0.6869601011276245, 2.0], [1179.0, 281.0, 1221.0, 311.0, 0.5920746326446533, 2.0], [962.0, 212.0, 978.0, 224.0, 0.5527886748313904, 2.0], [1081.0, 252.0, 1115.0, 279.0, 0.5125812292098999, 2.0]]"
436,"[[32.0, 525.0, 252.0, 656.0, 0.9274390339851379, 2.0], [1247.0, 467.0, 1368.0, 552.0, 0.9174730181694031, 2.0], [1025.0, 315.0, 1070.0, 349.0, 0.8799790143966675, 2.0], [1684.0, 572.0, 1918.0, 719.0, 0.8748699426651001, 2.0], [796.0, 234.0, 816.0, 251.0, 0.8646304607391357, 2.0], [1106.0, 314.0, 1158.0, 358.0, 0.8629444241523743, 2.0], [676.0, 260.0, 709.0, 284.0, 0.8304293155670166, 2.0], [1244.0, 347.0, 1312.0, 391.0, 0.7973779439926147, 2.0], [1044.0, 270.0, 1076.0, 296.0, 0.7936452627182007, 2.0], [850.0, 212.0, 869.0, 231.0, 0.6881505846977234, 2.0], [417.0, 170.0, 468.0, 187.0, 0.6769696474075317, 2.0], [1175.0, 279.0, 1217.0, 308.0, 0.6576290130615234, 2.0], [962.0, 210.0, 977.0, 223.0, 0.6147409677505493, 2.0], [1080.0, 250.0, 1113.0, 276.0, 0.5833202004432678, 2.0], [141.0, 157.0, 175.0, 172.0, 0.2907501459121704, 2.0], [488.0, 163.0, 505.0, 176.0, 0.2502327859401703, 2.0], [1022.0, 208.0, 1034.0, 215.0, 0.2502041459083557, 2.0]]"
437,"[[0.0, 535.0, 223.0, 675.0, 0.9292179346084595, 2.0], [1236.0, 456.0, 1352.0, 538.0, 0.9094999432563782, 2.0], [1024.0, 312.0, 1068.0, 346.0, 0.9034534096717834, 2.0], [1240.0, 343.0, 1303.0, 386.0, 0.8855794072151184, 2.0], [794.0, 233.0, 816.0, 250.0, 0.8622685074806213, 2.0], [1103.0, 311.0, 1154.0, 353.0, 0.8334246277809143, 2.0], [674.0, 261.0, 706.0, 284.0, 0.8039921522140503, 2.0], [1044.0, 269.0, 1073.0, 294.0, 0.7941169738769531, 2.0], [849.0, 211.0, 869.0, 231.0, 0.7390996813774109, 2.0], [413.0, 168.0, 467.0, 186.0, 0.674308717250824, 2.0], [1654.0, 551.0, 1910.0, 693.0, 0.6287615895271301, 2.0], [1078.0, 248.0, 1111.0, 274.0, 0.601880669593811, 2.0], [963.0, 209.0, 978.0, 221.0, 0.598725438117981, 2.0], [1172.0, 276.0, 1214.0, 306.0, 0.4597366154193878, 2.0], [141.0, 156.0, 175.0, 172.0, 0.27810579538345337, 2.0], [998.0, 207.0, 1009.0, 214.0, 0.25448212027549744, 2.0]]"
