frame,number of cars
191,"[[276.0, 101.0, 304.0, 115.0, 0.808503270149231, 2.0], [78.0, 97.0, 98.0, 113.0, 0.7555190324783325, 2.0], [107.0, 73.0, 116.0, 78.0, 0.42886707186698914, 2.0], [217.0, 74.0, 226.0, 81.0, 0.2719516456127167, 2.0]]"
192,"[[74.0, 99.0, 97.0, 116.0, 0.7821658253669739, 2.0], [273.0, 100.0, 299.0, 113.0, 0.6172012090682983, 2.0], [107.0, 73.0, 115.0, 79.0, 0.5754396915435791, 2.0], [214.0, 73.0, 226.0, 80.0, 0.2693634331226349, 2.0]]"
193,"[[269.0, 97.0, 296.0, 112.0, 0.8270530700683594, 2.0], [71.0, 100.0, 96.0, 118.0, 0.6917714476585388, 2.0], [105.0, 73.0, 115.0, 80.0, 0.5868563652038574, 2.0], [214.0, 73.0, 224.0, 80.0, 0.3875581920146942, 2.0]]"
194,"[[268.0, 97.0, 291.0, 110.0, 0.7369726896286011, 2.0], [68.0, 103.0, 93.0, 121.0, 0.7185214757919312, 2.0], [104.0, 73.0, 115.0, 80.0, 0.5478135943412781, 2.0], [213.0, 72.0, 224.0, 80.0, 0.39059004187583923, 2.0]]"
195,"[[63.0, 104.0, 91.0, 124.0, 0.8319344520568848, 2.0], [264.0, 95.0, 287.0, 108.0, 0.7664515376091003, 2.0], [104.0, 75.0, 114.0, 81.0, 0.6178503036499023, 2.0]]"
196,"[[59.0, 106.0, 89.0, 128.0, 0.8236866593360901, 2.0], [262.0, 94.0, 285.0, 106.0, 0.7068142890930176, 2.0], [103.0, 75.0, 113.0, 82.0, 0.7027543187141418, 2.0]]"
197,"[[55.0, 110.0, 85.0, 132.0, 0.7809897065162659, 2.0], [260.0, 94.0, 281.0, 105.0, 0.7346292734146118, 2.0], [102.0, 75.0, 113.0, 84.0, 0.640526294708252, 2.0], [212.0, 73.0, 220.0, 78.0, 0.297850102186203, 2.0]]"
198,"[[257.0, 92.0, 279.0, 104.0, 0.7806590795516968, 2.0], [48.0, 112.0, 84.0, 137.0, 0.7528185248374939, 2.0], [101.0, 76.0, 112.0, 84.0, 0.6955110430717468, 2.0], [211.0, 73.0, 219.0, 79.0, 0.25141850113868713, 2.0]]"
199,"[[43.0, 114.0, 79.0, 141.0, 0.7332574725151062, 2.0], [255.0, 91.0, 274.0, 104.0, 0.6952106952667236, 2.0], [100.0, 76.0, 112.0, 84.0, 0.6029731631278992, 2.0], [211.0, 73.0, 219.0, 78.0, 0.37022364139556885, 2.0]]"
200,"[[36.0, 118.0, 76.0, 146.0, 0.7872607111930847, 2.0], [253.0, 91.0, 272.0, 102.0, 0.777518630027771, 2.0], [98.0, 78.0, 109.0, 85.0, 0.5260920524597168, 2.0], [211.0, 72.0, 218.0, 78.0, 0.3685073256492615, 2.0]]"
201,"[[250.0, 90.0, 270.0, 101.0, 0.7359908819198608, 2.0], [29.0, 122.0, 71.0, 154.0, 0.7266879081726074, 2.0], [96.0, 79.0, 109.0, 86.0, 0.6504848003387451, 2.0], [211.0, 72.0, 218.0, 78.0, 0.28105610609054565, 2.0]]"
202,"[[20.0, 125.0, 66.0, 160.0, 0.8675345778465271, 2.0], [248.0, 90.0, 265.0, 100.0, 0.7181471586227417, 2.0], [96.0, 80.0, 108.0, 88.0, 0.6236830949783325, 2.0], [210.0, 72.0, 217.0, 78.0, 0.25906476378440857, 2.0]]"
203,"[[11.0, 129.0, 61.0, 167.0, 0.7979198098182678, 2.0], [247.0, 89.0, 265.0, 100.0, 0.7643976211547852, 2.0], [95.0, 80.0, 108.0, 88.0, 0.6332467198371887, 2.0]]"
204,"[[0.0, 134.0, 56.0, 176.0, 0.8347093462944031, 2.0], [94.0, 81.0, 106.0, 87.0, 0.6482205390930176, 2.0], [245.0, 88.0, 263.0, 99.0, 0.6406312584877014, 2.0], [209.0, 71.0, 217.0, 78.0, 0.3899773061275482, 2.0]]"
205,"[[0.0, 140.0, 49.0, 180.0, 0.8043479919433594, 2.0], [242.0, 86.0, 261.0, 98.0, 0.6919401288032532, 2.0], [93.0, 81.0, 105.0, 89.0, 0.6540365219116211, 2.0], [208.0, 71.0, 215.0, 78.0, 0.27223095297813416, 2.0]]"
206,"[[91.0, 82.0, 104.0, 90.0, 0.5181830525398254, 2.0], [242.0, 86.0, 258.0, 97.0, 0.5125400424003601, 2.0], [0.0, 145.0, 40.0, 179.0, 0.409652978181839, 2.0]]"
207,"[[239.0, 86.0, 256.0, 96.0, 0.6129814386367798, 2.0], [88.0, 83.0, 103.0, 92.0, 0.6112468242645264, 2.0], [1.0, 151.0, 32.0, 180.0, 0.3931853473186493, 2.0]]"
208,"[[87.0, 82.0, 102.0, 93.0, 0.6837518215179443, 2.0], [239.0, 86.0, 254.0, 96.0, 0.6814422607421875, 2.0], [0.0, 160.0, 22.0, 180.0, 0.3201806843280792, 2.0]]"
209,"[[237.0, 85.0, 254.0, 95.0, 0.6593502163887024, 2.0], [86.0, 85.0, 100.0, 94.0, 0.6452365517616272, 2.0]]"
210,"[[84.0, 85.0, 98.0, 95.0, 0.6779323220252991, 2.0], [236.0, 84.0, 251.0, 94.0, 0.6205031275749207, 2.0], [292.0, 123.0, 320.0, 149.0, 0.3893111050128937, 2.0]]"
211,"[[235.0, 84.0, 249.0, 93.0, 0.751633882522583, 2.0], [286.0, 120.0, 320.0, 145.0, 0.7502797245979309, 2.0], [81.0, 86.0, 97.0, 96.0, 0.6713370680809021, 2.0]]"
212,"[[281.0, 118.0, 319.0, 143.0, 0.8244059085845947, 2.0], [79.0, 87.0, 95.0, 97.0, 0.6817814707756042, 2.0], [233.0, 84.0, 248.0, 93.0, 0.6636778116226196, 2.0], [203.0, 70.0, 213.0, 77.0, 0.2998715937137604, 2.0]]"
213,"[[276.0, 114.0, 313.0, 138.0, 0.8204951882362366, 2.0], [78.0, 88.0, 94.0, 99.0, 0.6597943902015686, 2.0], [231.0, 83.0, 246.0, 93.0, 0.5939481854438782, 2.0]]"
214,"[[271.0, 112.0, 305.0, 134.0, 0.8103388547897339, 2.0], [231.0, 82.0, 245.0, 92.0, 0.7131102085113525, 2.0], [75.0, 89.0, 93.0, 101.0, 0.593940794467926, 2.0]]"
215,"[[267.0, 110.0, 300.0, 131.0, 0.893040120601654, 2.0], [230.0, 83.0, 243.0, 91.0, 0.6998679041862488, 2.0], [72.0, 90.0, 91.0, 102.0, 0.6675518155097961, 2.0]]"
216,"[[262.0, 108.0, 294.0, 127.0, 0.800122857093811, 2.0], [228.0, 84.0, 241.0, 91.0, 0.7199269533157349, 2.0], [69.0, 91.0, 89.0, 104.0, 0.6898264288902283, 2.0]]"
217,"[[67.0, 93.0, 88.0, 105.0, 0.8031073808670044, 2.0], [228.0, 83.0, 240.0, 91.0, 0.6355176568031311, 2.0], [259.0, 106.0, 289.0, 125.0, 0.5886752009391785, 2.0], [200.0, 71.0, 211.0, 77.0, 0.27749955654144287, 2.0]]"
218,"[[63.0, 94.0, 86.0, 107.0, 0.7057168483734131, 2.0], [256.0, 104.0, 285.0, 122.0, 0.6689805388450623, 2.0], [226.0, 81.0, 239.0, 91.0, 0.6090060472488403, 2.0]]"
219,"[[253.0, 103.0, 279.0, 121.0, 0.754959225654602, 2.0], [61.0, 95.0, 82.0, 110.0, 0.6316370368003845, 2.0], [226.0, 83.0, 237.0, 91.0, 0.5870380401611328, 2.0]]"
220,"[[248.0, 101.0, 274.0, 118.0, 0.864622950553894, 2.0], [58.0, 97.0, 79.0, 111.0, 0.74388587474823, 2.0], [224.0, 83.0, 237.0, 91.0, 0.5389578938484192, 2.0]]"
221,"[[54.0, 98.0, 78.0, 112.0, 0.7421668767929077, 2.0], [246.0, 100.0, 270.0, 116.0, 0.44626858830451965, 2.0], [224.0, 82.0, 235.0, 90.0, 0.3497534990310669, 2.0]]"
222,"[[50.0, 100.0, 74.0, 115.0, 0.7923670411109924, 2.0], [244.0, 99.0, 266.0, 114.0, 0.5814005732536316, 2.0], [222.0, 79.0, 235.0, 89.0, 0.4841380715370178, 2.0]]"
223,"[[46.0, 101.0, 72.0, 118.0, 0.7312576770782471, 2.0], [242.0, 98.0, 264.0, 113.0, 0.6927849054336548, 2.0], [221.0, 80.0, 234.0, 89.0, 0.3946021795272827, 2.0]]"
224,"[[42.0, 104.0, 69.0, 121.0, 0.720453143119812, 2.0], [240.0, 97.0, 260.0, 112.0, 0.6803597807884216, 2.0], [220.0, 80.0, 233.0, 89.0, 0.4158323407173157, 2.0]]"
225,"[[36.0, 105.0, 65.0, 124.0, 0.7723559141159058, 2.0], [237.0, 96.0, 256.0, 110.0, 0.7528905868530273, 2.0], [220.0, 81.0, 231.0, 88.0, 0.38381674885749817, 2.0]]"
226,"[[31.0, 107.0, 62.0, 126.0, 0.7798153758049011, 2.0], [234.0, 95.0, 255.0, 110.0, 0.7149733901023865, 2.0], [218.0, 79.0, 232.0, 88.0, 0.2635837197303772, 2.0]]"
227,"[[24.0, 110.0, 58.0, 130.0, 0.7722277045249939, 2.0], [233.0, 95.0, 251.0, 108.0, 0.7539686560630798, 2.0]]"
228,"[[18.0, 112.0, 53.0, 134.0, 0.764282763004303, 2.0], [231.0, 94.0, 249.0, 106.0, 0.7204380035400391, 2.0], [219.0, 81.0, 228.0, 89.0, 0.3005177974700928, 2.0]]"
229,"[[11.0, 115.0, 49.0, 138.0, 0.8587363362312317, 2.0], [229.0, 92.0, 247.0, 105.0, 0.6093656420707703, 2.0]]"
230,"[[228.0, 91.0, 244.0, 104.0, 0.7518044114112854, 2.0], [3.0, 117.0, 43.0, 142.0, 0.7102870941162109, 2.0]]"
231,"[[0.0, 120.0, 39.0, 146.0, 0.7623099088668823, 2.0], [226.0, 91.0, 242.0, 103.0, 0.4635326862335205, 2.0], [215.0, 80.0, 226.0, 87.0, 0.2738014757633209, 2.0]]"
232,"[[225.0, 90.0, 241.0, 102.0, 0.5671408772468567, 2.0], [1.0, 123.0, 32.0, 152.0, 0.3243481516838074, 2.0], [215.0, 79.0, 225.0, 87.0, 0.3223436176776886, 2.0]]"
233,"[[223.0, 90.0, 239.0, 101.0, 0.6215085983276367, 2.0], [215.0, 81.0, 223.0, 87.0, 0.2998581826686859, 2.0]]"
234,"[[223.0, 89.0, 237.0, 101.0, 0.7012326121330261, 2.0], [213.0, 80.0, 222.0, 86.0, 0.4040921628475189, 2.0]]"
235,"[[222.0, 88.0, 234.0, 100.0, 0.5897009372711182, 2.0], [212.0, 80.0, 220.0, 86.0, 0.25145936012268066, 2.0]]"
236,"[[219.0, 88.0, 233.0, 99.0, 0.5909027457237244, 2.0]]"
237,"[[219.0, 87.0, 232.0, 99.0, 0.4359554350376129, 2.0]]"
238,"[[217.0, 88.0, 230.0, 97.0, 0.43472757935523987, 2.0]]"
239,[]
240,"[[214.0, 86.0, 227.0, 96.0, 0.45517897605895996, 2.0]]"
241,"[[213.0, 85.0, 225.0, 96.0, 0.40030500292778015, 2.0]]"
242,"[[212.0, 86.0, 224.0, 95.0, 0.41586998105049133, 2.0]]"
243,[]
244,[]
245,[]
246,[]
247,"[[207.0, 82.0, 218.0, 92.0, 0.2657535970211029, 2.0]]"
248,[]
249,[]
250,[]
251,[]
252,[]
253,[]
254,[]
255,[]
256,[]
257,[]
258,[]
259,[]
260,[]
261,[]
262,"[[234.0, 160.0, 281.0, 180.0, 0.5369337797164917, 2.0]]"
263,"[[119.0, 73.0, 129.0, 81.0, 0.28769075870513916, 2.0], [228.0, 154.0, 279.0, 180.0, 0.2695554792881012, 2.0]]"
264,"[[223.0, 148.0, 269.0, 178.0, 0.6795126795768738, 2.0]]"
265,"[[219.0, 143.0, 259.0, 174.0, 0.6601883769035339, 2.0], [119.0, 72.0, 129.0, 81.0, 0.2514849007129669, 2.0]]"
266,"[[216.0, 138.0, 253.0, 166.0, 0.7171267867088318, 2.0], [119.0, 72.0, 128.0, 81.0, 0.32571402192115784, 2.0]]"
267,"[[212.0, 133.0, 247.0, 158.0, 0.6330618262290955, 2.0], [119.0, 73.0, 127.0, 82.0, 0.27075856924057007, 2.0]]"
268,"[[211.0, 129.0, 241.0, 154.0, 0.7046133279800415, 2.0]]"
269,"[[208.0, 126.0, 236.0, 149.0, 0.7989324927330017, 2.0]]"
270,"[[206.0, 123.0, 233.0, 145.0, 0.8395730257034302, 2.0]]"
271,"[[203.0, 120.0, 229.0, 140.0, 0.7188474535942078, 2.0]]"
272,"[[201.0, 118.0, 224.0, 136.0, 0.7691016793251038, 2.0]]"
273,"[[202.0, 115.0, 223.0, 133.0, 0.508716344833374, 2.0]]"
274,"[[200.0, 113.0, 219.0, 130.0, 0.5097028613090515, 2.0]]"
275,"[[199.0, 111.0, 216.0, 126.0, 0.6637683510780334, 2.0]]"
276,"[[197.0, 109.0, 214.0, 125.0, 0.6772884130477905, 2.0]]"
277,"[[195.0, 108.0, 212.0, 122.0, 0.7091065645217896, 2.0]]"
278,"[[194.0, 106.0, 209.0, 120.0, 0.7129595875740051, 2.0]]"
279,"[[193.0, 104.0, 207.0, 118.0, 0.7206659913063049, 2.0], [112.0, 77.0, 121.0, 86.0, 0.258944034576416, 2.0]]"
280,"[[190.0, 103.0, 206.0, 116.0, 0.7013882994651794, 2.0], [111.0, 77.0, 121.0, 87.0, 0.2828597128391266, 2.0]]"
281,"[[189.0, 102.0, 206.0, 115.0, 0.6001923680305481, 2.0], [111.0, 78.0, 120.0, 87.0, 0.369450181722641, 2.0]]"
282,"[[189.0, 101.0, 203.0, 112.0, 0.7097455859184265, 2.0], [110.0, 78.0, 120.0, 88.0, 0.30982616543769836, 2.0]]"
283,"[[187.0, 99.0, 203.0, 112.0, 0.7531242370605469, 2.0], [109.0, 79.0, 119.0, 88.0, 0.26577192544937134, 2.0]]"
284,"[[187.0, 99.0, 201.0, 110.0, 0.6844485998153687, 2.0]]"
285,"[[185.0, 100.0, 199.0, 108.0, 0.6759637594223022, 2.0]]"
286,"[[185.0, 98.0, 198.0, 107.0, 0.6735991835594177, 2.0]]"
287,"[[184.0, 96.0, 197.0, 105.0, 0.6486974954605103, 2.0]]"
288,"[[184.0, 95.0, 196.0, 105.0, 0.617384135723114, 2.0]]"
289,"[[183.0, 96.0, 195.0, 104.0, 0.7124276757240295, 2.0], [135.0, 81.0, 143.0, 88.0, 0.2751435935497284, 2.0], [104.0, 81.0, 117.0, 92.0, 0.25630566477775574, 2.0]]"
290,"[[183.0, 95.0, 194.0, 102.0, 0.5946959257125854, 2.0], [104.0, 80.0, 116.0, 93.0, 0.2703554928302765, 2.0], [135.0, 82.0, 143.0, 89.0, 0.25258228182792664, 2.0]]"
291,"[[183.0, 94.0, 194.0, 103.0, 0.6764222979545593, 2.0], [102.0, 83.0, 115.0, 93.0, 0.5407329201698303, 2.0]]"
292,"[[182.0, 95.0, 193.0, 102.0, 0.7621097564697266, 2.0], [102.0, 83.0, 114.0, 93.0, 0.34325170516967773, 2.0]]"
293,"[[181.0, 94.0, 193.0, 101.0, 0.7333173751831055, 2.0], [102.0, 82.0, 115.0, 93.0, 0.2965289354324341, 2.0]]"
294,"[[181.0, 93.0, 192.0, 101.0, 0.6699065566062927, 2.0], [100.0, 85.0, 112.0, 95.0, 0.4899551570415497, 2.0]]"
295,"[[180.0, 93.0, 192.0, 100.0, 0.6510089039802551, 2.0], [134.0, 85.0, 143.0, 92.0, 0.34522002935409546, 2.0], [99.0, 81.0, 113.0, 95.0, 0.30555105209350586, 2.0]]"
296,"[[180.0, 92.0, 191.0, 99.0, 0.5654537081718445, 2.0], [97.0, 86.0, 110.0, 96.0, 0.33944210410118103, 2.0], [133.0, 83.0, 143.0, 92.0, 0.2798830270767212, 2.0]]"
297,"[[96.0, 86.0, 110.0, 97.0, 0.4868420362472534, 2.0], [179.0, 92.0, 190.0, 98.0, 0.4680033326148987, 2.0]]"
298,"[[96.0, 86.0, 109.0, 97.0, 0.5073361992835999, 2.0], [179.0, 89.0, 189.0, 96.0, 0.4472961723804474, 2.0], [133.0, 86.0, 141.0, 94.0, 0.35111290216445923, 2.0]]"
299,"[[94.0, 88.0, 107.0, 98.0, 0.6257269382476807, 2.0], [179.0, 89.0, 188.0, 96.0, 0.49429240822792053, 2.0], [133.0, 88.0, 141.0, 95.0, 0.317036509513855, 2.0]]"
300,"[[93.0, 89.0, 106.0, 99.0, 0.6369392275810242, 2.0], [179.0, 88.0, 188.0, 95.0, 0.49913057684898376, 2.0], [131.0, 86.0, 140.0, 94.0, 0.3772478699684143, 2.0]]"
301,"[[92.0, 90.0, 105.0, 100.0, 0.6027081608772278, 2.0], [178.0, 89.0, 187.0, 95.0, 0.39386382699012756, 2.0], [130.0, 87.0, 140.0, 94.0, 0.39127665758132935, 2.0]]"
302,"[[91.0, 90.0, 104.0, 100.0, 0.5339304208755493, 2.0], [131.0, 88.0, 140.0, 96.0, 0.42373305559158325, 2.0], [178.0, 88.0, 187.0, 94.0, 0.3318844139575958, 2.0]]"
303,"[[88.0, 90.0, 104.0, 101.0, 0.5725529789924622, 2.0], [130.0, 89.0, 139.0, 97.0, 0.4237826466560364, 2.0], [177.0, 87.0, 186.0, 94.0, 0.3559727966785431, 2.0]]"
304,"[[87.0, 91.0, 103.0, 101.0, 0.42164739966392517, 2.0], [129.0, 89.0, 140.0, 98.0, 0.3664613366127014, 2.0]]"
305,"[[128.0, 90.0, 140.0, 99.0, 0.5314375758171082, 2.0], [87.0, 91.0, 102.0, 102.0, 0.5268712639808655, 2.0], [176.0, 86.0, 185.0, 93.0, 0.3843766748905182, 2.0], [126.0, 85.0, 138.0, 97.0, 0.2869454026222229, 2.0], [98.0, 81.0, 108.0, 88.0, 0.2781341075897217, 2.0]]"
306,"[[85.0, 91.0, 99.0, 103.0, 0.7166034579277039, 2.0], [128.0, 90.0, 139.0, 100.0, 0.47189322113990784, 2.0], [98.0, 81.0, 108.0, 88.0, 0.2858327627182007, 2.0], [176.0, 86.0, 185.0, 93.0, 0.27283650636672974, 2.0]]"
307,"[[83.0, 93.0, 98.0, 104.0, 0.6383516788482666, 2.0], [127.0, 90.0, 139.0, 100.0, 0.5459607839584351, 2.0], [97.0, 81.0, 108.0, 90.0, 0.2610186040401459, 2.0]]"
308,"[[127.0, 90.0, 138.0, 101.0, 0.6329118609428406, 2.0], [81.0, 93.0, 97.0, 106.0, 0.46801769733428955, 2.0], [175.0, 86.0, 183.0, 92.0, 0.3686220347881317, 2.0], [96.0, 82.0, 106.0, 90.0, 0.2608012557029724, 2.0]]"
309,"[[79.0, 94.0, 95.0, 106.0, 0.6629406809806824, 2.0], [127.0, 92.0, 138.0, 102.0, 0.6270401477813721, 2.0], [95.0, 82.0, 106.0, 90.0, 0.32537272572517395, 2.0], [120.0, 82.0, 130.0, 89.0, 0.27754050493240356, 2.0]]"
310,"[[126.0, 94.0, 137.0, 103.0, 0.6980551481246948, 2.0], [78.0, 96.0, 94.0, 108.0, 0.6075164079666138, 2.0], [94.0, 83.0, 104.0, 90.0, 0.4603137671947479, 2.0], [121.0, 83.0, 130.0, 91.0, 0.27619674801826477, 2.0], [175.0, 85.0, 183.0, 91.0, 0.2589956820011139, 2.0]]"
311,"[[124.0, 94.0, 137.0, 103.0, 0.6599019169807434, 2.0], [94.0, 83.0, 105.0, 91.0, 0.6457536816596985, 2.0], [75.0, 95.0, 93.0, 109.0, 0.6427027583122253, 2.0]]"
312,"[[124.0, 94.0, 136.0, 104.0, 0.6547351479530334, 2.0], [74.0, 96.0, 91.0, 109.0, 0.6201164126396179, 2.0], [93.0, 83.0, 104.0, 91.0, 0.49867770075798035, 2.0], [119.0, 84.0, 130.0, 92.0, 0.29849523305892944, 2.0]]"
313,"[[70.0, 97.0, 91.0, 110.0, 0.6862744688987732, 2.0], [123.0, 94.0, 136.0, 106.0, 0.6848683953285217, 2.0], [93.0, 83.0, 104.0, 92.0, 0.3082694113254547, 2.0]]"
314,"[[69.0, 98.0, 89.0, 111.0, 0.7384945750236511, 2.0], [122.0, 96.0, 134.0, 107.0, 0.6508209109306335, 2.0], [91.0, 84.0, 102.0, 92.0, 0.3352907598018646, 2.0], [119.0, 84.0, 127.0, 92.0, 0.3307197391986847, 2.0]]"
315,"[[66.0, 99.0, 85.0, 112.0, 0.7649897933006287, 2.0], [121.0, 97.0, 134.0, 108.0, 0.7570888996124268, 2.0], [89.0, 85.0, 100.0, 93.0, 0.5339094996452332, 2.0], [119.0, 85.0, 126.0, 92.0, 0.47607704997062683, 2.0], [120.0, 85.0, 133.0, 94.0, 0.3086395561695099, 2.0]]"
316,"[[119.0, 97.0, 134.0, 110.0, 0.7596490383148193, 2.0], [64.0, 99.0, 82.0, 114.0, 0.6352859735488892, 2.0], [88.0, 85.0, 100.0, 93.0, 0.5801266431808472, 2.0], [118.0, 85.0, 127.0, 92.0, 0.4590592384338379, 2.0], [119.0, 83.0, 132.0, 95.0, 0.36125263571739197, 2.0]]"
317,"[[119.0, 97.0, 134.0, 110.0, 0.7846630215644836, 2.0], [61.0, 100.0, 81.0, 116.0, 0.6815922260284424, 2.0], [88.0, 85.0, 99.0, 93.0, 0.5779870748519897, 2.0], [118.0, 85.0, 127.0, 93.0, 0.4863448143005371, 2.0], [118.0, 82.0, 131.0, 93.0, 0.29390156269073486, 2.0]]"
318,"[[118.0, 98.0, 132.0, 111.0, 0.7307582497596741, 2.0], [87.0, 85.0, 98.0, 94.0, 0.6897212266921997, 2.0], [58.0, 101.0, 80.0, 118.0, 0.6853111982345581, 2.0], [116.0, 85.0, 126.0, 93.0, 0.45767536759376526, 2.0]]"
319,"[[117.0, 100.0, 131.0, 112.0, 0.7365550994873047, 2.0], [55.0, 103.0, 76.0, 119.0, 0.6918400526046753, 2.0], [85.0, 85.0, 97.0, 94.0, 0.6430927515029907, 2.0], [115.0, 85.0, 125.0, 93.0, 0.3631731867790222, 2.0]]"
320,"[[52.0, 102.0, 74.0, 120.0, 0.7896333932876587, 2.0], [115.0, 100.0, 130.0, 113.0, 0.7742347121238708, 2.0], [84.0, 85.0, 96.0, 94.0, 0.6436787247657776, 2.0], [115.0, 86.0, 125.0, 95.0, 0.4947310984134674, 2.0], [104.0, 81.0, 113.0, 88.0, 0.2835415005683899, 2.0]]"
321,"[[114.0, 101.0, 129.0, 115.0, 0.7837340831756592, 2.0], [48.0, 102.0, 73.0, 121.0, 0.7171111702919006, 2.0], [114.0, 86.0, 125.0, 95.0, 0.5258172750473022, 2.0], [83.0, 84.0, 95.0, 95.0, 0.5117244124412537, 2.0], [104.0, 79.0, 113.0, 87.0, 0.3394010365009308, 2.0]]"
322,"[[111.0, 102.0, 129.0, 117.0, 0.7873438596725464, 2.0], [44.0, 104.0, 71.0, 123.0, 0.7307810187339783, 2.0], [112.0, 86.0, 124.0, 96.0, 0.5787169933319092, 2.0], [81.0, 85.0, 93.0, 95.0, 0.5593476891517639, 2.0], [105.0, 80.0, 113.0, 86.0, 0.3123769462108612, 2.0]]"
323,"[[111.0, 102.0, 127.0, 119.0, 0.7816733121871948, 2.0], [40.0, 104.0, 68.0, 124.0, 0.7313692569732666, 2.0], [80.0, 85.0, 92.0, 95.0, 0.5795167684555054, 2.0], [112.0, 86.0, 124.0, 96.0, 0.553439199924469, 2.0], [104.0, 80.0, 112.0, 86.0, 0.4330471158027649, 2.0]]"
324,"[[35.0, 105.0, 65.0, 126.0, 0.8367502093315125, 2.0], [110.0, 103.0, 127.0, 120.0, 0.7777302265167236, 2.0], [79.0, 86.0, 91.0, 95.0, 0.6649248600006104, 2.0], [111.0, 86.0, 122.0, 96.0, 0.6106775403022766, 2.0], [104.0, 79.0, 112.0, 87.0, 0.35773754119873047, 2.0]]"
325,"[[32.0, 106.0, 62.0, 128.0, 0.7655279636383057, 2.0], [109.0, 103.0, 126.0, 121.0, 0.6761699914932251, 2.0], [111.0, 86.0, 122.0, 96.0, 0.6064424514770508, 2.0], [77.0, 85.0, 91.0, 95.0, 0.6053588390350342, 2.0], [103.0, 78.0, 110.0, 87.0, 0.35502907633781433, 2.0]]"
326,"[[28.0, 107.0, 59.0, 130.0, 0.8217211365699768, 2.0], [110.0, 86.0, 121.0, 96.0, 0.637912392616272, 2.0], [76.0, 86.0, 89.0, 95.0, 0.6348758339881897, 2.0], [106.0, 103.0, 125.0, 122.0, 0.5141854882240295, 2.0], [102.0, 77.0, 110.0, 86.0, 0.282293438911438, 2.0]]"
327,"[[21.0, 109.0, 56.0, 132.0, 0.7839522957801819, 2.0], [74.0, 84.0, 89.0, 96.0, 0.5931456089019775, 2.0], [110.0, 86.0, 121.0, 96.0, 0.5559509992599487, 2.0], [104.0, 105.0, 122.0, 125.0, 0.5230939984321594, 2.0], [100.0, 80.0, 109.0, 87.0, 0.25866732001304626, 2.0]]"
328,"[[101.0, 106.0, 122.0, 126.0, 0.7281268835067749, 2.0], [15.0, 109.0, 52.0, 135.0, 0.6900265216827393, 2.0], [72.0, 87.0, 85.0, 95.0, 0.6262125968933105, 2.0], [108.0, 86.0, 121.0, 96.0, 0.6055179834365845, 2.0], [99.0, 78.0, 108.0, 85.0, 0.41415029764175415, 2.0]]"
329,"[[99.0, 106.0, 121.0, 129.0, 0.7927626371383667, 2.0], [8.0, 110.0, 48.0, 137.0, 0.7803653478622437, 2.0], [107.0, 87.0, 120.0, 96.0, 0.6438120603561401, 2.0], [71.0, 86.0, 85.0, 96.0, 0.641372799873352, 2.0], [99.0, 77.0, 108.0, 85.0, 0.2551575303077698, 2.0]]"
330,"[[97.0, 107.0, 119.0, 131.0, 0.6744316220283508, 2.0], [3.0, 112.0, 45.0, 141.0, 0.6434682011604309, 2.0], [105.0, 87.0, 118.0, 96.0, 0.6077231168746948, 2.0], [70.0, 85.0, 82.0, 95.0, 0.5671995878219604, 2.0]]"
331,"[[0.0, 113.0, 39.0, 143.0, 0.8387411236763, 2.0], [94.0, 108.0, 119.0, 133.0, 0.7339954972267151, 2.0], [103.0, 86.0, 117.0, 97.0, 0.6482107639312744, 2.0], [69.0, 84.0, 82.0, 95.0, 0.622689962387085, 2.0]]"
332,"[[0.0, 113.0, 34.0, 146.0, 0.7576509714126587, 2.0], [103.0, 86.0, 117.0, 96.0, 0.666983425617218, 2.0], [91.0, 110.0, 117.0, 136.0, 0.6233766674995422, 2.0], [67.0, 83.0, 81.0, 95.0, 0.5576938986778259, 2.0], [96.0, 75.0, 105.0, 83.0, 0.3029717206954956, 2.0]]"
333,"[[102.0, 84.0, 115.0, 96.0, 0.6969665884971619, 2.0], [86.0, 112.0, 115.0, 139.0, 0.6788427233695984, 2.0], [64.0, 83.0, 79.0, 95.0, 0.5394880175590515, 2.0], [0.0, 115.0, 29.0, 148.0, 0.4760381281375885, 2.0], [96.0, 74.0, 105.0, 83.0, 0.38837337493896484, 2.0]]"
334,"[[62.0, 83.0, 77.0, 95.0, 0.6988937854766846, 2.0], [101.0, 85.0, 114.0, 96.0, 0.6853868365287781, 2.0], [83.0, 113.0, 113.0, 142.0, 0.6752002835273743, 2.0], [0.0, 115.0, 21.0, 147.0, 0.5778875350952148, 2.0], [95.0, 74.0, 105.0, 82.0, 0.37055253982543945, 2.0]]"
335,"[[0.0, 117.0, 16.0, 145.0, 0.7045799493789673, 2.0], [60.0, 82.0, 76.0, 94.0, 0.704237699508667, 2.0], [78.0, 114.0, 110.0, 146.0, 0.6989396810531616, 2.0], [99.0, 84.0, 113.0, 96.0, 0.696927011013031, 2.0], [93.0, 74.0, 102.0, 82.0, 0.44881120324134827, 2.0]]"
336,"[[73.0, 116.0, 108.0, 151.0, 0.7360222935676575, 2.0], [95.0, 85.0, 113.0, 96.0, 0.6590110063552856, 2.0], [58.0, 82.0, 74.0, 94.0, 0.634956955909729, 2.0], [93.0, 73.0, 102.0, 81.0, 0.5658867955207825, 2.0], [0.0, 123.0, 8.0, 147.0, 0.5223290920257568, 2.0]]"
