frame,number of cars
319,"[[584.0, 489.0, 657.0, 562.0, 0.9001255631446838, 2.0], [273.0, 507.0, 391.0, 593.0, 0.8821030259132385, 2.0], [595.0, 383.0, 621.0, 402.0, 0.8720076680183411, 2.0], [533.0, 402.0, 570.0, 430.0, 0.8651697635650635, 2.0], [661.0, 375.0, 680.0, 390.0, 0.8386810421943665, 2.0], [427.0, 428.0, 481.0, 471.0, 0.8155311942100525, 2.0], [621.0, 374.0, 644.0, 389.0, 0.7791900634765625, 2.0], [578.0, 426.0, 629.0, 472.0, 0.7770535349845886, 2.0], [864.0, 412.0, 894.0, 435.0, 0.7113634347915649, 2.0], [349.0, 310.0, 375.0, 327.0, 0.6665306091308594, 2.0], [879.0, 349.0, 895.0, 360.0, 0.6159682869911194, 2.0], [1278.0, 317.0, 1310.0, 329.0, 0.5887404680252075, 2.0], [895.0, 357.0, 908.0, 368.0, 0.5647850632667542, 2.0], [515.0, 316.0, 559.0, 328.0, 0.528529167175293, 2.0], [840.0, 347.0, 854.0, 357.0, 0.4871009886264801, 2.0], [692.0, 347.0, 705.0, 356.0, 0.4401724338531494, 2.0], [897.0, 371.0, 917.0, 389.0, 0.4223579466342926, 2.0], [152.0, 304.0, 180.0, 317.0, 0.3104791045188904, 2.0]]"
320,"[[257.0, 510.0, 380.0, 599.0, 0.912919819355011, 2.0], [594.0, 383.0, 620.0, 401.0, 0.8944167494773865, 2.0], [577.0, 492.0, 655.0, 568.0, 0.8884019255638123, 2.0], [530.0, 403.0, 567.0, 430.0, 0.8621671199798584, 2.0], [420.0, 429.0, 477.0, 472.0, 0.8306373357772827, 2.0], [660.0, 374.0, 679.0, 390.0, 0.8212826251983643, 2.0], [620.0, 373.0, 643.0, 389.0, 0.8073187470436096, 2.0], [573.0, 427.0, 626.0, 474.0, 0.7678254842758179, 2.0], [862.0, 409.0, 893.0, 432.0, 0.720278263092041, 2.0], [1277.0, 317.0, 1309.0, 329.0, 0.6341720819473267, 2.0], [880.0, 349.0, 894.0, 359.0, 0.5697261095046997, 2.0], [840.0, 346.0, 853.0, 357.0, 0.5351656675338745, 2.0], [895.0, 356.0, 906.0, 366.0, 0.522216260433197, 2.0], [896.0, 368.0, 916.0, 386.0, 0.5214892029762268, 2.0], [349.0, 309.0, 373.0, 326.0, 0.5098119378089905, 2.0], [913.0, 367.0, 933.0, 379.0, 0.4432426691055298, 2.0], [691.0, 345.0, 705.0, 354.0, 0.4305354058742523, 2.0], [514.0, 314.0, 558.0, 325.0, 0.3720114529132843, 2.0], [152.0, 303.0, 183.0, 317.0, 0.3606489598751068, 2.0]]"
321,"[[238.0, 514.0, 368.0, 607.0, 0.9168302416801453, 2.0], [413.0, 430.0, 471.0, 473.0, 0.9061762094497681, 2.0], [570.0, 498.0, 650.0, 576.0, 0.8881006836891174, 2.0], [592.0, 381.0, 618.0, 401.0, 0.8789421319961548, 2.0], [526.0, 402.0, 565.0, 431.0, 0.8356757164001465, 2.0], [658.0, 373.0, 679.0, 389.0, 0.8287510871887207, 2.0], [861.0, 406.0, 892.0, 429.0, 0.8126373291015625, 2.0], [569.0, 427.0, 624.0, 476.0, 0.8016251921653748, 2.0], [619.0, 372.0, 641.0, 388.0, 0.7844560742378235, 2.0], [913.0, 365.0, 932.0, 378.0, 0.7061840295791626, 2.0], [896.0, 367.0, 915.0, 385.0, 0.6648465991020203, 2.0], [1275.0, 316.0, 1308.0, 329.0, 0.6396519541740417, 2.0], [893.0, 352.0, 907.0, 364.0, 0.5974153280258179, 2.0], [879.0, 346.0, 894.0, 357.0, 0.5885839462280273, 2.0], [839.0, 344.0, 853.0, 355.0, 0.5386543273925781, 2.0], [512.0, 312.0, 556.0, 326.0, 0.5082398653030396, 2.0], [345.0, 308.0, 371.0, 324.0, 0.44516298174858093, 2.0], [691.0, 344.0, 707.0, 353.0, 0.4172695279121399, 2.0]]"
322,"[[407.0, 430.0, 467.0, 475.0, 0.9187681674957275, 2.0], [221.0, 518.0, 356.0, 616.0, 0.8932698369026184, 2.0], [590.0, 380.0, 616.0, 401.0, 0.8832693696022034, 2.0], [562.0, 502.0, 645.0, 584.0, 0.8787633776664734, 2.0], [523.0, 402.0, 561.0, 431.0, 0.8578576445579529, 2.0], [861.0, 403.0, 890.0, 427.0, 0.8237245082855225, 2.0], [616.0, 372.0, 640.0, 387.0, 0.816810131072998, 2.0], [565.0, 428.0, 621.0, 478.0, 0.8060087561607361, 2.0], [656.0, 372.0, 679.0, 388.0, 0.8055942058563232, 2.0], [511.0, 312.0, 555.0, 324.0, 0.6505067348480225, 2.0], [1277.0, 314.0, 1307.0, 326.0, 0.6441148519515991, 2.0], [896.0, 365.0, 913.0, 382.0, 0.6334436535835266, 2.0], [913.0, 364.0, 931.0, 376.0, 0.6041355729103088, 2.0], [894.0, 352.0, 907.0, 362.0, 0.575474739074707, 2.0], [838.0, 342.0, 852.0, 353.0, 0.5442485213279724, 2.0], [343.0, 307.0, 369.0, 323.0, 0.4777825176715851, 2.0], [879.0, 344.0, 893.0, 356.0, 0.43470269441604614, 2.0], [691.0, 343.0, 705.0, 352.0, 0.40086427330970764, 2.0]]"
323,"[[201.0, 523.0, 341.0, 624.0, 0.9275238513946533, 2.0], [399.0, 431.0, 465.0, 477.0, 0.8930967450141907, 2.0], [519.0, 401.0, 558.0, 431.0, 0.8734357953071594, 2.0], [587.0, 378.0, 615.0, 400.0, 0.8551344871520996, 2.0], [561.0, 428.0, 619.0, 478.0, 0.8508008122444153, 2.0], [656.0, 372.0, 678.0, 387.0, 0.8486292362213135, 2.0], [614.0, 371.0, 639.0, 387.0, 0.8272234797477722, 2.0], [859.0, 400.0, 889.0, 423.0, 0.789088785648346, 2.0], [556.0, 505.0, 641.0, 589.0, 0.6849213242530823, 2.0], [510.0, 310.0, 554.0, 323.0, 0.628835141658783, 2.0], [839.0, 340.0, 851.0, 351.0, 0.6041839718818665, 2.0], [895.0, 364.0, 913.0, 380.0, 0.577619731426239, 2.0], [878.0, 343.0, 892.0, 352.0, 0.5423499941825867, 2.0], [340.0, 305.0, 367.0, 322.0, 0.5383337736129761, 2.0], [913.0, 362.0, 930.0, 374.0, 0.5227636098861694, 2.0], [1277.0, 313.0, 1306.0, 324.0, 0.5101962089538574, 2.0], [690.0, 340.0, 705.0, 351.0, 0.47636792063713074, 2.0], [893.0, 350.0, 907.0, 361.0, 0.47130122780799866, 2.0], [900.0, 362.0, 927.0, 377.0, 0.37543943524360657, 2.0]]"
324,"[[180.0, 527.0, 327.0, 633.0, 0.909885823726654, 2.0], [393.0, 429.0, 456.0, 476.0, 0.8997635841369629, 2.0], [547.0, 509.0, 635.0, 597.0, 0.8749638795852661, 2.0], [515.0, 401.0, 556.0, 430.0, 0.8525973558425903, 2.0], [586.0, 377.0, 615.0, 398.0, 0.845272958278656, 2.0], [656.0, 369.0, 676.0, 385.0, 0.8238246440887451, 2.0], [613.0, 369.0, 637.0, 385.0, 0.7984090447425842, 2.0], [556.0, 428.0, 615.0, 480.0, 0.781071662902832, 2.0], [858.0, 397.0, 888.0, 419.0, 0.7410778999328613, 2.0], [911.0, 359.0, 929.0, 371.0, 0.6163597702980042, 2.0], [690.0, 339.0, 704.0, 349.0, 0.5807065367698669, 2.0], [1275.0, 310.0, 1304.0, 323.0, 0.5533191561698914, 2.0], [337.0, 303.0, 366.0, 321.0, 0.5296740531921387, 2.0], [839.0, 338.0, 852.0, 348.0, 0.5182116031646729, 2.0], [509.0, 308.0, 553.0, 321.0, 0.4883776009082794, 2.0], [892.0, 348.0, 906.0, 358.0, 0.469219833612442, 2.0], [875.0, 340.0, 891.0, 350.0, 0.46195536851882935, 2.0], [893.0, 362.0, 912.0, 378.0, 0.42325881123542786, 2.0], [1128.0, 311.0, 1144.0, 320.0, 0.28068259358406067, 2.0]]"
325,"[[155.0, 533.0, 312.0, 641.0, 0.8944078087806702, 2.0], [538.0, 515.0, 630.0, 604.0, 0.8932515382766724, 2.0], [386.0, 429.0, 451.0, 477.0, 0.8677250146865845, 2.0], [585.0, 376.0, 613.0, 396.0, 0.8478316068649292, 2.0], [654.0, 368.0, 675.0, 384.0, 0.8451425433158875, 2.0], [512.0, 399.0, 553.0, 429.0, 0.8445304036140442, 2.0], [613.0, 368.0, 635.0, 383.0, 0.8434457182884216, 2.0], [552.0, 428.0, 611.0, 481.0, 0.8400510549545288, 2.0], [858.0, 395.0, 887.0, 415.0, 0.7731082439422607, 2.0], [838.0, 336.0, 852.0, 346.0, 0.6589580774307251, 2.0], [877.0, 337.0, 891.0, 349.0, 0.5872803926467896, 2.0], [911.0, 357.0, 929.0, 370.0, 0.5465235114097595, 2.0], [334.0, 300.0, 362.0, 317.0, 0.5422254204750061, 2.0], [506.0, 305.0, 549.0, 319.0, 0.5053543448448181, 2.0], [893.0, 359.0, 912.0, 374.0, 0.4500023424625397, 2.0], [689.0, 336.0, 703.0, 347.0, 0.43829697370529175, 2.0], [891.0, 344.0, 905.0, 353.0, 0.38839441537857056, 2.0], [1277.0, 308.0, 1306.0, 319.0, 0.35494911670684814, 2.0], [869.0, 336.0, 882.0, 345.0, 0.2785269618034363, 2.0]]"
326,"[[378.0, 428.0, 443.0, 477.0, 0.9192765355110168, 2.0], [130.0, 536.0, 295.0, 653.0, 0.9133588671684265, 2.0], [529.0, 518.0, 625.0, 613.0, 0.8832927942276001, 2.0], [508.0, 398.0, 550.0, 428.0, 0.8583897352218628, 2.0], [548.0, 427.0, 608.0, 482.0, 0.852760910987854, 2.0], [583.0, 374.0, 611.0, 395.0, 0.8376166820526123, 2.0], [652.0, 366.0, 675.0, 382.0, 0.8220860958099365, 2.0], [857.0, 390.0, 886.0, 411.0, 0.8162881731987, 2.0], [611.0, 365.0, 635.0, 381.0, 0.7923286557197571, 2.0], [911.0, 353.0, 929.0, 367.0, 0.6541724801063538, 2.0], [503.0, 303.0, 547.0, 317.0, 0.5826712250709534, 2.0], [878.0, 334.0, 892.0, 345.0, 0.5690615773200989, 2.0], [839.0, 333.0, 852.0, 344.0, 0.5397435426712036, 2.0], [689.0, 334.0, 702.0, 345.0, 0.46688637137413025, 2.0], [892.0, 343.0, 906.0, 352.0, 0.4548231363296509, 2.0], [892.0, 354.0, 911.0, 371.0, 0.4150983393192291, 2.0], [333.0, 297.0, 360.0, 315.0, 0.35741931200027466, 2.0], [1280.0, 306.0, 1300.0, 318.0, 0.25570249557495117, 2.0]]"
327,"[[104.0, 542.0, 277.0, 664.0, 0.9117568135261536, 2.0], [371.0, 427.0, 438.0, 478.0, 0.8934555053710938, 2.0], [580.0, 372.0, 607.0, 393.0, 0.8769218921661377, 2.0], [542.0, 428.0, 606.0, 483.0, 0.8720027208328247, 2.0], [505.0, 396.0, 546.0, 427.0, 0.8587718605995178, 2.0], [520.0, 525.0, 620.0, 621.0, 0.8387316465377808, 2.0], [651.0, 363.0, 674.0, 380.0, 0.8193115592002869, 2.0], [611.0, 364.0, 634.0, 379.0, 0.7878205180168152, 2.0], [858.0, 387.0, 884.0, 407.0, 0.7534166574478149, 2.0], [911.0, 351.0, 928.0, 363.0, 0.616703987121582, 2.0], [838.0, 330.0, 851.0, 340.0, 0.6139689087867737, 2.0], [877.0, 333.0, 891.0, 342.0, 0.5668438673019409, 2.0], [687.0, 332.0, 703.0, 343.0, 0.4433980882167816, 2.0], [501.0, 301.0, 543.0, 315.0, 0.4201943278312683, 2.0], [891.0, 340.0, 904.0, 350.0, 0.3987015187740326, 2.0], [891.0, 352.0, 911.0, 369.0, 0.3833334743976593, 2.0], [1276.0, 302.0, 1299.0, 315.0, 0.3715616762638092, 2.0], [328.0, 296.0, 359.0, 312.0, 0.3340509533882141, 2.0]]"
328,"[[508.0, 530.0, 612.0, 633.0, 0.908236563205719, 2.0], [75.0, 546.0, 257.0, 672.0, 0.9031519889831543, 2.0], [362.0, 429.0, 434.0, 479.0, 0.8662448525428772, 2.0], [500.0, 395.0, 543.0, 426.0, 0.8496751189231873, 2.0], [579.0, 370.0, 608.0, 392.0, 0.8409941792488098, 2.0], [650.0, 361.0, 672.0, 376.0, 0.8337095975875854, 2.0], [609.0, 361.0, 633.0, 377.0, 0.8185581564903259, 2.0], [537.0, 426.0, 602.0, 483.0, 0.772756814956665, 2.0], [856.0, 383.0, 883.0, 403.0, 0.7297932505607605, 2.0], [837.0, 327.0, 851.0, 338.0, 0.5189394354820251, 2.0], [501.0, 298.0, 539.0, 312.0, 0.5134541988372803, 2.0], [687.0, 328.0, 701.0, 340.0, 0.45339974761009216, 2.0], [326.0, 291.0, 358.0, 309.0, 0.44490793347358704, 2.0], [877.0, 329.0, 891.0, 340.0, 0.4197247624397278, 2.0], [891.0, 334.0, 905.0, 345.0, 0.2660314440727234, 2.0]]"
329,"[[43.0, 554.0, 236.0, 688.0, 0.9189384579658508, 2.0], [495.0, 535.0, 606.0, 642.0, 0.8934321999549866, 2.0], [497.0, 393.0, 540.0, 425.0, 0.8663753271102905, 2.0], [355.0, 426.0, 425.0, 479.0, 0.8649715185165405, 2.0], [576.0, 367.0, 605.0, 389.0, 0.8607550859451294, 2.0], [649.0, 359.0, 672.0, 376.0, 0.8535354733467102, 2.0], [608.0, 358.0, 632.0, 375.0, 0.8505653142929077, 2.0], [531.0, 426.0, 597.0, 484.0, 0.7924099564552307, 2.0], [854.0, 380.0, 883.0, 400.0, 0.752808690071106, 2.0], [839.0, 324.0, 850.0, 334.0, 0.5890862345695496, 2.0], [686.0, 325.0, 702.0, 338.0, 0.5620764493942261, 2.0], [874.0, 326.0, 890.0, 336.0, 0.551145613193512, 2.0], [325.0, 289.0, 354.0, 307.0, 0.4877541661262512, 2.0], [498.0, 296.0, 537.0, 308.0, 0.4313700795173645, 2.0], [890.0, 346.0, 909.0, 362.0, 0.34127873182296753, 2.0], [150.0, 283.0, 168.0, 295.0, 0.28379058837890625, 2.0]]"
330,"[[9.0, 560.0, 214.0, 702.0, 0.9261841773986816, 2.0], [574.0, 365.0, 603.0, 386.0, 0.9074299931526184, 2.0], [648.0, 356.0, 670.0, 373.0, 0.8989769220352173, 2.0], [607.0, 355.0, 631.0, 372.0, 0.8833107352256775, 2.0], [346.0, 425.0, 420.0, 479.0, 0.8659428358078003, 2.0], [484.0, 538.0, 598.0, 653.0, 0.8475691080093384, 2.0], [492.0, 390.0, 536.0, 423.0, 0.8310204744338989, 2.0], [854.0, 374.0, 881.0, 395.0, 0.8269460201263428, 2.0], [525.0, 425.0, 594.0, 485.0, 0.7656456828117371, 2.0], [889.0, 341.0, 908.0, 357.0, 0.6840474605560303, 2.0], [908.0, 340.0, 925.0, 352.0, 0.6746858358383179, 2.0], [875.0, 322.0, 890.0, 333.0, 0.6346877813339233, 2.0], [686.0, 322.0, 701.0, 334.0, 0.6141363382339478, 2.0], [839.0, 320.0, 851.0, 331.0, 0.553636908531189, 2.0], [322.0, 286.0, 351.0, 303.0, 0.5040401816368103, 2.0], [496.0, 291.0, 537.0, 305.0, 0.4479023516178131, 2.0], [890.0, 329.0, 904.0, 340.0, 0.358569860458374, 2.0], [150.0, 279.0, 172.0, 291.0, 0.3070656955242157, 2.0]]"
331,"[[1.0, 567.0, 191.0, 714.0, 0.9253196120262146, 2.0], [467.0, 546.0, 590.0, 666.0, 0.8989992141723633, 2.0], [647.0, 352.0, 670.0, 369.0, 0.8951509594917297, 2.0], [337.0, 423.0, 411.0, 479.0, 0.8745959997177124, 2.0], [571.0, 361.0, 601.0, 382.0, 0.866890549659729, 2.0], [488.0, 387.0, 534.0, 420.0, 0.8397893309593201, 2.0], [604.0, 352.0, 629.0, 368.0, 0.8321189284324646, 2.0], [854.0, 369.0, 880.0, 389.0, 0.8160014748573303, 2.0], [519.0, 423.0, 589.0, 485.0, 0.7774975895881653, 2.0], [907.0, 335.0, 924.0, 348.0, 0.7142274379730225, 2.0], [320.0, 281.0, 347.0, 299.0, 0.5916014313697815, 2.0], [836.0, 316.0, 850.0, 326.0, 0.5242193341255188, 2.0], [874.0, 318.0, 890.0, 327.0, 0.5134124159812927, 2.0], [685.0, 316.0, 702.0, 330.0, 0.46316131949424744, 2.0], [889.0, 336.0, 907.0, 353.0, 0.38580232858657837, 2.0], [494.0, 286.0, 538.0, 301.0, 0.32969337701797485, 2.0], [149.0, 274.0, 175.0, 287.0, 0.3030470907688141, 2.0], [890.0, 324.0, 903.0, 335.0, 0.2802436053752899, 2.0]]"
332,"[[452.0, 552.0, 581.0, 678.0, 0.913857102394104, 2.0], [1.0, 573.0, 168.0, 727.0, 0.8988760113716125, 2.0], [327.0, 420.0, 405.0, 477.0, 0.8562764525413513, 2.0], [568.0, 356.0, 600.0, 379.0, 0.8523388504981995, 2.0], [645.0, 348.0, 668.0, 364.0, 0.8228269219398499, 2.0], [483.0, 384.0, 528.0, 417.0, 0.822579562664032, 2.0], [604.0, 346.0, 629.0, 363.0, 0.8159430027008057, 2.0], [853.0, 363.0, 879.0, 383.0, 0.7146604657173157, 2.0], [514.0, 421.0, 586.0, 483.0, 0.6815261244773865, 2.0], [685.0, 313.0, 700.0, 325.0, 0.6177172660827637, 2.0], [837.0, 312.0, 850.0, 321.0, 0.5962594151496887, 2.0], [493.0, 281.0, 535.0, 295.0, 0.531747579574585, 2.0], [317.0, 276.0, 346.0, 294.0, 0.530231237411499, 2.0], [875.0, 313.0, 888.0, 323.0, 0.528904378414154, 2.0], [888.0, 331.0, 907.0, 347.0, 0.45012548565864563, 2.0], [907.0, 329.0, 923.0, 342.0, 0.38669824600219727, 2.0]]"
333,"[[316.0, 417.0, 396.0, 476.0, 0.901286244392395, 2.0], [435.0, 559.0, 573.0, 692.0, 0.8973926901817322, 2.0], [0.0, 580.0, 138.0, 743.0, 0.8868170380592346, 2.0], [479.0, 379.0, 525.0, 413.0, 0.8613631725311279, 2.0], [602.0, 343.0, 628.0, 360.0, 0.8574541807174683, 2.0], [645.0, 344.0, 668.0, 360.0, 0.8449667096138, 2.0], [567.0, 352.0, 599.0, 374.0, 0.8387413024902344, 2.0], [853.0, 357.0, 877.0, 375.0, 0.7961757183074951, 2.0], [873.0, 307.0, 889.0, 317.0, 0.634345531463623, 2.0], [685.0, 307.0, 700.0, 319.0, 0.6132910251617432, 2.0], [507.0, 418.0, 581.0, 482.0, 0.6108648180961609, 2.0], [315.0, 270.0, 342.0, 289.0, 0.5903889536857605, 2.0], [906.0, 324.0, 922.0, 336.0, 0.51845383644104, 2.0], [836.0, 305.0, 850.0, 316.0, 0.46413540840148926, 2.0], [149.0, 264.0, 168.0, 277.0, 0.31361308693885803, 2.0], [888.0, 324.0, 906.0, 341.0, 0.2874046266078949, 2.0], [492.0, 276.0, 535.0, 290.0, 0.284958153963089, 2.0]]"
334,"[[308.0, 415.0, 389.0, 475.0, 0.9111850261688232, 2.0], [0.0, 591.0, 107.0, 733.0, 0.8942860960960388, 2.0], [565.0, 348.0, 597.0, 370.0, 0.8809910416603088, 2.0], [414.0, 568.0, 562.0, 710.0, 0.8726218938827515, 2.0], [474.0, 377.0, 521.0, 411.0, 0.8680149912834167, 2.0], [600.0, 338.0, 625.0, 354.0, 0.8213326334953308, 2.0], [853.0, 351.0, 876.0, 370.0, 0.8005087375640869, 2.0], [644.0, 340.0, 666.0, 355.0, 0.7836139798164368, 2.0], [500.0, 415.0, 577.0, 482.0, 0.6734254360198975, 2.0], [312.0, 266.0, 339.0, 283.0, 0.6641409397125244, 2.0], [836.0, 301.0, 850.0, 310.0, 0.531869649887085, 2.0], [906.0, 318.0, 922.0, 331.0, 0.5252496600151062, 2.0], [874.0, 302.0, 889.0, 313.0, 0.498383104801178, 2.0], [684.0, 302.0, 700.0, 315.0, 0.4923252761363983, 2.0], [489.0, 271.0, 533.0, 285.0, 0.47362980246543884, 2.0], [887.0, 320.0, 904.0, 336.0, 0.4099900722503662, 2.0], [148.0, 259.0, 167.0, 271.0, 0.38727763295173645, 2.0], [888.0, 307.0, 902.0, 319.0, 0.27106696367263794, 2.0]]"
335,"[[392.0, 576.0, 550.0, 729.0, 0.9243624806404114, 2.0], [0.0, 602.0, 74.0, 722.0, 0.8830100893974304, 2.0], [598.0, 333.0, 624.0, 350.0, 0.869795560836792, 2.0], [469.0, 372.0, 517.0, 407.0, 0.8437679409980774, 2.0], [297.0, 411.0, 382.0, 473.0, 0.8407399654388428, 2.0], [563.0, 343.0, 594.0, 366.0, 0.8337793350219727, 2.0], [642.0, 334.0, 665.0, 350.0, 0.824280321598053, 2.0], [492.0, 413.0, 571.0, 482.0, 0.7475956678390503, 2.0], [852.0, 345.0, 876.0, 363.0, 0.6282785534858704, 2.0], [684.0, 298.0, 698.0, 310.0, 0.5504611730575562, 2.0], [310.0, 260.0, 338.0, 277.0, 0.5306608080863953, 2.0], [886.0, 316.0, 903.0, 329.0, 0.4284156560897827, 2.0], [835.0, 294.0, 850.0, 304.0, 0.4202479422092438, 2.0], [489.0, 265.0, 533.0, 279.0, 0.39361903071403503, 2.0], [870.0, 296.0, 888.0, 305.0, 0.34235498309135437, 2.0], [904.0, 312.0, 922.0, 326.0, 0.29636523127555847, 2.0], [887.0, 304.0, 901.0, 314.0, 0.27399080991744995, 2.0], [148.0, 252.0, 167.0, 265.0, 0.2503367066383362, 2.0]]"
336,"[[369.0, 587.0, 537.0, 751.0, 0.9232174754142761, 2.0], [285.0, 411.0, 373.0, 473.0, 0.8828936815261841, 2.0], [851.0, 338.0, 876.0, 357.0, 0.8667229413986206, 2.0], [641.0, 329.0, 664.0, 346.0, 0.863906741142273, 2.0], [560.0, 338.0, 592.0, 362.0, 0.8624829053878784, 2.0], [596.0, 328.0, 623.0, 346.0, 0.8558298945426941, 2.0], [464.0, 369.0, 513.0, 404.0, 0.840458869934082, 2.0], [0.0, 617.0, 38.0, 736.0, 0.8238092660903931, 2.0], [485.0, 412.0, 567.0, 482.0, 0.7845534682273865, 2.0], [309.0, 254.0, 337.0, 272.0, 0.6899030804634094, 2.0], [905.0, 308.0, 921.0, 320.0, 0.6861940622329712, 2.0], [872.0, 290.0, 888.0, 302.0, 0.5908827781677246, 2.0], [886.0, 309.0, 903.0, 324.0, 0.5634501576423645, 2.0], [836.0, 289.0, 850.0, 300.0, 0.47952184081077576, 2.0], [148.0, 248.0, 170.0, 260.0, 0.41385260224342346, 2.0], [888.0, 295.0, 899.0, 308.0, 0.39900004863739014, 2.0], [485.0, 260.0, 534.0, 274.0, 0.3525390028953552, 2.0], [682.0, 291.0, 700.0, 305.0, 0.3236553370952606, 2.0]]"
337,"[[274.0, 411.0, 363.0, 475.0, 0.9114817976951599, 2.0], [639.0, 327.0, 664.0, 344.0, 0.8974227905273438, 2.0], [595.0, 326.0, 622.0, 344.0, 0.8792191743850708, 2.0], [558.0, 335.0, 590.0, 359.0, 0.8750198483467102, 2.0], [340.0, 601.0, 523.0, 782.0, 0.8636358976364136, 2.0], [477.0, 412.0, 561.0, 484.0, 0.8363898396492004, 2.0], [459.0, 368.0, 510.0, 403.0, 0.8155800104141235, 2.0], [850.0, 334.0, 874.0, 352.0, 0.771541178226471, 2.0], [305.0, 251.0, 337.0, 268.0, 0.6868370175361633, 2.0], [485.0, 256.0, 529.0, 270.0, 0.6860554218292236, 2.0], [904.0, 304.0, 921.0, 316.0, 0.6019890308380127, 2.0], [885.0, 306.0, 902.0, 320.0, 0.5469565987586975, 2.0], [836.0, 286.0, 849.0, 296.0, 0.5337424874305725, 2.0], [683.0, 289.0, 698.0, 301.0, 0.4509917199611664, 2.0], [873.0, 287.0, 888.0, 296.0, 0.4384332001209259, 2.0], [886.0, 292.0, 901.0, 304.0, 0.2913598418235779, 2.0]]"
338,"[[263.0, 410.0, 354.0, 476.0, 0.9178764224052429, 2.0], [307.0, 618.0, 510.0, 814.0, 0.9139851331710815, 2.0], [556.0, 335.0, 589.0, 358.0, 0.8982948660850525, 2.0], [638.0, 324.0, 662.0, 341.0, 0.8926275968551636, 2.0], [593.0, 322.0, 620.0, 341.0, 0.8797408938407898, 2.0], [455.0, 366.0, 504.0, 401.0, 0.8122137188911438, 2.0], [850.0, 330.0, 873.0, 348.0, 0.8001812100410461, 2.0], [469.0, 413.0, 556.0, 487.0, 0.7573939561843872, 2.0], [303.0, 248.0, 334.0, 265.0, 0.6571224331855774, 2.0], [885.0, 301.0, 902.0, 317.0, 0.6330843567848206, 2.0], [903.0, 301.0, 921.0, 313.0, 0.5804974436759949, 2.0], [836.0, 282.0, 849.0, 293.0, 0.5235955715179443, 2.0], [484.0, 253.0, 529.0, 267.0, 0.5159363746643066, 2.0], [682.0, 285.0, 695.0, 299.0, 0.49604031443595886, 2.0], [873.0, 285.0, 888.0, 295.0, 0.4878057837486267, 2.0], [1130.0, 256.0, 1146.0, 265.0, 0.3280220329761505, 2.0], [147.0, 242.0, 175.0, 255.0, 0.2831815779209137, 2.0], [885.0, 287.0, 899.0, 301.0, 0.27952176332473755, 2.0]]"
339,"[[249.0, 411.0, 345.0, 479.0, 0.9112119674682617, 2.0], [591.0, 321.0, 619.0, 338.0, 0.8879656791687012, 2.0], [270.0, 640.0, 488.0, 853.0, 0.8835516571998596, 2.0], [636.0, 322.0, 661.0, 338.0, 0.8655697107315063, 2.0], [849.0, 326.0, 872.0, 344.0, 0.8610514998435974, 2.0], [448.0, 364.0, 500.0, 402.0, 0.8531404137611389, 2.0], [553.0, 331.0, 586.0, 356.0, 0.8490300178527832, 2.0], [461.0, 413.0, 549.0, 489.0, 0.8412819504737854, 2.0], [1544.0, 642.0, 1600.0, 737.0, 0.6504969596862793, 2.0], [302.0, 244.0, 332.0, 263.0, 0.6308199763298035, 2.0], [681.0, 288.0, 695.0, 296.0, 0.6114075183868408, 2.0], [483.0, 250.0, 527.0, 264.0, 0.5908913612365723, 2.0], [884.0, 299.0, 900.0, 313.0, 0.5498501658439636, 2.0], [836.0, 280.0, 848.0, 290.0, 0.4850879907608032, 2.0], [873.0, 281.0, 886.0, 292.0, 0.4725486636161804, 2.0], [903.0, 297.0, 920.0, 310.0, 0.4477677047252655, 2.0], [147.0, 238.0, 178.0, 251.0, 0.3439521789550781, 2.0], [885.0, 286.0, 899.0, 299.0, 0.31423020362854004, 2.0]]"
340,"[[236.0, 411.0, 335.0, 482.0, 0.9281545281410217, 2.0], [588.0, 318.0, 617.0, 336.0, 0.9086948037147522, 2.0], [228.0, 660.0, 468.0, 894.0, 0.9005569815635681, 2.0], [636.0, 319.0, 660.0, 337.0, 0.8682622313499451, 2.0], [848.0, 324.0, 872.0, 341.0, 0.8569238185882568, 2.0], [444.0, 362.0, 496.0, 401.0, 0.847243070602417, 2.0], [550.0, 330.0, 584.0, 353.0, 0.8456679582595825, 2.0], [1508.0, 619.0, 1600.0, 720.0, 0.8305671215057373, 2.0], [453.0, 415.0, 543.0, 492.0, 0.6577090620994568, 2.0], [303.0, 243.0, 329.0, 259.0, 0.6396090388298035, 2.0], [836.0, 278.0, 849.0, 286.0, 0.5748310685157776, 2.0], [903.0, 294.0, 919.0, 306.0, 0.4758375883102417, 2.0], [884.0, 295.0, 900.0, 309.0, 0.4477477967739105, 2.0], [681.0, 284.0, 695.0, 294.0, 0.43336454033851624, 2.0], [872.0, 278.0, 887.0, 288.0, 0.37789568305015564, 2.0], [1244.0, 250.0, 1268.0, 258.0, 0.3690028786659241, 2.0], [886.0, 281.0, 898.0, 294.0, 0.2950636148452759, 2.0], [147.0, 235.0, 165.0, 248.0, 0.2677743136882782, 2.0]]"
