frame,number of cars
153,"[[835.0, 300.0, 931.0, 344.0, 0.9277076125144958, 2.0], [675.0, 232.0, 715.0, 258.0, 0.8497220873832703, 2.0], [545.0, 202.0, 566.0, 219.0, 0.8252533078193665, 2.0], [519.0, 210.0, 539.0, 225.0, 0.8168156743049622, 2.0], [376.0, 212.0, 399.0, 229.0, 0.7923502922058105, 2.0], [192.0, 236.0, 241.0, 271.0, 0.7634062170982361, 2.0], [629.0, 215.0, 655.0, 230.0, 0.7479432225227356, 2.0], [615.0, 255.0, 666.0, 294.0, 0.7268573641777039, 2.0], [602.0, 200.0, 623.0, 215.0, 0.7012152671813965, 2.0], [380.0, 190.0, 396.0, 201.0, 0.6863703727722168, 2.0], [559.0, 194.0, 574.0, 206.0, 0.5577495098114014, 2.0], [500.0, 183.0, 514.0, 195.0, 0.5567293167114258, 2.0], [547.0, 177.0, 560.0, 187.0, 0.5277819037437439, 2.0], [264.0, 262.0, 317.0, 309.0, 0.5072886347770691, 2.0], [523.0, 185.0, 535.0, 196.0, 0.4179416298866272, 2.0], [535.0, 180.0, 546.0, 188.0, 0.30768436193466187, 2.0]]"
154,"[[825.0, 296.0, 916.0, 339.0, 0.9166347980499268, 2.0], [672.0, 231.0, 710.0, 256.0, 0.8602039217948914, 2.0], [544.0, 202.0, 565.0, 218.0, 0.8148633241653442, 2.0], [519.0, 209.0, 538.0, 224.0, 0.7845933437347412, 2.0], [374.0, 213.0, 397.0, 231.0, 0.771358072757721, 2.0], [379.0, 190.0, 395.0, 201.0, 0.7407853603363037, 2.0], [256.0, 263.0, 313.0, 313.0, 0.7277526259422302, 2.0], [186.0, 238.0, 236.0, 272.0, 0.718319833278656, 2.0], [611.0, 254.0, 661.0, 289.0, 0.6965094804763794, 2.0], [559.0, 193.0, 573.0, 205.0, 0.6654606461524963, 2.0], [626.0, 214.0, 652.0, 229.0, 0.630560576915741, 2.0], [601.0, 199.0, 621.0, 215.0, 0.6007203459739685, 2.0], [500.0, 182.0, 513.0, 193.0, 0.5344400405883789, 2.0], [547.0, 176.0, 559.0, 186.0, 0.43725335597991943, 2.0], [522.0, 184.0, 535.0, 194.0, 0.37223368883132935, 2.0], [421.0, 165.0, 433.0, 174.0, 0.33665719628334045, 2.0], [535.0, 179.0, 545.0, 187.0, 0.2682177722454071, 2.0]]"
155,"[[816.0, 291.0, 900.0, 334.0, 0.9136529564857483, 2.0], [668.0, 229.0, 706.0, 254.0, 0.8588085174560547, 2.0], [378.0, 190.0, 394.0, 201.0, 0.7877641320228577, 2.0], [625.0, 212.0, 650.0, 228.0, 0.7723708748817444, 2.0], [372.0, 213.0, 396.0, 231.0, 0.7308443188667297, 2.0], [180.0, 238.0, 232.0, 274.0, 0.7143539786338806, 2.0], [558.0, 193.0, 572.0, 204.0, 0.7126449942588806, 2.0], [517.0, 208.0, 538.0, 223.0, 0.6964952349662781, 2.0], [600.0, 198.0, 620.0, 213.0, 0.6866692304611206, 2.0], [544.0, 200.0, 563.0, 217.0, 0.6779215931892395, 2.0], [248.0, 267.0, 307.0, 320.0, 0.6492931246757507, 2.0], [609.0, 250.0, 656.0, 286.0, 0.5730794668197632, 2.0], [547.0, 177.0, 559.0, 186.0, 0.4558297395706177, 2.0], [420.0, 165.0, 433.0, 174.0, 0.4524051249027252, 2.0], [499.0, 181.0, 514.0, 194.0, 0.4377610981464386, 2.0], [535.0, 179.0, 544.0, 187.0, 0.4078500270843506, 2.0], [522.0, 183.0, 534.0, 194.0, 0.34024903178215027, 2.0]]"
156,"[[806.0, 287.0, 888.0, 328.0, 0.9085888862609863, 2.0], [371.0, 214.0, 396.0, 233.0, 0.8534752726554871, 2.0], [665.0, 229.0, 703.0, 252.0, 0.8402107357978821, 2.0], [623.0, 211.0, 647.0, 227.0, 0.836093008518219, 2.0], [176.0, 240.0, 228.0, 275.0, 0.7947361469268799, 2.0], [377.0, 190.0, 393.0, 202.0, 0.7775139212608337, 2.0], [598.0, 198.0, 619.0, 212.0, 0.7350044250488281, 2.0], [606.0, 246.0, 652.0, 283.0, 0.6971234679222107, 2.0], [240.0, 271.0, 302.0, 325.0, 0.6819031834602356, 2.0], [558.0, 192.0, 571.0, 203.0, 0.6809535026550293, 2.0], [420.0, 165.0, 433.0, 173.0, 0.49750977754592896, 2.0], [543.0, 199.0, 562.0, 216.0, 0.4802711009979248, 2.0], [517.0, 206.0, 538.0, 222.0, 0.4617680311203003, 2.0]]"
157,"[[797.0, 283.0, 877.0, 323.0, 0.9189738035202026, 2.0], [663.0, 227.0, 700.0, 250.0, 0.8445141315460205, 2.0], [621.0, 211.0, 646.0, 226.0, 0.8187941312789917, 2.0], [368.0, 215.0, 394.0, 233.0, 0.8064900040626526, 2.0], [170.0, 242.0, 224.0, 278.0, 0.7757376432418823, 2.0], [376.0, 191.0, 392.0, 202.0, 0.7566759586334229, 2.0], [604.0, 246.0, 648.0, 280.0, 0.7511057257652283, 2.0], [597.0, 197.0, 617.0, 211.0, 0.7142503261566162, 2.0], [557.0, 191.0, 570.0, 202.0, 0.7035213112831116, 2.0], [517.0, 205.0, 536.0, 221.0, 0.7035212516784668, 2.0], [232.0, 274.0, 296.0, 332.0, 0.6413342952728271, 2.0], [542.0, 199.0, 562.0, 214.0, 0.5683919787406921, 2.0], [546.0, 175.0, 557.0, 184.0, 0.4576302766799927, 2.0], [417.0, 163.0, 433.0, 173.0, 0.43764424324035645, 2.0], [534.0, 177.0, 545.0, 185.0, 0.4097122848033905, 2.0], [499.0, 180.0, 513.0, 192.0, 0.29190969467163086, 2.0], [521.0, 179.0, 535.0, 191.0, 0.28605711460113525, 2.0]]"
158,"[[791.0, 279.0, 865.0, 318.0, 0.9206101894378662, 2.0], [660.0, 225.0, 695.0, 248.0, 0.858147382736206, 2.0], [620.0, 210.0, 643.0, 225.0, 0.8282293081283569, 2.0], [367.0, 216.0, 392.0, 234.0, 0.8261144161224365, 2.0], [164.0, 243.0, 218.0, 281.0, 0.7848423719406128, 2.0], [374.0, 191.0, 392.0, 204.0, 0.7490652799606323, 2.0], [597.0, 197.0, 616.0, 211.0, 0.7451713681221008, 2.0], [599.0, 244.0, 644.0, 277.0, 0.7446746826171875, 2.0], [556.0, 190.0, 569.0, 202.0, 0.7122834920883179, 2.0], [541.0, 198.0, 561.0, 214.0, 0.664033830165863, 2.0], [517.0, 204.0, 535.0, 219.0, 0.6114464998245239, 2.0], [222.0, 279.0, 290.0, 338.0, 0.4806884825229645, 2.0], [417.0, 163.0, 433.0, 173.0, 0.47361207008361816, 2.0], [618.0, 205.0, 644.0, 219.0, 0.38669294118881226, 2.0], [546.0, 174.0, 556.0, 184.0, 0.30003130435943604, 2.0], [521.0, 179.0, 534.0, 192.0, 0.27680128812789917, 2.0], [533.0, 176.0, 545.0, 185.0, 0.2583580017089844, 2.0]]"
159,"[[781.0, 276.0, 854.0, 313.0, 0.9050930142402649, 2.0], [657.0, 224.0, 693.0, 247.0, 0.8768576383590698, 2.0], [619.0, 209.0, 641.0, 222.0, 0.8271012306213379, 2.0], [157.0, 243.0, 214.0, 283.0, 0.7965247631072998, 2.0], [375.0, 191.0, 391.0, 204.0, 0.7887241840362549, 2.0], [366.0, 217.0, 391.0, 235.0, 0.7613077759742737, 2.0], [596.0, 241.0, 640.0, 273.0, 0.7570511698722839, 2.0], [596.0, 195.0, 615.0, 210.0, 0.6795143485069275, 2.0], [555.0, 190.0, 568.0, 201.0, 0.676889955997467, 2.0], [540.0, 197.0, 560.0, 213.0, 0.6098567843437195, 2.0], [213.0, 282.0, 283.0, 345.0, 0.599964439868927, 2.0], [517.0, 202.0, 535.0, 218.0, 0.5976614356040955, 2.0], [417.0, 163.0, 433.0, 173.0, 0.5504516959190369, 2.0], [545.0, 174.0, 556.0, 185.0, 0.2868407070636749, 2.0]]"
160,"[[774.0, 273.0, 844.0, 309.0, 0.9268513321876526, 2.0], [655.0, 223.0, 689.0, 245.0, 0.8304762840270996, 2.0], [617.0, 207.0, 640.0, 222.0, 0.8154476881027222, 2.0], [374.0, 192.0, 390.0, 204.0, 0.8098677396774292, 2.0], [363.0, 218.0, 390.0, 237.0, 0.8060904145240784, 2.0], [593.0, 195.0, 613.0, 210.0, 0.7860198616981506, 2.0], [150.0, 245.0, 211.0, 286.0, 0.7816790342330933, 2.0], [555.0, 189.0, 569.0, 201.0, 0.7227840423583984, 2.0], [515.0, 202.0, 534.0, 218.0, 0.6590093374252319, 2.0], [595.0, 238.0, 636.0, 270.0, 0.627848744392395, 2.0], [540.0, 196.0, 560.0, 213.0, 0.5983688831329346, 2.0], [200.0, 288.0, 277.0, 353.0, 0.5329775214195251, 2.0], [417.0, 163.0, 433.0, 173.0, 0.4491395354270935, 2.0], [544.0, 174.0, 556.0, 184.0, 0.4051164388656616, 2.0]]"
161,"[[766.0, 269.0, 838.0, 305.0, 0.8791322708129883, 2.0], [651.0, 221.0, 686.0, 243.0, 0.8591254949569702, 2.0], [616.0, 207.0, 639.0, 221.0, 0.8283044099807739, 2.0], [373.0, 193.0, 388.0, 204.0, 0.7568252086639404, 2.0], [143.0, 247.0, 204.0, 289.0, 0.7508015036582947, 2.0], [188.0, 293.0, 270.0, 362.0, 0.7203721404075623, 2.0], [592.0, 238.0, 633.0, 268.0, 0.7112413048744202, 2.0], [362.0, 219.0, 389.0, 238.0, 0.661038875579834, 2.0], [593.0, 194.0, 612.0, 209.0, 0.6438326239585876, 2.0], [416.0, 164.0, 433.0, 173.0, 0.5510825514793396, 2.0], [555.0, 189.0, 568.0, 200.0, 0.5228163003921509, 2.0], [515.0, 201.0, 534.0, 216.0, 0.444806307554245, 2.0], [539.0, 194.0, 559.0, 211.0, 0.4142278730869293, 2.0], [544.0, 173.0, 555.0, 183.0, 0.35810327529907227, 2.0]]"
162,"[[760.0, 267.0, 825.0, 301.0, 0.8984630703926086, 2.0], [359.0, 220.0, 387.0, 239.0, 0.8348545432090759, 2.0], [648.0, 220.0, 683.0, 243.0, 0.8275771737098694, 2.0], [616.0, 207.0, 637.0, 220.0, 0.8228521347045898, 2.0], [591.0, 194.0, 610.0, 207.0, 0.7956823706626892, 2.0], [370.0, 193.0, 387.0, 205.0, 0.732477605342865, 2.0], [137.0, 250.0, 197.0, 291.0, 0.7056761980056763, 2.0], [514.0, 201.0, 532.0, 216.0, 0.6941235065460205, 2.0], [175.0, 298.0, 260.0, 372.0, 0.6899213790893555, 2.0], [538.0, 194.0, 557.0, 210.0, 0.6775450706481934, 2.0], [590.0, 236.0, 629.0, 266.0, 0.6346949338912964, 2.0], [417.0, 164.0, 432.0, 173.0, 0.5441219806671143, 2.0], [554.0, 189.0, 566.0, 200.0, 0.5414913296699524, 2.0], [544.0, 173.0, 555.0, 183.0, 0.27588871121406555, 2.0], [452.0, 164.0, 464.0, 170.0, 0.2522279620170593, 2.0]]"
163,"[[755.0, 263.0, 818.0, 297.0, 0.8951334357261658, 2.0], [647.0, 219.0, 680.0, 240.0, 0.8204955458641052, 2.0], [370.0, 194.0, 385.0, 205.0, 0.7890774011611938, 2.0], [357.0, 222.0, 385.0, 241.0, 0.7866441607475281, 2.0], [588.0, 234.0, 626.0, 263.0, 0.7315016388893127, 2.0], [591.0, 193.0, 610.0, 206.0, 0.7167277932167053, 2.0], [613.0, 206.0, 634.0, 220.0, 0.7141772508621216, 2.0], [129.0, 251.0, 193.0, 295.0, 0.6416019797325134, 2.0], [538.0, 194.0, 558.0, 209.0, 0.6246482729911804, 2.0], [513.0, 201.0, 532.0, 215.0, 0.6125331521034241, 2.0], [416.0, 164.0, 432.0, 173.0, 0.5944854021072388, 2.0], [554.0, 189.0, 565.0, 198.0, 0.5154181122779846, 2.0], [544.0, 173.0, 554.0, 183.0, 0.3909798860549927, 2.0], [452.0, 164.0, 464.0, 170.0, 0.3195245862007141, 2.0], [441.0, 164.0, 448.0, 169.0, 0.2612687051296234, 2.0]]"
164,"[[748.0, 261.0, 809.0, 294.0, 0.9198692440986633, 2.0], [644.0, 219.0, 677.0, 239.0, 0.8948325514793396, 2.0], [355.0, 222.0, 384.0, 243.0, 0.8037819862365723, 2.0], [368.0, 195.0, 386.0, 206.0, 0.7899630069732666, 2.0], [120.0, 253.0, 187.0, 298.0, 0.7884200215339661, 2.0], [590.0, 194.0, 609.0, 206.0, 0.758441150188446, 2.0], [537.0, 194.0, 556.0, 209.0, 0.750019371509552, 2.0], [612.0, 206.0, 633.0, 219.0, 0.7074524760246277, 2.0], [513.0, 200.0, 531.0, 214.0, 0.6894549131393433, 2.0], [144.0, 310.0, 242.0, 394.0, 0.6728664040565491, 2.0], [585.0, 232.0, 623.0, 261.0, 0.6537424921989441, 2.0], [416.0, 164.0, 432.0, 173.0, 0.6351380348205566, 2.0], [553.0, 189.0, 564.0, 198.0, 0.5046070218086243, 2.0], [544.0, 173.0, 554.0, 183.0, 0.37238752841949463, 2.0], [452.0, 165.0, 463.0, 170.0, 0.33260971307754517, 2.0]]"
165,"[[742.0, 258.0, 801.0, 290.0, 0.9000838398933411, 2.0], [352.0, 224.0, 383.0, 245.0, 0.8701522946357727, 2.0], [643.0, 218.0, 673.0, 238.0, 0.8454174995422363, 2.0], [611.0, 205.0, 632.0, 218.0, 0.8272238969802856, 2.0], [366.0, 195.0, 385.0, 207.0, 0.813920259475708, 2.0], [113.0, 254.0, 181.0, 302.0, 0.7284167408943176, 2.0], [589.0, 193.0, 608.0, 206.0, 0.7135376930236816, 2.0], [537.0, 194.0, 554.0, 209.0, 0.7104122042655945, 2.0], [416.0, 165.0, 432.0, 174.0, 0.6569722890853882, 2.0], [513.0, 200.0, 530.0, 213.0, 0.6549306511878967, 2.0], [128.0, 319.0, 232.0, 407.0, 0.6471415162086487, 2.0], [584.0, 230.0, 620.0, 259.0, 0.5933132767677307, 2.0], [553.0, 188.0, 563.0, 197.0, 0.37998348474502563, 2.0], [453.0, 165.0, 463.0, 170.0, 0.37221798300743103, 2.0], [441.0, 164.0, 448.0, 170.0, 0.27564504742622375, 2.0], [545.0, 172.0, 554.0, 182.0, 0.2716805040836334, 2.0]]"
166,"[[351.0, 225.0, 381.0, 246.0, 0.885828971862793, 2.0], [736.0, 255.0, 793.0, 287.0, 0.8527984023094177, 2.0], [641.0, 217.0, 672.0, 237.0, 0.8391403555870056, 2.0], [608.0, 204.0, 631.0, 218.0, 0.8256389498710632, 2.0], [108.0, 326.0, 221.0, 421.0, 0.8244839310646057, 2.0], [582.0, 230.0, 617.0, 256.0, 0.81446772813797, 2.0], [588.0, 192.0, 606.0, 205.0, 0.7633111476898193, 2.0], [366.0, 196.0, 383.0, 209.0, 0.7516171336174011, 2.0], [537.0, 193.0, 553.0, 208.0, 0.7132084369659424, 2.0], [513.0, 199.0, 531.0, 212.0, 0.7052709460258484, 2.0], [104.0, 257.0, 175.0, 305.0, 0.6683626770973206, 2.0], [416.0, 165.0, 432.0, 174.0, 0.62468421459198, 2.0], [551.0, 188.0, 563.0, 197.0, 0.47822096943855286, 2.0], [544.0, 172.0, 553.0, 181.0, 0.4036692678928375, 2.0], [453.0, 165.0, 463.0, 170.0, 0.29192793369293213, 2.0]]"
167,"[[348.0, 227.0, 379.0, 249.0, 0.8953995108604431, 2.0], [731.0, 254.0, 785.0, 285.0, 0.8949395418167114, 2.0], [86.0, 336.0, 207.0, 438.0, 0.858354926109314, 2.0], [638.0, 216.0, 668.0, 236.0, 0.8392736315727234, 2.0], [580.0, 228.0, 616.0, 255.0, 0.8391138911247253, 2.0], [94.0, 259.0, 168.0, 309.0, 0.8327239155769348, 2.0], [607.0, 203.0, 628.0, 217.0, 0.7871300578117371, 2.0], [586.0, 192.0, 605.0, 205.0, 0.7148077487945557, 2.0], [536.0, 194.0, 553.0, 207.0, 0.7015900611877441, 2.0], [365.0, 196.0, 383.0, 210.0, 0.6967308521270752, 2.0], [513.0, 199.0, 530.0, 212.0, 0.6325908303260803, 2.0], [416.0, 164.0, 431.0, 174.0, 0.562059760093689, 2.0], [544.0, 172.0, 553.0, 181.0, 0.3755216896533966, 2.0], [454.0, 165.0, 463.0, 171.0, 0.2917937934398651, 2.0]]"
168,"[[62.0, 346.0, 192.0, 455.0, 0.8995082378387451, 2.0], [726.0, 252.0, 780.0, 282.0, 0.8825907707214355, 2.0], [345.0, 228.0, 377.0, 250.0, 0.869372546672821, 2.0], [85.0, 262.0, 161.0, 313.0, 0.8284374475479126, 2.0], [635.0, 215.0, 667.0, 234.0, 0.8254668712615967, 2.0], [578.0, 227.0, 612.0, 253.0, 0.7932087779045105, 2.0], [605.0, 203.0, 626.0, 216.0, 0.7892307043075562, 2.0], [586.0, 191.0, 604.0, 204.0, 0.7885290384292603, 2.0], [364.0, 197.0, 382.0, 210.0, 0.7642709016799927, 2.0], [513.0, 198.0, 529.0, 211.0, 0.6996966600418091, 2.0], [536.0, 193.0, 552.0, 207.0, 0.6759982109069824, 2.0], [416.0, 165.0, 432.0, 174.0, 0.5641618967056274, 2.0], [550.0, 186.0, 562.0, 196.0, 0.4395686686038971, 2.0], [544.0, 171.0, 553.0, 181.0, 0.3359636068344116, 2.0], [454.0, 165.0, 463.0, 172.0, 0.312076598405838, 2.0]]"
169,"[[720.0, 249.0, 773.0, 279.0, 0.9070730805397034, 2.0], [342.0, 230.0, 376.0, 253.0, 0.8589248657226562, 2.0], [32.0, 358.0, 177.0, 473.0, 0.8549789786338806, 2.0], [634.0, 214.0, 664.0, 233.0, 0.8484348654747009, 2.0], [76.0, 264.0, 154.0, 316.0, 0.8126080632209778, 2.0], [576.0, 226.0, 609.0, 252.0, 0.7973693609237671, 2.0], [604.0, 202.0, 625.0, 215.0, 0.7845725417137146, 2.0], [585.0, 191.0, 603.0, 204.0, 0.7546464204788208, 2.0], [362.0, 197.0, 381.0, 210.0, 0.7527263760566711, 2.0], [416.0, 165.0, 432.0, 175.0, 0.6171963810920715, 2.0], [512.0, 197.0, 528.0, 211.0, 0.601535439491272, 2.0], [536.0, 193.0, 552.0, 206.0, 0.5733076930046082, 2.0], [551.0, 186.0, 561.0, 196.0, 0.47829556465148926, 2.0], [452.0, 165.0, 463.0, 170.0, 0.407272607088089, 2.0], [440.0, 164.0, 449.0, 171.0, 0.3284977972507477, 2.0], [542.0, 170.0, 553.0, 181.0, 0.2979143559932709, 2.0]]"
170,"[[716.0, 247.0, 767.0, 276.0, 0.8882286548614502, 2.0], [341.0, 231.0, 374.0, 254.0, 0.8465086817741394, 2.0], [65.0, 267.0, 146.0, 321.0, 0.83104008436203, 2.0], [633.0, 213.0, 661.0, 232.0, 0.8173646330833435, 2.0], [574.0, 224.0, 608.0, 249.0, 0.805930495262146, 2.0], [603.0, 202.0, 624.0, 214.0, 0.7674719095230103, 2.0], [361.0, 198.0, 380.0, 211.0, 0.7629295587539673, 2.0], [584.0, 191.0, 601.0, 204.0, 0.7301721572875977, 2.0], [511.0, 197.0, 528.0, 210.0, 0.5933855772018433, 2.0], [2.0, 371.0, 158.0, 496.0, 0.5904260873794556, 2.0], [415.0, 165.0, 431.0, 176.0, 0.5891785025596619, 2.0], [534.0, 191.0, 551.0, 206.0, 0.5285471677780151, 2.0], [550.0, 186.0, 561.0, 195.0, 0.4407941401004791, 2.0], [452.0, 165.0, 463.0, 170.0, 0.42548590898513794, 2.0], [542.0, 171.0, 553.0, 180.0, 0.37819620966911316, 2.0], [440.0, 164.0, 448.0, 171.0, 0.32297447323799133, 2.0]]"
171,"[[710.0, 245.0, 760.0, 273.0, 0.897043764591217, 2.0], [338.0, 233.0, 372.0, 257.0, 0.8463711142539978, 2.0], [630.0, 213.0, 659.0, 231.0, 0.8429585099220276, 2.0], [573.0, 223.0, 606.0, 248.0, 0.8320231437683105, 2.0], [54.0, 269.0, 138.0, 327.0, 0.8114396929740906, 2.0], [602.0, 202.0, 623.0, 214.0, 0.7904486060142517, 2.0], [582.0, 191.0, 600.0, 203.0, 0.7564692497253418, 2.0], [1.0, 385.0, 139.0, 521.0, 0.7248285412788391, 2.0], [359.0, 199.0, 378.0, 212.0, 0.6992876529693604, 2.0], [414.0, 165.0, 431.0, 175.0, 0.6062307357788086, 2.0], [549.0, 186.0, 560.0, 195.0, 0.4518774747848511, 2.0], [452.0, 166.0, 463.0, 171.0, 0.3736979067325592, 2.0], [511.0, 196.0, 527.0, 209.0, 0.3491382598876953, 2.0], [534.0, 191.0, 550.0, 206.0, 0.3171207308769226, 2.0], [543.0, 171.0, 552.0, 180.0, 0.301245778799057, 2.0]]"
172,"[[705.0, 244.0, 755.0, 272.0, 0.8965603113174438, 2.0], [629.0, 212.0, 656.0, 231.0, 0.852082371711731, 2.0], [334.0, 234.0, 368.0, 259.0, 0.8409159183502197, 2.0], [572.0, 222.0, 603.0, 247.0, 0.8387722373008728, 2.0], [582.0, 190.0, 599.0, 203.0, 0.787438690662384, 2.0], [43.0, 272.0, 131.0, 331.0, 0.7671405076980591, 2.0], [601.0, 201.0, 621.0, 213.0, 0.7402638792991638, 2.0], [357.0, 199.0, 377.0, 213.0, 0.6988321542739868, 2.0], [0.0, 401.0, 118.0, 540.0, 0.6754885911941528, 2.0], [511.0, 196.0, 527.0, 208.0, 0.6502564549446106, 2.0], [548.0, 186.0, 560.0, 195.0, 0.648354709148407, 2.0], [415.0, 165.0, 431.0, 176.0, 0.6298567056655884, 2.0], [534.0, 190.0, 549.0, 205.0, 0.5549346804618835, 2.0], [453.0, 166.0, 463.0, 172.0, 0.47261160612106323, 2.0], [543.0, 171.0, 551.0, 179.0, 0.3381722569465637, 2.0], [440.0, 164.0, 447.0, 171.0, 0.32234832644462585, 2.0], [534.0, 186.0, 555.0, 200.0, 0.27050188183784485, 2.0], [668.0, 147.0, 688.0, 155.0, 0.2537866234779358, 2.0]]"
173,"[[331.0, 237.0, 366.0, 263.0, 0.8919894695281982, 2.0], [702.0, 241.0, 749.0, 269.0, 0.8869525790214539, 2.0], [628.0, 211.0, 654.0, 230.0, 0.83791184425354, 2.0], [570.0, 221.0, 601.0, 244.0, 0.7808454036712646, 2.0], [581.0, 190.0, 599.0, 202.0, 0.7795121669769287, 2.0], [356.0, 200.0, 377.0, 213.0, 0.7619814872741699, 2.0], [601.0, 201.0, 620.0, 212.0, 0.7415317296981812, 2.0], [29.0, 276.0, 122.0, 337.0, 0.6792949438095093, 2.0], [511.0, 196.0, 526.0, 207.0, 0.5823324918746948, 2.0], [0.0, 419.0, 92.0, 536.0, 0.5809719562530518, 2.0], [414.0, 165.0, 431.0, 177.0, 0.554307758808136, 2.0], [548.0, 185.0, 560.0, 194.0, 0.4898052215576172, 2.0], [452.0, 166.0, 462.0, 172.0, 0.40595611929893494, 2.0], [533.0, 189.0, 548.0, 204.0, 0.39138054847717285, 2.0], [440.0, 164.0, 449.0, 171.0, 0.3730536103248596, 2.0], [669.0, 147.0, 690.0, 156.0, 0.28768911957740784, 2.0]]"
174,"[[327.0, 238.0, 364.0, 264.0, 0.8864527344703674, 2.0], [355.0, 201.0, 375.0, 214.0, 0.8632323145866394, 2.0], [626.0, 210.0, 653.0, 228.0, 0.8513176441192627, 2.0], [697.0, 241.0, 746.0, 267.0, 0.834182620048523, 2.0], [17.0, 279.0, 112.0, 342.0, 0.830311119556427, 2.0], [568.0, 219.0, 599.0, 243.0, 0.7922499179840088, 2.0], [581.0, 189.0, 598.0, 202.0, 0.7673210501670837, 2.0], [1.0, 440.0, 63.0, 539.0, 0.7200034856796265, 2.0], [510.0, 195.0, 527.0, 207.0, 0.6561356782913208, 2.0], [599.0, 201.0, 618.0, 212.0, 0.6544825434684753, 2.0], [533.0, 190.0, 548.0, 204.0, 0.542323887348175, 2.0], [415.0, 165.0, 431.0, 177.0, 0.5304169654846191, 2.0], [548.0, 185.0, 559.0, 194.0, 0.47662684321403503, 2.0], [452.0, 166.0, 463.0, 171.0, 0.40484341979026794, 2.0], [440.0, 164.0, 448.0, 172.0, 0.3443768620491028, 2.0], [532.0, 186.0, 552.0, 200.0, 0.3360634446144104, 2.0]]"
175,"[[693.0, 239.0, 739.0, 266.0, 0.8981958627700806, 2.0], [624.0, 209.0, 649.0, 228.0, 0.8742454051971436, 2.0], [324.0, 241.0, 361.0, 267.0, 0.8702419996261597, 2.0], [353.0, 201.0, 374.0, 216.0, 0.8686129450798035, 2.0], [567.0, 219.0, 598.0, 241.0, 0.7747319936752319, 2.0], [579.0, 189.0, 596.0, 202.0, 0.7729718089103699, 2.0], [4.0, 283.0, 103.0, 348.0, 0.6463052034378052, 2.0], [0.0, 467.0, 28.0, 538.0, 0.6409292221069336, 2.0], [598.0, 201.0, 617.0, 212.0, 0.6007530093193054, 2.0], [414.0, 165.0, 431.0, 177.0, 0.553763210773468, 2.0], [511.0, 195.0, 525.0, 207.0, 0.4948421120643616, 2.0], [533.0, 190.0, 547.0, 203.0, 0.3981245458126068, 2.0], [547.0, 185.0, 558.0, 193.0, 0.3843405246734619, 2.0], [453.0, 166.0, 463.0, 174.0, 0.34777897596359253, 2.0], [579.0, 192.0, 606.0, 208.0, 0.2880359888076782, 2.0], [532.0, 186.0, 552.0, 200.0, 0.2715986669063568, 2.0]]"
176,"[[622.0, 209.0, 648.0, 228.0, 0.8706557750701904, 2.0], [691.0, 238.0, 734.0, 262.0, 0.8639630675315857, 2.0], [321.0, 242.0, 359.0, 270.0, 0.8579660654067993, 2.0], [352.0, 202.0, 372.0, 217.0, 0.8496913313865662, 2.0], [566.0, 218.0, 595.0, 240.0, 0.7427182197570801, 2.0], [579.0, 189.0, 595.0, 201.0, 0.7034504413604736, 2.0], [596.0, 200.0, 616.0, 212.0, 0.698125422000885, 2.0], [413.0, 165.0, 431.0, 178.0, 0.5039596557617188, 2.0], [511.0, 195.0, 525.0, 206.0, 0.465261846780777, 2.0], [452.0, 167.0, 462.0, 174.0, 0.4230371415615082, 2.0], [0.0, 286.0, 94.0, 354.0, 0.4167332351207733, 2.0], [439.0, 165.0, 448.0, 172.0, 0.372537761926651, 2.0], [532.0, 189.0, 547.0, 203.0, 0.2552853226661682, 2.0]]"
177,"[[688.0, 237.0, 729.0, 260.0, 0.8606948256492615, 2.0], [350.0, 202.0, 371.0, 218.0, 0.8477151989936829, 2.0], [620.0, 207.0, 646.0, 226.0, 0.8164620995521545, 2.0], [595.0, 200.0, 615.0, 211.0, 0.751545250415802, 2.0], [317.0, 246.0, 358.0, 273.0, 0.744319498538971, 2.0], [565.0, 217.0, 592.0, 239.0, 0.7232377529144287, 2.0], [578.0, 188.0, 594.0, 201.0, 0.711780309677124, 2.0], [414.0, 165.0, 430.0, 178.0, 0.5542027950286865, 2.0], [0.0, 291.0, 82.0, 358.0, 0.47303804755210876, 2.0], [510.0, 195.0, 523.0, 205.0, 0.4705871343612671, 2.0], [439.0, 165.0, 448.0, 172.0, 0.413868248462677, 2.0], [452.0, 167.0, 464.0, 173.0, 0.3683719336986542, 2.0], [532.0, 189.0, 548.0, 202.0, 0.3281221389770508, 2.0], [670.0, 147.0, 690.0, 155.0, 0.25669535994529724, 2.0]]"
