frame,number of cars
37,"[[0.0, 278.0, 90.0, 356.0, 0.9232373833656311, 2.0], [511.0, 210.0, 574.0, 245.0, 0.8568203449249268, 2.0], [469.0, 167.0, 505.0, 189.0, 0.8137661814689636, 2.0], [500.0, 246.0, 586.0, 307.0, 0.7720056176185608, 2.0], [217.0, 145.0, 235.0, 158.0, 0.7716923952102661, 2.0], [198.0, 167.0, 229.0, 192.0, 0.755273699760437, 2.0], [367.0, 174.0, 392.0, 197.0, 0.7283473014831543, 2.0], [289.0, 120.0, 295.0, 126.0, 0.502953290939331, 2.0], [13.0, 102.0, 34.0, 110.0, 0.4906920790672302, 2.0], [328.0, 122.0, 341.0, 132.0, 0.2567434012889862, 2.0]]"
38,"[[0.0, 288.0, 74.0, 359.0, 0.8974208831787109, 2.0], [505.0, 207.0, 563.0, 238.0, 0.8965458273887634, 2.0], [467.0, 166.0, 501.0, 186.0, 0.8554432988166809, 2.0], [215.0, 146.0, 234.0, 159.0, 0.7774074077606201, 2.0], [492.0, 241.0, 573.0, 297.0, 0.7282424569129944, 2.0], [196.0, 168.0, 226.0, 194.0, 0.6370222568511963, 2.0], [365.0, 173.0, 391.0, 195.0, 0.6183580160140991, 2.0], [289.0, 120.0, 295.0, 126.0, 0.5049344897270203, 2.0], [11.0, 101.0, 31.0, 110.0, 0.36081719398498535, 2.0], [356.0, 132.0, 367.0, 142.0, 0.29533350467681885, 2.0]]"
39,"[[499.0, 204.0, 555.0, 234.0, 0.8795814514160156, 2.0], [485.0, 236.0, 562.0, 287.0, 0.8685395121574402, 2.0], [0.0, 300.0, 58.0, 357.0, 0.8589320778846741, 2.0], [213.0, 146.0, 233.0, 160.0, 0.8314727544784546, 2.0], [465.0, 165.0, 497.0, 185.0, 0.7927376627922058, 2.0], [364.0, 171.0, 389.0, 192.0, 0.6941275596618652, 2.0], [193.0, 170.0, 223.0, 195.0, 0.486615389585495, 2.0], [289.0, 119.0, 295.0, 126.0, 0.471873939037323, 2.0], [9.0, 101.0, 30.0, 110.0, 0.37539076805114746, 2.0], [258.0, 124.0, 265.0, 132.0, 0.2609174847602844, 2.0]]"
40,"[[493.0, 199.0, 546.0, 229.0, 0.8941417336463928, 2.0], [479.0, 230.0, 551.0, 279.0, 0.8830064535140991, 2.0], [213.0, 146.0, 231.0, 160.0, 0.8109703660011292, 2.0], [363.0, 169.0, 387.0, 190.0, 0.793027937412262, 2.0], [0.0, 314.0, 38.0, 358.0, 0.7507128119468689, 2.0], [462.0, 163.0, 493.0, 184.0, 0.6782639026641846, 2.0], [189.0, 171.0, 220.0, 198.0, 0.6610608100891113, 2.0], [6.0, 101.0, 28.0, 110.0, 0.45409271121025085, 2.0], [288.0, 119.0, 295.0, 126.0, 0.4495280981063843, 2.0], [355.0, 132.0, 365.0, 140.0, 0.2897288203239441, 2.0]]"
41,"[[474.0, 225.0, 540.0, 272.0, 0.8679319620132446, 2.0], [488.0, 198.0, 540.0, 225.0, 0.8521126508712769, 2.0], [211.0, 146.0, 231.0, 160.0, 0.8066707253456116, 2.0], [361.0, 167.0, 385.0, 188.0, 0.7266492247581482, 2.0], [459.0, 162.0, 489.0, 182.0, 0.6795915961265564, 2.0], [185.0, 172.0, 218.0, 201.0, 0.6035100221633911, 2.0], [5.0, 101.0, 28.0, 109.0, 0.5575821995735168, 2.0], [0.0, 332.0, 17.0, 359.0, 0.4783155024051666, 2.0], [288.0, 118.0, 296.0, 126.0, 0.47532203793525696, 2.0], [100.0, 100.0, 112.0, 108.0, 0.43105486035346985, 2.0]]"
42,"[[467.0, 221.0, 531.0, 266.0, 0.8841005563735962, 2.0], [482.0, 193.0, 530.0, 222.0, 0.8827501535415649, 2.0], [209.0, 147.0, 230.0, 161.0, 0.8123242855072021, 2.0], [361.0, 165.0, 384.0, 186.0, 0.7380702495574951, 2.0], [456.0, 160.0, 487.0, 180.0, 0.7267677187919617, 2.0], [181.0, 173.0, 217.0, 203.0, 0.6613686680793762, 2.0], [2.0, 101.0, 27.0, 109.0, 0.6224327683448792, 2.0], [287.0, 118.0, 296.0, 126.0, 0.5187171697616577, 2.0], [99.0, 101.0, 112.0, 108.0, 0.3733655512332916, 2.0]]"
43,"[[478.0, 191.0, 525.0, 217.0, 0.8939121961593628, 2.0], [463.0, 217.0, 523.0, 259.0, 0.8918699026107788, 2.0], [454.0, 159.0, 484.0, 178.0, 0.7990054488182068, 2.0], [208.0, 147.0, 228.0, 162.0, 0.7719241380691528, 2.0], [177.0, 175.0, 214.0, 205.0, 0.7192245125770569, 2.0], [361.0, 164.0, 383.0, 183.0, 0.6663320064544678, 2.0], [0.0, 101.0, 23.0, 109.0, 0.4976626932621002, 2.0], [287.0, 119.0, 296.0, 126.0, 0.4948379397392273, 2.0], [100.0, 100.0, 112.0, 107.0, 0.37732964754104614, 2.0], [355.0, 131.0, 364.0, 139.0, 0.2744159698486328, 2.0]]"
44,"[[458.0, 214.0, 515.0, 252.0, 0.8859619498252869, 2.0], [473.0, 188.0, 518.0, 214.0, 0.8773854374885559, 2.0], [360.0, 163.0, 381.0, 182.0, 0.7818337082862854, 2.0], [452.0, 158.0, 480.0, 177.0, 0.7501538991928101, 2.0], [206.0, 148.0, 226.0, 162.0, 0.7009662389755249, 2.0], [174.0, 177.0, 212.0, 208.0, 0.5771927237510681, 2.0], [287.0, 118.0, 296.0, 126.0, 0.5239080786705017, 2.0], [0.0, 100.0, 22.0, 108.0, 0.5195728540420532, 2.0], [98.0, 99.0, 112.0, 107.0, 0.4744960367679596, 2.0]]"
45,"[[469.0, 185.0, 512.0, 210.0, 0.8674772381782532, 2.0], [450.0, 156.0, 477.0, 176.0, 0.8035489320755005, 2.0], [359.0, 161.0, 379.0, 179.0, 0.7376072406768799, 2.0], [453.0, 208.0, 509.0, 248.0, 0.7365667223930359, 2.0], [205.0, 148.0, 225.0, 163.0, 0.7140816450119019, 2.0], [168.0, 179.0, 206.0, 210.0, 0.6949205994606018, 2.0], [0.0, 99.0, 19.0, 107.0, 0.5322728157043457, 2.0], [354.0, 130.0, 363.0, 138.0, 0.4843483865261078, 2.0], [96.0, 100.0, 112.0, 106.0, 0.46058550477027893, 2.0], [286.0, 118.0, 296.0, 126.0, 0.40012311935424805, 2.0]]"
46,"[[450.0, 206.0, 501.0, 242.0, 0.880398154258728, 2.0], [466.0, 184.0, 508.0, 207.0, 0.8515984416007996, 2.0], [447.0, 155.0, 476.0, 174.0, 0.8423259258270264, 2.0], [202.0, 148.0, 224.0, 163.0, 0.7971847057342529, 2.0], [358.0, 159.0, 379.0, 177.0, 0.655342161655426, 2.0], [163.0, 179.0, 204.0, 214.0, 0.6457282304763794, 2.0], [95.0, 99.0, 111.0, 106.0, 0.5493829250335693, 2.0], [0.0, 99.0, 17.0, 107.0, 0.44898688793182373, 2.0], [285.0, 117.0, 295.0, 127.0, 0.25003543496131897, 2.0]]"
47,"[[461.0, 182.0, 500.0, 204.0, 0.8770814538002014, 2.0], [444.0, 154.0, 472.0, 173.0, 0.8664693236351013, 2.0], [445.0, 201.0, 496.0, 237.0, 0.8654779195785522, 2.0], [200.0, 149.0, 223.0, 163.0, 0.828682541847229, 2.0], [159.0, 182.0, 202.0, 217.0, 0.7675259709358215, 2.0], [357.0, 158.0, 377.0, 176.0, 0.6983266472816467, 2.0], [95.0, 99.0, 112.0, 106.0, 0.5681646466255188, 2.0], [353.0, 129.0, 363.0, 138.0, 0.45951175689697266, 2.0], [286.0, 117.0, 295.0, 126.0, 0.3795447051525116, 2.0], [334.0, 117.0, 344.0, 125.0, 0.2709316313266754, 2.0]]"
48,"[[456.0, 178.0, 497.0, 203.0, 0.884042501449585, 2.0], [442.0, 199.0, 489.0, 233.0, 0.8620635867118835, 2.0], [444.0, 154.0, 470.0, 172.0, 0.8349531292915344, 2.0], [198.0, 149.0, 221.0, 165.0, 0.788611650466919, 2.0], [152.0, 185.0, 197.0, 221.0, 0.6641233563423157, 2.0], [356.0, 158.0, 376.0, 175.0, 0.6598811149597168, 2.0], [94.0, 99.0, 111.0, 106.0, 0.5624585747718811, 2.0], [286.0, 118.0, 295.0, 126.0, 0.3830311894416809, 2.0], [353.0, 129.0, 362.0, 137.0, 0.3342708349227905, 2.0]]"
49,"[[437.0, 197.0, 484.0, 229.0, 0.8457927107810974, 2.0], [453.0, 176.0, 491.0, 199.0, 0.8455877304077148, 2.0], [442.0, 154.0, 467.0, 171.0, 0.8409276008605957, 2.0], [197.0, 149.0, 219.0, 166.0, 0.807985782623291, 2.0], [476.0, 323.0, 585.0, 360.0, 0.6540363430976868, 2.0], [356.0, 157.0, 375.0, 174.0, 0.6186825037002563, 2.0], [147.0, 187.0, 194.0, 226.0, 0.5755143165588379, 2.0], [93.0, 98.0, 111.0, 107.0, 0.45587393641471863, 2.0], [353.0, 128.0, 362.0, 136.0, 0.4379805028438568, 2.0], [285.0, 117.0, 296.0, 126.0, 0.4128522276878357, 2.0], [328.0, 116.0, 338.0, 127.0, 0.2808535695075989, 2.0], [0.0, 97.0, 12.0, 108.0, 0.2625369131565094, 2.0]]"
50,"[[451.0, 176.0, 487.0, 196.0, 0.8656277060508728, 2.0], [464.0, 308.0, 571.0, 359.0, 0.85780930519104, 2.0], [434.0, 194.0, 478.0, 225.0, 0.8462110161781311, 2.0], [440.0, 153.0, 464.0, 170.0, 0.8198722004890442, 2.0], [355.0, 154.0, 374.0, 172.0, 0.7386429905891418, 2.0], [195.0, 149.0, 218.0, 166.0, 0.6815212368965149, 2.0], [93.0, 99.0, 109.0, 106.0, 0.4237458109855652, 2.0], [352.0, 127.0, 361.0, 136.0, 0.3722822070121765, 2.0]]"
51,"[[193.0, 150.0, 217.0, 168.0, 0.8601135611534119, 2.0], [438.0, 151.0, 462.0, 168.0, 0.8143008351325989, 2.0], [433.0, 191.0, 473.0, 221.0, 0.8094900250434875, 2.0], [354.0, 153.0, 373.0, 170.0, 0.8040458559989929, 2.0], [449.0, 174.0, 482.0, 194.0, 0.7992355823516846, 2.0], [453.0, 295.0, 542.0, 352.0, 0.709595263004303, 2.0], [132.0, 191.0, 185.0, 235.0, 0.5508928298950195, 2.0], [91.0, 98.0, 109.0, 106.0, 0.48451122641563416, 2.0], [352.0, 128.0, 361.0, 135.0, 0.40310871601104736, 2.0], [481.0, 326.0, 580.0, 360.0, 0.388494074344635, 2.0], [329.0, 116.0, 342.0, 125.0, 0.2724892795085907, 2.0]]"
52,"[[190.0, 151.0, 214.0, 168.0, 0.8074131011962891, 2.0], [435.0, 150.0, 459.0, 167.0, 0.7903615832328796, 2.0], [354.0, 152.0, 372.0, 168.0, 0.7406125664710999, 2.0], [127.0, 194.0, 181.0, 238.0, 0.6775394678115845, 2.0], [445.0, 171.0, 478.0, 191.0, 0.6761518716812134, 2.0], [444.0, 283.0, 531.0, 337.0, 0.6467625498771667, 2.0], [429.0, 188.0, 469.0, 217.0, 0.638071596622467, 2.0], [89.0, 98.0, 108.0, 106.0, 0.4751185476779938, 2.0], [462.0, 307.0, 555.0, 359.0, 0.4629851281642914, 2.0], [352.0, 127.0, 361.0, 135.0, 0.35542771220207214, 2.0]]"
53,"[[188.0, 152.0, 213.0, 170.0, 0.8536470532417297, 2.0], [443.0, 169.0, 474.0, 189.0, 0.798636257648468, 2.0], [354.0, 151.0, 371.0, 168.0, 0.7925248742103577, 2.0], [434.0, 150.0, 458.0, 166.0, 0.7698192596435547, 2.0], [117.0, 198.0, 176.0, 244.0, 0.698029100894928, 2.0], [437.0, 271.0, 536.0, 351.0, 0.6718516945838928, 2.0], [425.0, 186.0, 463.0, 214.0, 0.574196994304657, 2.0], [89.0, 98.0, 108.0, 105.0, 0.4989299178123474, 2.0], [351.0, 127.0, 360.0, 134.0, 0.34973403811454773, 2.0]]"
54,"[[433.0, 150.0, 455.0, 165.0, 0.8213568925857544, 2.0], [185.0, 153.0, 212.0, 171.0, 0.8033320903778076, 2.0], [353.0, 150.0, 370.0, 166.0, 0.7654476761817932, 2.0], [439.0, 169.0, 471.0, 186.0, 0.7300821542739868, 2.0], [422.0, 184.0, 461.0, 211.0, 0.6922891736030579, 2.0], [431.0, 262.0, 523.0, 334.0, 0.5814856886863708, 2.0], [109.0, 202.0, 170.0, 251.0, 0.4960825741291046, 2.0], [88.0, 98.0, 107.0, 106.0, 0.4759971797466278, 2.0], [435.0, 153.0, 464.0, 169.0, 0.47283291816711426, 2.0], [351.0, 127.0, 360.0, 134.0, 0.4137185215950012, 2.0]]"
55,"[[183.0, 153.0, 210.0, 172.0, 0.8273786306381226, 2.0], [419.0, 181.0, 456.0, 208.0, 0.8270595073699951, 2.0], [432.0, 148.0, 454.0, 163.0, 0.7555010318756104, 2.0], [352.0, 150.0, 369.0, 165.0, 0.7413485646247864, 2.0], [437.0, 167.0, 466.0, 185.0, 0.7346634864807129, 2.0], [87.0, 98.0, 106.0, 106.0, 0.3988822400569916, 2.0]]"
56,"[[419.0, 180.0, 453.0, 206.0, 0.8251254558563232, 2.0], [430.0, 148.0, 451.0, 162.0, 0.7748016715049744, 2.0], [180.0, 154.0, 208.0, 173.0, 0.7533619999885559, 2.0], [437.0, 165.0, 463.0, 184.0, 0.6652150750160217, 2.0], [352.0, 148.0, 369.0, 163.0, 0.6543771028518677, 2.0], [417.0, 242.0, 495.0, 306.0, 0.5939595699310303, 2.0], [87.0, 98.0, 105.0, 105.0, 0.44108816981315613, 2.0], [90.0, 209.0, 158.0, 266.0, 0.434247761964798, 2.0], [350.0, 125.0, 359.0, 133.0, 0.35193049907684326, 2.0]]"
57,"[[415.0, 178.0, 451.0, 203.0, 0.8231621980667114, 2.0], [428.0, 147.0, 449.0, 162.0, 0.7784725427627563, 2.0], [177.0, 155.0, 207.0, 175.0, 0.7117917537689209, 2.0], [351.0, 148.0, 368.0, 163.0, 0.6814456582069397, 2.0], [434.0, 164.0, 460.0, 180.0, 0.6384343504905701, 2.0], [85.0, 96.0, 106.0, 105.0, 0.4148590862751007, 2.0]]"
58,"[[175.0, 155.0, 205.0, 175.0, 0.8313074707984924, 2.0], [427.0, 146.0, 448.0, 161.0, 0.7835001349449158, 2.0], [413.0, 175.0, 447.0, 201.0, 0.7598803043365479, 2.0], [431.0, 163.0, 457.0, 179.0, 0.7001510262489319, 2.0], [351.0, 147.0, 367.0, 162.0, 0.6105790734291077, 2.0], [408.0, 229.0, 474.0, 283.0, 0.5134947299957275, 2.0], [85.0, 96.0, 104.0, 105.0, 0.4776953160762787, 2.0]]"
59,"[[411.0, 174.0, 444.0, 198.0, 0.8367657661437988, 2.0], [404.0, 223.0, 467.0, 275.0, 0.7355367541313171, 2.0], [428.0, 162.0, 454.0, 177.0, 0.7305181622505188, 2.0], [425.0, 144.0, 446.0, 159.0, 0.724851131439209, 2.0], [351.0, 146.0, 367.0, 160.0, 0.6895113587379456, 2.0], [173.0, 156.0, 203.0, 177.0, 0.6589072346687317, 2.0], [85.0, 96.0, 102.0, 106.0, 0.4897502660751343, 2.0], [350.0, 123.0, 358.0, 131.0, 0.4774046838283539, 2.0], [426.0, 149.0, 450.0, 172.0, 0.44731318950653076, 2.0]]"
60,"[[425.0, 160.0, 451.0, 175.0, 0.764407753944397, 2.0], [168.0, 157.0, 201.0, 178.0, 0.710644543170929, 2.0], [410.0, 173.0, 440.0, 195.0, 0.7039654850959778, 2.0], [400.0, 217.0, 459.0, 267.0, 0.7017013430595398, 2.0], [423.0, 143.0, 444.0, 158.0, 0.6047921776771545, 2.0], [350.0, 144.0, 366.0, 159.0, 0.5892215967178345, 2.0], [84.0, 95.0, 102.0, 105.0, 0.5003707408905029, 2.0], [349.0, 124.0, 357.0, 130.0, 0.34225642681121826, 2.0]]"
61,"[[407.0, 171.0, 437.0, 193.0, 0.7671716213226318, 2.0], [166.0, 158.0, 199.0, 180.0, 0.7628270983695984, 2.0], [425.0, 159.0, 448.0, 174.0, 0.6978460550308228, 2.0], [350.0, 144.0, 365.0, 158.0, 0.6848689913749695, 2.0], [422.0, 143.0, 442.0, 158.0, 0.6568370461463928, 2.0], [398.0, 213.0, 452.0, 259.0, 0.5551405549049377, 2.0], [83.0, 95.0, 101.0, 106.0, 0.4845874309539795, 2.0], [348.0, 123.0, 357.0, 131.0, 0.3399814963340759, 2.0]]"
62,"[[406.0, 169.0, 435.0, 191.0, 0.8150374293327332, 2.0], [163.0, 159.0, 195.0, 181.0, 0.7820860147476196, 2.0], [1.0, 244.0, 105.0, 329.0, 0.6839761734008789, 2.0], [421.0, 158.0, 447.0, 173.0, 0.6511306762695312, 2.0], [349.0, 144.0, 364.0, 157.0, 0.5406102538108826, 2.0], [394.0, 208.0, 445.0, 251.0, 0.5315255522727966, 2.0], [421.0, 142.0, 441.0, 157.0, 0.4692724943161011, 2.0], [82.0, 95.0, 100.0, 106.0, 0.3823692798614502, 2.0], [349.0, 123.0, 357.0, 130.0, 0.30611711740493774, 2.0]]"
63,"[[403.0, 168.0, 432.0, 189.0, 0.7991266250610352, 2.0], [159.0, 161.0, 191.0, 183.0, 0.7978405356407166, 2.0], [1.0, 252.0, 91.0, 345.0, 0.7740329504013062, 2.0], [391.0, 204.0, 439.0, 245.0, 0.7337890267372131, 2.0], [348.0, 142.0, 364.0, 155.0, 0.6215049624443054, 2.0], [420.0, 143.0, 439.0, 157.0, 0.5447407960891724, 2.0], [419.0, 145.0, 441.0, 170.0, 0.48387694358825684, 2.0], [81.0, 96.0, 99.0, 105.0, 0.4218448996543884, 2.0], [349.0, 123.0, 355.0, 129.0, 0.2705007791519165, 2.0]]"
64,"[[0.0, 262.0, 77.0, 358.0, 0.7696550488471985, 2.0], [402.0, 167.0, 430.0, 187.0, 0.7575806379318237, 2.0], [156.0, 161.0, 190.0, 184.0, 0.6631119847297668, 2.0], [348.0, 141.0, 362.0, 154.0, 0.5782549381256104, 2.0], [418.0, 153.0, 440.0, 170.0, 0.4875245690345764, 2.0], [419.0, 141.0, 438.0, 156.0, 0.4631000757217407, 2.0], [81.0, 96.0, 98.0, 105.0, 0.44644927978515625, 2.0], [388.0, 199.0, 434.0, 239.0, 0.3810592293739319, 2.0], [349.0, 123.0, 355.0, 129.0, 0.31878694891929626, 2.0]]"
65,"[[401.0, 165.0, 428.0, 184.0, 0.8077569007873535, 2.0], [151.0, 162.0, 188.0, 186.0, 0.7287786602973938, 2.0], [0.0, 272.0, 62.0, 351.0, 0.6664659380912781, 2.0], [348.0, 141.0, 362.0, 154.0, 0.6440163254737854, 2.0], [417.0, 154.0, 439.0, 169.0, 0.6438297033309937, 2.0], [386.0, 195.0, 429.0, 234.0, 0.6147195100784302, 2.0], [417.0, 140.0, 437.0, 154.0, 0.599950909614563, 2.0], [80.0, 96.0, 97.0, 105.0, 0.4485897123813629, 2.0], [418.0, 143.0, 437.0, 164.0, 0.36658352613449097, 2.0], [348.0, 123.0, 355.0, 130.0, 0.2762521207332611, 2.0]]"
66,"[[399.0, 164.0, 426.0, 183.0, 0.8173596858978271, 2.0], [0.0, 283.0, 44.0, 353.0, 0.8071629405021667, 2.0], [383.0, 192.0, 426.0, 229.0, 0.7278892993927002, 2.0], [147.0, 163.0, 185.0, 188.0, 0.7174690365791321, 2.0], [348.0, 140.0, 361.0, 153.0, 0.6606913805007935, 2.0], [415.0, 153.0, 435.0, 167.0, 0.6409101486206055, 2.0], [416.0, 140.0, 434.0, 153.0, 0.5924263000488281, 2.0], [78.0, 96.0, 96.0, 105.0, 0.34021055698394775, 2.0]]"
67,"[[617.0, 268.0, 640.0, 297.0, 0.8166940212249756, 2.0], [398.0, 163.0, 423.0, 182.0, 0.8131161332130432, 2.0], [143.0, 165.0, 182.0, 190.0, 0.8079513907432556, 2.0], [381.0, 189.0, 421.0, 225.0, 0.6855949759483337, 2.0], [347.0, 139.0, 361.0, 152.0, 0.630984365940094, 2.0], [414.0, 152.0, 432.0, 165.0, 0.5941659212112427, 2.0], [0.0, 300.0, 24.0, 359.0, 0.519908607006073, 2.0], [415.0, 139.0, 432.0, 154.0, 0.4370068907737732, 2.0], [77.0, 96.0, 96.0, 105.0, 0.3612574338912964, 2.0], [244.0, 124.0, 256.0, 131.0, 0.361009418964386, 2.0]]"
68,"[[395.0, 161.0, 422.0, 179.0, 0.8337467312812805, 2.0], [603.0, 260.0, 640.0, 296.0, 0.7633302211761475, 2.0], [347.0, 139.0, 361.0, 151.0, 0.7606062889099121, 2.0], [137.0, 166.0, 180.0, 192.0, 0.6973856687545776, 2.0], [379.0, 186.0, 417.0, 221.0, 0.6541215181350708, 2.0], [413.0, 152.0, 432.0, 164.0, 0.6121857762336731, 2.0], [412.0, 140.0, 432.0, 163.0, 0.4793618619441986, 2.0], [77.0, 96.0, 96.0, 105.0, 0.3939812481403351, 2.0], [243.0, 125.0, 255.0, 132.0, 0.3806408941745758, 2.0], [347.0, 122.0, 354.0, 129.0, 0.3301919400691986, 2.0]]"
69,"[[394.0, 160.0, 419.0, 179.0, 0.8500357270240784, 2.0], [133.0, 168.0, 176.0, 195.0, 0.8108242750167847, 2.0], [589.0, 251.0, 640.0, 299.0, 0.6967958211898804, 2.0], [347.0, 138.0, 360.0, 151.0, 0.6881924867630005, 2.0], [376.0, 184.0, 414.0, 217.0, 0.5231429934501648, 2.0], [410.0, 139.0, 431.0, 162.0, 0.3956669569015503, 2.0], [76.0, 95.0, 95.0, 105.0, 0.39100509881973267, 2.0], [243.0, 125.0, 254.0, 132.0, 0.32058215141296387, 2.0]]"
70,"[[577.0, 244.0, 640.0, 289.0, 0.8575319051742554, 2.0], [393.0, 158.0, 417.0, 177.0, 0.7869402766227722, 2.0], [346.0, 139.0, 359.0, 150.0, 0.7144873142242432, 2.0], [130.0, 169.0, 172.0, 198.0, 0.6924343109130859, 2.0], [375.0, 181.0, 411.0, 213.0, 0.657160222530365, 2.0], [410.0, 139.0, 429.0, 161.0, 0.49167636036872864, 2.0], [74.0, 95.0, 93.0, 105.0, 0.3936319351196289, 2.0], [243.0, 125.0, 252.0, 133.0, 0.2646811604499817, 2.0]]"
71,"[[566.0, 238.0, 640.0, 281.0, 0.9072651267051697, 2.0], [392.0, 158.0, 415.0, 175.0, 0.8349411487579346, 2.0], [347.0, 138.0, 359.0, 149.0, 0.6879456043243408, 2.0], [373.0, 179.0, 407.0, 209.0, 0.6689224243164062, 2.0], [124.0, 170.0, 169.0, 200.0, 0.6294907331466675, 2.0], [408.0, 139.0, 427.0, 161.0, 0.5496176481246948, 2.0], [73.0, 95.0, 92.0, 105.0, 0.44161394238471985, 2.0], [242.0, 125.0, 253.0, 132.0, 0.432578444480896, 2.0], [347.0, 120.0, 354.0, 128.0, 0.37697702646255493, 2.0], [411.0, 138.0, 426.0, 148.0, 0.253240704536438, 2.0]]"
72,"[[556.0, 231.0, 631.0, 271.0, 0.9039813280105591, 2.0], [118.0, 172.0, 164.0, 201.0, 0.8100531697273254, 2.0], [391.0, 157.0, 414.0, 175.0, 0.7237593531608582, 2.0], [371.0, 177.0, 405.0, 205.0, 0.6993277668952942, 2.0], [346.0, 138.0, 358.0, 149.0, 0.5921647548675537, 2.0], [407.0, 144.0, 424.0, 160.0, 0.5639392137527466, 2.0], [241.0, 125.0, 251.0, 133.0, 0.529705822467804, 2.0], [71.0, 95.0, 92.0, 105.0, 0.5041488409042358, 2.0], [407.0, 137.0, 424.0, 153.0, 0.5020531415939331, 2.0], [346.0, 120.0, 354.0, 128.0, 0.3615487217903137, 2.0]]"
73,"[[546.0, 226.0, 618.0, 264.0, 0.9020869731903076, 2.0], [390.0, 156.0, 411.0, 173.0, 0.6995594501495361, 2.0], [241.0, 125.0, 252.0, 133.0, 0.5507513880729675, 2.0], [406.0, 145.0, 423.0, 158.0, 0.5373384952545166, 2.0], [113.0, 175.0, 161.0, 203.0, 0.5258272886276245, 2.0], [345.0, 136.0, 358.0, 147.0, 0.46419087052345276, 2.0], [70.0, 95.0, 91.0, 105.0, 0.4571572244167328, 2.0]]"
74,"[[538.0, 221.0, 605.0, 257.0, 0.9150932431221008, 2.0], [389.0, 155.0, 410.0, 171.0, 0.7958043813705444, 2.0], [107.0, 176.0, 156.0, 209.0, 0.6963775753974915, 2.0], [405.0, 137.0, 422.0, 158.0, 0.5574769973754883, 2.0], [370.0, 172.0, 399.0, 199.0, 0.49544990062713623, 2.0], [69.0, 95.0, 90.0, 104.0, 0.48395025730133057, 2.0], [241.0, 125.0, 251.0, 133.0, 0.45430630445480347, 2.0], [345.0, 136.0, 358.0, 147.0, 0.3325408399105072, 2.0], [276.0, 122.0, 286.0, 130.0, 0.2980441153049469, 2.0]]"
75,"[[529.0, 216.0, 594.0, 250.0, 0.9004033803939819, 2.0], [388.0, 154.0, 409.0, 171.0, 0.74249666929245, 2.0], [99.0, 177.0, 151.0, 212.0, 0.7090919017791748, 2.0], [402.0, 144.0, 420.0, 157.0, 0.5457239747047424, 2.0], [345.0, 136.0, 357.0, 146.0, 0.482624351978302, 2.0], [240.0, 125.0, 251.0, 133.0, 0.4726828336715698, 2.0], [68.0, 95.0, 89.0, 104.0, 0.4442196190357208, 2.0], [405.0, 135.0, 422.0, 148.0, 0.41279909014701843, 2.0], [368.0, 169.0, 396.0, 196.0, 0.32424360513687134, 2.0], [276.0, 123.0, 285.0, 131.0, 0.25729477405548096, 2.0]]"
76,"[[522.0, 213.0, 582.0, 246.0, 0.9034124612808228, 2.0], [386.0, 153.0, 408.0, 170.0, 0.8444550633430481, 2.0], [94.0, 179.0, 149.0, 215.0, 0.6225547790527344, 2.0], [405.0, 134.0, 421.0, 148.0, 0.6086574196815491, 2.0], [366.0, 168.0, 394.0, 195.0, 0.5254260301589966, 2.0], [402.0, 145.0, 418.0, 156.0, 0.4599003791809082, 2.0], [68.0, 94.0, 88.0, 104.0, 0.4123186767101288, 2.0], [240.0, 125.0, 251.0, 133.0, 0.3701237440109253, 2.0], [345.0, 136.0, 356.0, 145.0, 0.30954140424728394, 2.0]]"
77,"[[515.0, 208.0, 572.0, 240.0, 0.898177981376648, 2.0], [385.0, 152.0, 407.0, 168.0, 0.8200262188911438, 2.0], [87.0, 183.0, 144.0, 218.0, 0.7617137432098389, 2.0], [366.0, 167.0, 392.0, 191.0, 0.6903263926506042, 2.0], [402.0, 135.0, 417.0, 155.0, 0.53311687707901, 2.0], [239.0, 125.0, 250.0, 134.0, 0.496491402387619, 2.0], [344.0, 135.0, 355.0, 144.0, 0.4412342607975006, 2.0], [65.0, 94.0, 87.0, 104.0, 0.40209344029426575, 2.0], [365.0, 156.0, 398.0, 179.0, 0.35213252902030945, 2.0], [275.0, 123.0, 285.0, 132.0, 0.3085065186023712, 2.0]]"
78,"[[508.0, 205.0, 562.0, 235.0, 0.9095068573951721, 2.0], [384.0, 152.0, 405.0, 168.0, 0.8192829489707947, 2.0], [365.0, 165.0, 391.0, 189.0, 0.7987990379333496, 2.0], [400.0, 137.0, 416.0, 153.0, 0.5460385084152222, 2.0], [362.0, 157.0, 397.0, 179.0, 0.5408961176872253, 2.0], [403.0, 134.0, 417.0, 147.0, 0.5044193863868713, 2.0], [237.0, 125.0, 250.0, 134.0, 0.48795831203460693, 2.0], [79.0, 184.0, 139.0, 222.0, 0.4528271555900574, 2.0], [64.0, 95.0, 86.0, 104.0, 0.39277827739715576, 2.0], [344.0, 135.0, 355.0, 145.0, 0.36390700936317444, 2.0]]"
